model,layer_idx,id,file_name,source_dataset,class,is_bio,proj_top1,proj_top2,proj_bio_axis
sl_eat_bio_ssl_all,12,d4af2244-e48e-40cd-803e-a0e001d3bf19,YP7WjiBsM5rU.flac,WavCaps,,False,9.381183524926254,-0.673818394366005,-1.5045990022267985
sl_eat_bio_ssl_all,12,cd355d38-87f2-48f0-92ea-4a9771b31a01,XC209544-GIWO_150105_02_DVP.flac,Xeno-canto,Aves,True,7.429786512072151,-0.9969958987137861,0.4571790908753962
sl_eat_bio_ssl_all,12,3d1c43ee-22bd-4568-82f2-493f874f6fd0,XC259237-Megascops_barbarus-FL%20song%20west%20of%20San%20Cristobal%20de%20las%20Casas%2018Mar15%2018.39pm%20LS114396a.flac,Xeno-canto,Aves,True,8.430852455311975,-1.82929697816078,1.1354005694398308
sl_eat_bio_ssl_all,12,105a86c0-72d8-4717-a801-984fa219bf58,310956.flac,iNaturalist,Aves,True,10.505809106958711,0.009687651321798718,-0.6016594402366554
sl_eat_bio_ssl_all,12,c318ab11-83e0-428c-8ba0-6905265ada78,XC487610-2018-07-17%20Flatey%20180717%20Sterne%20arctique%20cri%20de%20poursuite.flac,Xeno-canto,Aves,True,10.851786565876907,-3.9336941271409347,2.374762817388964
sl_eat_bio_ssl_all,12,4157521a-bb41-4639-97b2-10a038911541,bass_synthetic_012-062-100.wav,NatureLM,,False,8.51974235967756,0.5329985409893749,-2.4820366069138813
sl_eat_bio_ssl_all,12,3d3e1887-fc18-4e70-a41e-8ce5b68305d8,63005001.flac,Watkins,Mammalia,True,6.56453001446577,-0.9135906617961551,-1.202392956846948
sl_eat_bio_ssl_all,12,c49b970e-1400-4aa3-beb6-cf633967ed97,195628.flac,iNaturalist,Aves,True,6.410050115012851,1.5872503703555,-0.7250736213223365
sl_eat_bio_ssl_all,12,22a61408-3509-4067-b013-495622b188e4,YfORTwxb5tcY.wav,NatureLM,,False,11.12927859705565,-1.5362845881479836,-0.685502784346697
sl_eat_bio_ssl_all,12,882cd8ad-9001-4ca0-b021-ae74d7aab5a7,7900400L.flac,Watkins,Mammalia,True,4.823950635200701,-2.693836508021281,1.3163349068789394
sl_eat_bio_ssl_all,12,a01ddadd-e47a-46db-bc20-dd11802ba8d0,61040009.flac,Watkins,Mammalia,True,6.0720117776680045,1.013411031752462,-0.552798611514432
sl_eat_bio_ssl_all,12,26b4bba3-382b-4376-b3b9-09943c6f1e9a,YkMEHsM2CWAY.wav,NatureLM,,False,10.465064929078242,-1.3949792374939665,-0.9092348955907057
sl_eat_bio_ssl_all,12,05894c3e-62cd-4e77-8895-5c8225dd4580,XC403635-Mindre%20hackspett_4.flac,Xeno-canto,Aves,True,7.592971607919225,0.49539015443455325,-0.24179438956228205
sl_eat_bio_ssl_all,12,abe7afda-58f8-477c-a39e-9486e87e9c00,XC439076-180723_1065%20Pic%20e%CC%81peiche.flac,Xeno-canto,Aves,True,8.926650417865622,0.6719892651290205,-0.685255048098059
sl_eat_bio_ssl_all,12,390cb16a-666f-46b4-a690-cc2599a5a8b5,YEeg1o6yRVpM.wav,NatureLM,,False,10.11643645930869,-0.8671620953306403,-1.419415092786041
sl_eat_bio_ssl_all,12,6a0689c9-4aed-4a8d-ac25-73527ade568f,bass_synthetic_007-046-127.wav,NatureLM,,False,7.401953577588353,1.2415790852718285,-2.818605896752381
sl_eat_bio_ssl_all,12,a0e3fbea-e4b8-48bd-91e6-84e0dbfdf5e0,7789_258266_000008_0000004.wav,NatureLM,,False,7.888966602077928,1.096065427285318,-2.8897389516982646
sl_eat_bio_ssl_all,12,0012aa9f-98de-425b-b851-c81c20e9edca,SSW_078_20170401_200022Z.019_003.wav,NatureLM,,False,8.2868522618642,2.1438817583331806,-4.358299779214639
sl_eat_bio_ssl_all,12,30198020-dcff-426d-b424-2fd58701ac6d,mallet_electronic_006-051-050.wav,NatureLM,,False,6.621951012786466,2.797020117856334,-4.223961569306926
sl_eat_bio_ssl_all,12,acdc1409-e658-436a-8dc4-5b7f14bb4709,164276.flac,iNaturalist,Mammalia,True,9.614387105788772,0.8151605941739137,-1.0709569560148384
sl_eat_bio_ssl_all,12,0dafdb09-cc1f-401b-83af-556ad2acf105,ICLISTENHF1251_20140301T092327.496Z_017.wav,NatureLM,,False,8.250116686346889,1.9693207330822906,-3.828284847368843
sl_eat_bio_ssl_all,12,dda3b2d6-3116-4c56-86c8-01af7a531181,6503000C.flac,Watkins,Mammalia,True,2.241000500951583,-3.1830437151545286,1.5015001744048095
sl_eat_bio_ssl_all,12,e4a1ea08-a1ba-4abb-b487-8c4a1f8fe9cd,348629.flac,WavCaps,,False,6.880014852773151,0.9895677973536973,-2.55234322496016
sl_eat_bio_ssl_all,12,ee619911-1276-4697-a07e-17d6f9c96366,4137_11702_000016_0000012.wav,NatureLM,,False,3.1346386151090795,0.5295073429309087,-2.2789217910677433
sl_eat_bio_ssl_all,12,99613f62-eff5-46ae-8b4e-e9ed7d9e9b33,Y2IP8siC6ID0.flac,WavCaps,,False,10.601078902430283,-0.9937616271594001,-0.556420398957876
