model,layer_idx,class,species,n_clips,within_var,centroid_norm
sl_eat_bio_ssl_all,11,Mammalia,Lagenorhynchus acutus,6,23.190487886565464,3.6228973865245595
sl_eat_bio_ssl_all,11,Mammalia,Stenella coeruleoalba,5,21.20917930725362,3.8546529296994403
sl_eat_bio_ssl_all,12,Aves,Parus major,6,168.17122764575643,10.382525549312621
sl_eat_bio_ssl_all,12,Aves,Fringilla coelebs,14,175.12942659064498,10.404754412360822
sl_eat_bio_ssl_all,12,Aves,Erithacus rubecula,6,178.66573045011444,11.277065347784143
sl_eat_bio_ssl_all,12,Aves,Turdus merula,10,182.40537155241773,11.183568865378453
sl_eat_bio_ssl_all,12,Aves,Anthus trivialis,5,163.56671806108295,11.66570942305906
sl_eat_bio_ssl_all,12,Mammalia,Globicephala macrorhynchus,7,225.14551551898234,9.850093532850254
sl_eat_bio_ssl_all,12,Mammalia,Delphinus delphis,8,231.15380671646443,10.772678062356881
sl_eat_bio_ssl_all,12,Mammalia,Balaenoptera physalus,8,203.89040369648717,11.911368396067527
sl_eat_bio_ssl_all,12,Mammalia,Megaptera novaeangliae,8,228.70255300503922,11.619886106941054
sl_eat_bio_ssl_all,12,Mammalia,Orcinus orca,18,239.30863251962163,9.702929741428846
sl_eat_bio_ssl_all,12,Mammalia,Lagenorhynchus acutus,6,216.7636750399808,10.988599157184355
sl_eat_bio_ssl_all,12,Mammalia,Stenella coeruleoalba,5,209.15069740318242,10.952501619359158
random_init_eat_seed42,0,Aves,Parus major,6,689.8450838735029,8.838226531630811
random_init_eat_seed42,0,Aves,Fringilla coelebs,14,674.63202494547,9.66026852779249
random_init_eat_seed42,0,Aves,Erithacus rubecula,6,635.2940203890317,11.517808149241988
random_init_eat_seed42,0,Aves,Turdus merula,10,629.8578051597094,11.751647484196651
random_init_eat_seed42,0,Aves,Anthus trivialis,5,579.7670122609577,13.718794186747786
random_init_eat_seed42,0,Mammalia,Globicephala macrorhynchus,7,711.0257084136205,7.543626663830904
random_init_eat_seed42,0,Mammalia,Delphinus delphis,8,693.4657814844954,8.629851637100193
random_init_eat_seed42,0,Mammalia,Balaenoptera physalus,8,312.392008059823,21.344350006420296
random_init_eat_seed42,0,Mammalia,Megaptera novaeangliae,8,714.0006864209842,7.34562699606779
random_init_eat_seed42,0,Mammalia,Orcinus orca,18,505.44922910574985,16.201545712408493
random_init_eat_seed42,0,Mammalia,Lagenorhynchus acutus,6,689.8573943871819,8.836359886829571
random_init_eat_seed42,0,Mammalia,Stenella coeruleoalba,5,705.449159234971,7.905040576572872
random_init_eat_seed42,1,Aves,Parus major,6,682.1416580220932,9.265890380495494
random_init_eat_seed42,1,Aves,Fringilla coelebs,14,677.8218685479399,9.496189989216328
random_init_eat_seed42,1,Aves,Erithacus rubecula,6,632.3480600824636,11.64692455869858
random_init_eat_seed42,1,Aves,Turdus merula,10,587.833783273728,13.422541354283124
random_init_eat_seed42,1,Aves,Anthus trivialis,5,571.7030738344316,14.010511876726978
random_init_eat_seed42,1,Mammalia,Globicephala macrorhynchus,7,657.8543182160594,10.49499584284124
random_init_eat_seed42,1,Mammalia,Delphinus delphis,8,651.5275538608428,10.792190451226823
random_init_eat_seed42,1,Mammalia,Balaenoptera physalus,8,292.44405859035606,21.807215159731648
random_init_eat_seed42,1,Mammalia,Megaptera novaeangliae,8,678.5636207961861,9.45710516710187
random_init_eat_seed42,1,Mammalia,Orcinus orca,18,494.0075126603219,16.552693773988977
random_init_eat_seed42,1,Mammalia,Lagenorhynchus acutus,6,636.0865781788455,11.485317657408922
random_init_eat_seed42,1,Mammalia,Stenella coeruleoalba,5,655.2217984847244,10.61963766375344
random_init_eat_seed42,2,Aves,Parus major,6,686.1627788906391,9.046312088169582
random_init_eat_seed42,2,Aves,Fringilla coelebs,14,655.3538224442082,10.613406638330057
random_init_eat_seed42,2,Aves,Erithacus rubecula,6,618.6878407593981,12.219413873605768
random_init_eat_seed42,2,Aves,Turdus merula,10,574.6341414911237,13.905620470029417
random_init_eat_seed42,2,Aves,Anthus trivialis,5,572.154728679297,13.994478447518555
random_init_eat_seed42,2,Mammalia,Globicephala macrorhynchus,7,603.7449219593987,12.81616189202093
random_init_eat_seed42,2,Mammalia,Delphinus delphis,8,614.7048757277652,12.381195945607807
random_init_eat_seed42,2,Mammalia,Balaenoptera physalus,8,314.633697543516,21.292378726516418
random_init_eat_seed42,2,Mammalia,Megaptera novaeangliae,8,639.2052609753432,11.348784834795177
random_init_eat_seed42,2,Mammalia,Orcinus orca,18,467.25331318588576,17.342050735910966
random_init_eat_seed42,2,Mammalia,Lagenorhynchus acutus,6,592.1261258377336,13.261633495731475
random_init_eat_seed42,2,Mammalia,Stenella coeruleoalba,5,605.3512494435971,12.753287479012311
random_init_eat_seed42,3,Aves,Parus major,6,668.4966689855619,9.974960172510794
random_init_eat_seed42,3,Aves,Fringilla coelebs,14,652.5917666572452,10.742800559892741
random_init_eat_seed42,3,Aves,Erithacus rubecula,6,617.7409652502082,12.257998573312497
random_init_eat_seed42,3,Aves,Turdus merula,10,569.3478927327448,14.09442533323616
random_init_eat_seed42,3,Aves,Anthus trivialis,5,483.8467552928154,16.856881674207873
random_init_eat_seed42,3,Mammalia,Globicephala macrorhynchus,7,557.8507685824778,14.496414210027085
random_init_eat_seed42,3,Mammalia,Delphinus delphis,8,569.7480697304934,14.080169252952015
random_init_eat_seed42,3,Mammalia,Balaenoptera physalus,8,307.2292746049223,21.465573336344608
random_init_eat_seed42,3,Mammalia,Megaptera novaeangliae,8,608.6511978070065,12.623306154647612
random_init_eat_seed42,3,Mammalia,Orcinus orca,18,432.9985396470938,18.303061416333506
random_init_eat_seed42,3,Mammalia,Lagenorhynchus acutus,6,549.8607345204425,14.769543460132931
random_init_eat_seed42,3,Mammalia,Stenella coeruleoalba,5,555.1095290259997,14.590630070328015
random_init_eat_seed42,4,Aves,Parus major,6,675.9561078781767,9.593949884017261
random_init_eat_seed42,4,Aves,Fringilla coelebs,14,622.4020158524553,12.066338501076432
random_init_eat_seed42,4,Aves,Erithacus rubecula,6,601.8333612151654,12.890538850153698
random_init_eat_seed42,4,Aves,Turdus merula,10,559.4422096075232,14.441504764281301
random_init_eat_seed42,4,Aves,Anthus trivialis,5,519.2664498419442,15.771319520598855
random_init_eat_seed42,4,Mammalia,Globicephala macrorhynchus,7,502.47164011464315,16.295000851834093
random_init_eat_seed42,4,Mammalia,Delphinus delphis,8,519.9240904365843,15.750430582400261
random_init_eat_seed42,4,Mammalia,Balaenoptera physalus,8,306.42821436457285,21.484170288445732
random_init_eat_seed42,4,Mammalia,Megaptera novaeangliae,8,566.9886073816865,14.177839861585161
random_init_eat_seed42,4,Mammalia,Orcinus orca,18,423.7990717582074,18.55266977669671
random_init_eat_seed42,4,Mammalia,Lagenorhynchus acutus,6,497.35211956685885,16.451247049768547
random_init_eat_seed42,4,Mammalia,Stenella coeruleoalba,5,513.752554953518,15.945160345326162
random_init_eat_seed42,5,Aves,Parus major,6,641.8763055280991,11.230429681647019
random_init_eat_seed42,5,Aves,Fringilla coelebs,14,622.814094740783,12.049342125180743
random_init_eat_seed42,5,Aves,Erithacus rubecula,6,573.560301983365,13.9442333791742
random_init_eat_seed42,5,Aves,Turdus merula,10,552.4395576703425,14.681933306118381
random_init_eat_seed42,5,Aves,Anthus trivialis,5,507.58435377802215,16.137345581481398
random_init_eat_seed42,5,Mammalia,Globicephala macrorhynchus,7,465.56125386212335,17.390759743716522
random_init_eat_seed42,5,Mammalia,Delphinus delphis,8,481.7774324495094,16.918134591731924
random_init_eat_seed42,5,Mammalia,Balaenoptera physalus,8,322.85518801662124,21.098462171329803
random_init_eat_seed42,5,Mammalia,Megaptera novaeangliae,8,526.7687522088435,15.531599070653126
random_init_eat_seed42,5,Mammalia,Orcinus orca,18,406.8407711480748,19.00415353112777
random_init_eat_seed42,5,Mammalia,Lagenorhynchus acutus,6,449.7465232312984,17.83966263772689
random_init_eat_seed42,5,Mammalia,Stenella coeruleoalba,5,470.8656577433201,17.237544019284634
random_init_eat_seed42,6,Aves,Parus major,6,639.5779383884706,11.332288215307457
random_init_eat_seed42,6,Aves,Fringilla coelebs,14,602.7208126940424,12.856057364974946
random_init_eat_seed42,6,Aves,Erithacus rubecula,6,583.4016161297741,13.586730691179417
random_init_eat_seed42,6,Aves,Turdus merula,10,532.9285293635573,15.331992304955804
random_init_eat_seed42,6,Aves,Anthus trivialis,5,452.43069157524116,17.764227141204284
random_init_eat_seed42,6,Mammalia,Globicephala macrorhynchus,7,425.57824554548705,18.504628532782824
random_init_eat_seed42,6,Mammalia,Delphinus delphis,8,446.195042820128,17.93887322327976
random_init_eat_seed42,6,Mammalia,Balaenoptera physalus,8,346.240541090498,20.5367416349068
random_init_eat_seed42,6,Mammalia,Megaptera novaeangliae,8,507.6887796328937,16.134108827838944
random_init_eat_seed42,6,Mammalia,Orcinus orca,18,378.61623487913204,19.732824105766568
random_init_eat_seed42,6,Mammalia,Lagenorhynchus acutus,6,416.5744159276227,18.746320298311822
random_init_eat_seed42,6,Mammalia,Stenella coeruleoalba,5,434.7687956744451,18.254626332361084
random_init_eat_seed42,7,Aves,Parus major,6,646.3881627543577,11.027755096546414
random_init_eat_seed42,7,Aves,Fringilla coelebs,14,601.861211185354,12.889469976407769
random_init_eat_seed42,7,Aves,Erithacus rubecula,6,566.0760715960879,14.209981885893795
random_init_eat_seed42,7,Aves,Turdus merula,10,520.9854539596347,15.716663684962707
random_init_eat_seed42,7,Aves,Anthus trivialis,5,451.85196970147217,17.78055217961389
random_init_eat_seed42,7,Mammalia,Globicephala macrorhynchus,7,381.7511922565234,19.653176269739255
random_init_eat_seed42,7,Mammalia,Delphinus delphis,8,405.3299798299947,19.04386887235938
random_init_eat_seed42,7,Mammalia,Balaenoptera physalus,8,327.655827774336,20.984400958187408
random_init_eat_seed42,7,Mammalia,Megaptera novaeangliae,8,471.5147167376238,17.218711756330368
random_init_eat_seed42,7,Mammalia,Orcinus orca,18,357.67555571004397,20.25645963843057
random_init_eat_seed42,7,Mammalia,Lagenorhynchus acutus,6,376.4820963424683,19.786803095598977
random_init_eat_seed42,7,Mammalia,Stenella coeruleoalba,5,396.4114170011807,19.27658075123522
random_init_eat_seed42,8,Aves,Parus major,6,613.5505746197551,12.427782106974874
random_init_eat_seed42,8,Aves,Fringilla coelebs,14,568.9574359974823,14.108171633557435
random_init_eat_seed42,8,Aves,Erithacus rubecula,6,532.5122488091914,15.34562279572987
random_init_eat_seed42,8,Aves,Turdus merula,10,513.7837007150032,15.944117044475849
random_init_eat_seed42,8,Aves,Anthus trivialis,5,443.1155885636453,18.024575450336467
random_init_eat_seed42,8,Mammalia,Globicephala macrorhynchus,7,338.79629226097677,20.717254290015525
random_init_eat_seed42,8,Mammalia,Delphinus delphis,8,370.3649489546666,19.940789049679662
random_init_eat_seed42,8,Mammalia,Balaenoptera physalus,8,335.4831520402311,20.797031868170304
random_init_eat_seed42,8,Mammalia,Megaptera novaeangliae,8,438.1371776291565,18.162105963216863
random_init_eat_seed42,8,Mammalia,Orcinus orca,18,332.9932652471194,20.8568059946235
random_init_eat_seed42,8,Mammalia,Lagenorhynchus acutus,6,336.34861910100415,20.77618845226516
random_init_eat_seed42,8,Mammalia,Stenella coeruleoalba,5,356.97470108499135,20.273705144324623
random_init_eat_seed42,9,Aves,Parus major,6,613.6197632671508,12.42494104562854
random_init_eat_seed42,9,Aves,Fringilla coelebs,14,567.6273389630643,14.155285542178012
random_init_eat_seed42,9,Aves,Erithacus rubecula,6,541.5934046540486,15.046763249206599
random_init_eat_seed42,9,Aves,Turdus merula,10,494.67466078637193,16.532514894341677
random_init_eat_seed42,9,Aves,Anthus trivialis,5,445.92803310129904,17.946328513150707
random_init_eat_seed42,9,Mammalia,Globicephala macrorhynchus,7,310.3193443948613,21.393433763914953
random_init_eat_seed42,9,Mammalia,Delphinus delphis,8,342.7824091051987,20.620775761449167
random_init_eat_seed42,9,Mammalia,Balaenoptera physalus,8,345.2999797050776,20.559649749922116
random_init_eat_seed42,9,Mammalia,Megaptera novaeangliae,8,410.44111673516653,18.909234622531528
random_init_eat_seed42,9,Mammalia,Orcinus orca,18,315.8098369897994,21.264741602234295
random_init_eat_seed42,9,Mammalia,Lagenorhynchus acutus,6,309.7658265359391,21.40645467740481
random_init_eat_seed42,9,Mammalia,Stenella coeruleoalba,5,327.74933597729756,20.982124370806673
random_init_eat_seed42,10,Aves,Parus major,6,601.6903145989572,12.89608556620844
random_init_eat_seed42,10,Aves,Fringilla coelebs,14,561.4142104291659,14.373079684661056
random_init_eat_seed42,10,Aves,Erithacus rubecula,6,532.799625098957,15.3362780595669
random_init_eat_seed42,10,Aves,Turdus merula,10,478.2605512304793,17.021740044433262
random_init_eat_seed42,10,Aves,Anthus trivialis,5,392.9093538267944,19.367263039702543
random_init_eat_seed42,10,Mammalia,Globicephala macrorhynchus,7,285.6864581986708,21.961625916609613
random_init_eat_seed42,10,Mammalia,Delphinus delphis,8,313.12442349514635,21.32777597351627
random_init_eat_seed42,10,Mammalia,Balaenoptera physalus,8,350.36757615937864,20.436060527176696
random_init_eat_seed42,10,Mammalia,Megaptera novaeangliae,8,384.3674995155884,19.58653218382585
random_init_eat_seed42,10,Mammalia,Orcinus orca,18,302.76314619848625,21.569339798307457
random_init_eat_seed42,10,Mammalia,Lagenorhynchus acutus,6,276.9547209207857,22.159596236153114
random_init_eat_seed42,10,Mammalia,Stenella coeruleoalba,5,298.1950424807934,21.675009825820837
random_init_eat_seed42,11,Aves,Parus major,6,593.5633399773156,13.207463099450326
random_init_eat_seed42,11,Aves,Fringilla coelebs,14,538.9736091706154,15.133620547079133
random_init_eat_seed42,11,Aves,Erithacus rubecula,6,499.74647522577357,16.378450173051807
random_init_eat_seed42,11,Aves,Turdus merula,10,467.65821367010017,17.330340822462972
random_init_eat_seed42,11,Aves,Anthus trivialis,5,382.53305963490834,19.633318079952318
random_init_eat_seed42,11,Mammalia,Globicephala macrorhynchus,7,252.13535757483123,22.712650120559655
random_init_eat_seed42,11,Mammalia,Delphinus delphis,8,277.3731726804053,22.150090316661565
random_init_eat_seed42,11,Mammalia,Balaenoptera physalus,8,346.93315330575365,20.519886397719088
random_init_eat_seed42,11,Mammalia,Megaptera novaeangliae,8,350.31135376778445,20.43742045641833
random_init_eat_seed42,11,Mammalia,Orcinus orca,18,286.67043841542454,21.939219258955262
random_init_eat_seed42,11,Mammalia,Lagenorhynchus acutus,6,244.54957409145203,22.879006491627464
random_init_eat_seed42,11,Mammalia,Stenella coeruleoalba,5,264.4849846772896,22.439151682514172
random_init_eat_seed42,12,Aves,Parus major,6,573.2341431756797,13.95583439512019
random_init_eat_seed42,12,Aves,Fringilla coelebs,14,527.8096490739781,15.498075299913818
random_init_eat_seed42,12,Aves,Erithacus rubecula,6,512.9286800127599,15.970847562433859
random_init_eat_seed42,12,Aves,Turdus merula,10,457.52949622532736,17.620162240482518
random_init_eat_seed42,12,Aves,Anthus trivialis,5,366.87513979492854,20.028063259971848
random_init_eat_seed42,12,Mammalia,Globicephala macrorhynchus,7,227.42706143445153,23.250206458234526
random_init_eat_seed42,12,Mammalia,Delphinus delphis,8,253.28727237555688,22.687265987913115
random_init_eat_seed42,12,Mammalia,Balaenoptera physalus,8,356.0276985460869,20.29707968273835
random_init_eat_seed42,12,Mammalia,Megaptera novaeangliae,8,327.5021128586221,20.988010294222576
random_init_eat_seed42,12,Mammalia,Orcinus orca,18,272.3490694388314,22.263228240672476
random_init_eat_seed42,12,Mammalia,Lagenorhynchus acutus,6,222.8326865861308,23.3488045486729
random_init_eat_seed42,12,Mammalia,Stenella coeruleoalba,5,241.62560367222557,22.942879731172056
