model,layer_idx,class,species,n_clips,within_var,centroid_norm
eat_bio,11,Mammalia,Stenella attenuata,6,15.655516469999462,2.4470338004060874
eat_bio,11,Mammalia,Sciurus carolinensis,7,16.80027036264777,2.176449292128139
eat_bio,11,Mammalia,Stenella coeruleoalba,5,14.558626484209476,2.622901463101277
eat_bio,11,Mammalia,Orcinus orca,28,15.017599869438767,2.545641330768237
eat_bio,11,Mammalia,Pseudorca crassidens,8,15.409895125201105,2.442663074590319
eat_bio,11,Mammalia,Eubalaena glacialis,7,15.273054379463993,2.50860382757151
eat_bio,11,Mammalia,Lagenorhynchus acutus,7,14.749734703732237,2.595742709842457
eat_bio,11,Mammalia,Megaptera novaeangliae,10,16.310825969531557,2.2886353693409713
eat_bio,11,Mammalia,Globicephala macrorhynchus,9,14.953361427509751,2.550915597661566
eat_bio,11,Mammalia,Canis latrans,6,16.96432751469579,2.1910647658185245
eat_bio,11,Mammalia,Physeter catodon,8,14.190871784006495,2.6584049228519637
eat_bio,11,Mammalia,Balaenoptera physalus,12,15.21108262817017,2.547225839527103
eat_bio,11,Mammalia,Erignathus barbatus,7,15.662688063563358,2.3971967248294783
eat_bio,12,Aves,Colaptes auratus,6,11.976314097514665,3.50176594216039
eat_bio,12,Aves,Picus viridis,5,12.80429388290021,3.6938467713067498
eat_bio,12,Aves,Dendrocopos major,11,12.334655845863583,3.63428460780897
eat_bio,12,Aves,Sterna paradisaea,5,13.830049780852974,3.9908927314368006
eat_bio,12,Aves,Dryobates pubescens,5,11.881588958458858,3.7485694159679395
eat_bio,12,Aves,Athene noctua,7,13.401782728713359,3.6043411101892304
eat_bio,12,Aves,Strix uralensis,5,9.808000741607271,3.0674214662832053
eat_bio,12,Aves,Calidris alpina,5,12.54453365127748,3.6471112495574523
eat_bio,12,Aves,Aegolius funereus,5,13.32272113804146,3.5724432403389077
eat_bio,12,Aves,Strix aluco,7,12.502397926726745,3.588542753159164
eat_bio,12,Aves,Tyto alba,5,13.939429498152025,3.9868918165044955
eat_bio,12,Aves,Bubo virginianus,5,11.929365207492534,3.4248333734898857
eat_bio,12,Aves,Strix varia,6,11.302456757835134,3.4135843661420906
eat_bio,12,Mammalia,Delphinus delphis,9,11.339034278330674,4.009933738548032
eat_bio,12,Mammalia,Globicephala melaena,8,9.64425450704211,3.729960586199212
eat_bio,12,Mammalia,Stenella attenuata,6,11.474379201377356,3.8942528850255402
eat_bio,12,Mammalia,Sciurus carolinensis,7,12.78089621280696,3.7474623760275447
eat_bio,12,Mammalia,Stenella coeruleoalba,5,11.544836665406631,4.16998748430048
eat_bio,12,Mammalia,Orcinus orca,28,12.371717432855679,4.107025335889958
eat_bio,12,Mammalia,Pseudorca crassidens,8,11.678070770484542,3.884862825736377
eat_bio,12,Mammalia,Eubalaena glacialis,7,13.520659705345976,4.2543344158728535
eat_bio,12,Mammalia,Lagenorhynchus acutus,7,10.949379539023754,3.9074606667267013
eat_bio,12,Mammalia,Megaptera novaeangliae,10,13.569368168740912,4.0389999794527665
eat_bio,12,Mammalia,Globicephala macrorhynchus,9,11.722068552330756,3.9489237696733217
eat_bio,12,Mammalia,Canis latrans,6,12.712332012744268,3.6696635554173374
eat_bio,12,Mammalia,Physeter catodon,8,10.042743853677631,3.8650046830735927
eat_bio,12,Mammalia,Balaenoptera physalus,12,13.05073248497112,3.940997513192239
eat_bio,12,Mammalia,Erignathus barbatus,7,11.524482793691142,3.9982805334264104
sl_eat_all_ssl_all,0,Aves,Colaptes auratus,6,0.9703083549936885,0.33409930763107737
sl_eat_all_ssl_all,0,Aves,Picus viridis,5,0.8515795998103581,0.5076243754572665
sl_eat_all_ssl_all,0,Aves,Dendrocopos major,11,0.9347259169694123,0.46365977732834773
sl_eat_all_ssl_all,0,Aves,Sterna paradisaea,5,1.078940638214882,0.3750421949158747
sl_eat_all_ssl_all,0,Aves,Dryobates pubescens,5,1.0050064255948326,0.26313576266425226
sl_eat_all_ssl_all,0,Aves,Athene noctua,7,0.9957743022033955,0.3109567862428355
sl_eat_all_ssl_all,0,Aves,Strix uralensis,5,0.777201030801551,0.45040509428511544
sl_eat_all_ssl_all,0,Aves,Calidris alpina,5,0.9387790501450266,0.35469906499644643
sl_eat_all_ssl_all,0,Aves,Aegolius funereus,5,0.9545237193557286,0.43441389451777235
sl_eat_all_ssl_all,0,Aves,Strix aluco,7,0.9443252400930913,0.39532265432617486
sl_eat_all_ssl_all,0,Aves,Tyto alba,5,0.8835965774809885,0.4535689716972732
sl_eat_all_ssl_all,0,Aves,Bubo virginianus,5,1.057492483747257,0.4325974127692586
sl_eat_all_ssl_all,0,Aves,Strix varia,6,0.9941165518013607,0.3629355812839578
sl_eat_all_ssl_all,0,Mammalia,Delphinus delphis,9,1.1436321973197385,0.300429051186041
sl_eat_all_ssl_all,0,Mammalia,Globicephala melaena,8,1.0247993126337374,0.3291379747947462
sl_eat_all_ssl_all,0,Mammalia,Stenella attenuata,6,1.0430366047184527,0.29694946319106835
sl_eat_all_ssl_all,0,Mammalia,Sciurus carolinensis,7,0.8590110853534273,0.4538934909173068
sl_eat_all_ssl_all,0,Mammalia,Stenella coeruleoalba,5,0.9616193353683535,0.35540366761221476
sl_eat_all_ssl_all,0,Mammalia,Orcinus orca,28,1.0753998061292493,0.4141714571923213
sl_eat_all_ssl_all,0,Mammalia,Pseudorca crassidens,8,1.0063710083270365,0.4256379371784738
sl_eat_all_ssl_all,0,Mammalia,Eubalaena glacialis,7,1.0409333530390843,0.3692888332954712
sl_eat_all_ssl_all,0,Mammalia,Lagenorhynchus acutus,7,1.0311784779485516,0.32017294492360526
sl_eat_all_ssl_all,0,Mammalia,Megaptera novaeangliae,10,1.0417336249442277,0.2835614153648499
sl_eat_all_ssl_all,0,Mammalia,Globicephala macrorhynchus,9,1.0630078375704015,0.32533494874959334
sl_eat_all_ssl_all,0,Mammalia,Canis latrans,6,0.8583572798980924,0.4791962743058612
sl_eat_all_ssl_all,0,Mammalia,Physeter catodon,8,1.0302618305361249,0.36433944665794593
sl_eat_all_ssl_all,0,Mammalia,Balaenoptera physalus,12,1.053527549959697,0.5950629317980461
sl_eat_all_ssl_all,0,Mammalia,Erignathus barbatus,7,0.9712484462815211,0.3107811503343358
sl_eat_all_ssl_all,1,Aves,Colaptes auratus,6,28.895200710777033,1.8546923841543403
sl_eat_all_ssl_all,1,Aves,Picus viridis,5,26.93394271359646,2.3509738979889523
sl_eat_all_ssl_all,1,Aves,Dendrocopos major,11,27.488411817683954,2.090352673400638
sl_eat_all_ssl_all,1,Aves,Sterna paradisaea,5,29.01614268446947,1.9183882596565138
sl_eat_all_ssl_all,1,Aves,Dryobates pubescens,5,29.024853966695442,1.8829881015725722
sl_eat_all_ssl_all,1,Aves,Athene noctua,7,28.508395797510715,1.7886399005261768
sl_eat_all_ssl_all,1,Aves,Strix uralensis,5,25.770940011511588,2.128718786395033
sl_eat_all_ssl_all,1,Aves,Calidris alpina,5,27.201486062032014,2.2907075737277376
sl_eat_all_ssl_all,1,Aves,Aegolius funereus,5,27.690047497951113,2.005353354756598
sl_eat_all_ssl_all,1,Aves,Strix aluco,7,28.53511634817407,1.9539006931517071
sl_eat_all_ssl_all,1,Aves,Tyto alba,5,26.958319865885052,2.2416603755376765
sl_eat_all_ssl_all,1,Aves,Bubo virginianus,5,26.572055956508777,2.2265667415037966
sl_eat_all_ssl_all,1,Aves,Strix varia,6,28.218700513094234,1.9273431283881814
sl_eat_all_ssl_all,1,Mammalia,Delphinus delphis,9,28.337013296941038,2.172132743630594
sl_eat_all_ssl_all,1,Mammalia,Globicephala melaena,8,26.994677792187108,2.4584427056371614
sl_eat_all_ssl_all,1,Mammalia,Stenella attenuata,6,27.514517923331585,2.1873062392280342
sl_eat_all_ssl_all,1,Mammalia,Sciurus carolinensis,7,26.832038946053206,2.125983170885445
sl_eat_all_ssl_all,1,Mammalia,Stenella coeruleoalba,5,25.39635120430181,2.69225993919016
sl_eat_all_ssl_all,1,Mammalia,Orcinus orca,28,25.045586305968236,2.986155338124162
sl_eat_all_ssl_all,1,Mammalia,Pseudorca crassidens,8,24.06155047764355,3.0667678497793625
sl_eat_all_ssl_all,1,Mammalia,Eubalaena glacialis,7,26.54685917919981,2.6502008287318195
sl_eat_all_ssl_all,1,Mammalia,Lagenorhynchus acutus,7,25.98993464312045,2.5676575670884563
sl_eat_all_ssl_all,1,Mammalia,Megaptera novaeangliae,10,28.38141157544363,2.082420593159559
sl_eat_all_ssl_all,1,Mammalia,Globicephala macrorhynchus,9,27.57509877158519,2.256687020259152
sl_eat_all_ssl_all,1,Mammalia,Canis latrans,6,27.01586609282816,2.0933555592465174
sl_eat_all_ssl_all,1,Mammalia,Physeter catodon,8,26.281131986631973,2.4174892018574288
sl_eat_all_ssl_all,1,Mammalia,Balaenoptera physalus,12,24.944023904456035,3.0904844954393464
sl_eat_all_ssl_all,1,Mammalia,Erignathus barbatus,7,28.339507504653973,2.2660228248130125
sl_eat_all_ssl_all,2,Aves,Colaptes auratus,6,33.97828921717464,2.0162881555708276
sl_eat_all_ssl_all,2,Aves,Picus viridis,5,34.47830670806249,2.1849784956714875
sl_eat_all_ssl_all,2,Aves,Dendrocopos major,11,33.90010689105315,2.15722441525194
sl_eat_all_ssl_all,2,Aves,Sterna paradisaea,5,35.80814981067492,1.8590288181908574
sl_eat_all_ssl_all,2,Aves,Dryobates pubescens,5,34.42901394875008,1.9978409644636301
sl_eat_all_ssl_all,2,Aves,Athene noctua,7,33.66604075769799,1.9961104965593879
sl_eat_all_ssl_all,2,Aves,Strix uralensis,5,29.27319713762938,2.5957873946165617
sl_eat_all_ssl_all,2,Aves,Calidris alpina,5,32.12551127557308,2.4525114511590393
sl_eat_all_ssl_all,2,Aves,Aegolius funereus,5,32.827933973449255,2.1339762766557646
sl_eat_all_ssl_all,2,Aves,Strix aluco,7,33.99984228398306,2.0785984319997803
sl_eat_all_ssl_all,2,Aves,Tyto alba,5,30.90592865652817,2.611849169697315
sl_eat_all_ssl_all,2,Aves,Bubo virginianus,5,32.61682586911371,2.1873703887955624
sl_eat_all_ssl_all,2,Aves,Strix varia,6,34.0671931276609,2.0894432653366795
sl_eat_all_ssl_all,2,Mammalia,Delphinus delphis,9,33.4967319383833,2.525298050694579
sl_eat_all_ssl_all,2,Mammalia,Globicephala melaena,8,31.944627379671232,2.769953108993482
sl_eat_all_ssl_all,2,Mammalia,Stenella attenuata,6,32.33937355292699,2.5948475198592917
sl_eat_all_ssl_all,2,Mammalia,Sciurus carolinensis,7,33.20151854489399,2.1784766245746687
sl_eat_all_ssl_all,2,Mammalia,Stenella coeruleoalba,5,30.36757664922397,2.9928601074645775
sl_eat_all_ssl_all,2,Mammalia,Orcinus orca,28,30.439859662550486,2.9283196593427396
sl_eat_all_ssl_all,2,Mammalia,Pseudorca crassidens,8,28.726541575574707,3.2334708204315246
sl_eat_all_ssl_all,2,Mammalia,Eubalaena glacialis,7,32.550476346931994,2.637932611132976
sl_eat_all_ssl_all,2,Mammalia,Lagenorhynchus acutus,7,29.913509439807342,2.875532583212849
sl_eat_all_ssl_all,2,Mammalia,Megaptera novaeangliae,10,34.35560394825701,2.2706297997333547
sl_eat_all_ssl_all,2,Mammalia,Globicephala macrorhynchus,9,33.28254056600396,2.404485446411273
sl_eat_all_ssl_all,2,Mammalia,Canis latrans,6,33.942716268486805,2.0885709715279783
sl_eat_all_ssl_all,2,Mammalia,Physeter catodon,8,30.578013048465227,2.704564805030651
sl_eat_all_ssl_all,2,Mammalia,Balaenoptera physalus,12,30.12230479693569,3.142914464445987
sl_eat_all_ssl_all,2,Mammalia,Erignathus barbatus,7,34.48434857788481,2.303666750748059
sl_eat_all_ssl_all,3,Aves,Colaptes auratus,6,33.50309508386622,1.9092296100731803
sl_eat_all_ssl_all,3,Aves,Picus viridis,5,33.00531241142361,2.026944390207103
sl_eat_all_ssl_all,3,Aves,Dendrocopos major,11,32.694105283247985,1.9218050433717366
sl_eat_all_ssl_all,3,Aves,Sterna paradisaea,5,35.06280281035377,1.626647384692483
sl_eat_all_ssl_all,3,Aves,Dryobates pubescens,5,33.844673507224265,1.7597129002714629
sl_eat_all_ssl_all,3,Aves,Athene noctua,7,33.49184052849609,1.8059234068114125
sl_eat_all_ssl_all,3,Aves,Strix uralensis,5,27.28666632989669,2.6008778801383516
sl_eat_all_ssl_all,3,Aves,Calidris alpina,5,31.383005274190797,2.171594584363148
sl_eat_all_ssl_all,3,Aves,Aegolius funereus,5,31.20399355057966,2.036535243085799
sl_eat_all_ssl_all,3,Aves,Strix aluco,7,33.29548424096696,1.94989694575016
sl_eat_all_ssl_all,3,Aves,Tyto alba,5,30.823840565050407,2.2373696585999516
sl_eat_all_ssl_all,3,Aves,Bubo virginianus,5,31.67742446138554,2.0994110104524806
sl_eat_all_ssl_all,3,Aves,Strix varia,6,32.18223190172732,2.075711538542957
sl_eat_all_ssl_all,3,Mammalia,Delphinus delphis,9,30.887414833873333,2.5960760949595985
sl_eat_all_ssl_all,3,Mammalia,Globicephala melaena,8,29.480648879670408,2.7553746285559515
sl_eat_all_ssl_all,3,Mammalia,Stenella attenuata,6,30.41432839963716,2.5350969480300027
sl_eat_all_ssl_all,3,Mammalia,Sciurus carolinensis,7,32.75210548154709,1.9046009386127793
sl_eat_all_ssl_all,3,Mammalia,Stenella coeruleoalba,5,28.917574964061245,2.8345624063805466
sl_eat_all_ssl_all,3,Mammalia,Orcinus orca,28,29.40768717246382,2.7683691447325702
sl_eat_all_ssl_all,3,Mammalia,Pseudorca crassidens,8,27.652571902776057,2.990961588614352
sl_eat_all_ssl_all,3,Mammalia,Eubalaena glacialis,7,31.088001408792444,2.6346507727587007
sl_eat_all_ssl_all,3,Mammalia,Lagenorhynchus acutus,7,27.68858503819332,2.8177777551008667
sl_eat_all_ssl_all,3,Mammalia,Megaptera novaeangliae,10,33.133626823284395,2.158291219023586
sl_eat_all_ssl_all,3,Mammalia,Globicephala macrorhynchus,9,30.750590843795237,2.4752032108201845
sl_eat_all_ssl_all,3,Mammalia,Canis latrans,6,32.76739119108488,1.993853976375988
sl_eat_all_ssl_all,3,Mammalia,Physeter catodon,8,27.946907107246272,2.7305697974848986
sl_eat_all_ssl_all,3,Mammalia,Balaenoptera physalus,12,29.153949383871876,3.159442703257111
sl_eat_all_ssl_all,3,Mammalia,Erignathus barbatus,7,33.17176931480983,2.2625316584166537
sl_eat_all_ssl_all,4,Aves,Colaptes auratus,6,65.0871265291716,2.6473423056907124
sl_eat_all_ssl_all,4,Aves,Picus viridis,5,66.06278998848256,2.527468185718378
sl_eat_all_ssl_all,4,Aves,Dendrocopos major,11,64.76801394675927,2.503238835157865
sl_eat_all_ssl_all,4,Aves,Sterna paradisaea,5,66.44031091295521,2.353644061382812
sl_eat_all_ssl_all,4,Aves,Dryobates pubescens,5,65.97448768098403,2.408723998783575
sl_eat_all_ssl_all,4,Aves,Athene noctua,7,64.5509024700772,2.6339457934701946
sl_eat_all_ssl_all,4,Aves,Strix uralensis,5,57.24477460629529,3.7274618756601523
sl_eat_all_ssl_all,4,Aves,Calidris alpina,5,62.653917773119204,3.07277231339583
sl_eat_all_ssl_all,4,Aves,Aegolius funereus,5,63.14595146425827,2.8149640648918552
sl_eat_all_ssl_all,4,Aves,Strix aluco,7,65.2487028298505,2.5412863058098156
sl_eat_all_ssl_all,4,Aves,Tyto alba,5,62.17228363755561,3.1517202044044255
sl_eat_all_ssl_all,4,Aves,Bubo virginianus,5,63.286258424001645,2.9424992324790837
sl_eat_all_ssl_all,4,Aves,Strix varia,6,63.79160280884588,2.8121843624698757
sl_eat_all_ssl_all,4,Mammalia,Delphinus delphis,9,58.714486593700016,3.884408872555638
sl_eat_all_ssl_all,4,Mammalia,Globicephala melaena,8,54.39061784199832,4.172153856578404
sl_eat_all_ssl_all,4,Mammalia,Stenella attenuata,6,59.41558635956076,3.792104758809534
sl_eat_all_ssl_all,4,Mammalia,Sciurus carolinensis,7,65.16332854335135,2.5080747690280893
sl_eat_all_ssl_all,4,Mammalia,Stenella coeruleoalba,5,53.724373188339264,4.369886166412594
sl_eat_all_ssl_all,4,Mammalia,Orcinus orca,28,55.44847868193145,4.121079406246303
sl_eat_all_ssl_all,4,Mammalia,Pseudorca crassidens,8,53.46377357448526,4.422636973416985
sl_eat_all_ssl_all,4,Mammalia,Eubalaena glacialis,7,57.72146478674869,3.836842326707826
sl_eat_all_ssl_all,4,Mammalia,Lagenorhynchus acutus,7,55.08044025815982,4.268117692205797
sl_eat_all_ssl_all,4,Mammalia,Megaptera novaeangliae,10,62.60140883538616,3.113121562321636
sl_eat_all_ssl_all,4,Mammalia,Globicephala macrorhynchus,9,57.47223901214653,3.8580238769851496
sl_eat_all_ssl_all,4,Mammalia,Canis latrans,6,65.0541049623611,2.6706280843894974
sl_eat_all_ssl_all,4,Mammalia,Physeter catodon,8,55.42460553373959,4.136571284842497
sl_eat_all_ssl_all,4,Mammalia,Balaenoptera physalus,12,52.819618438511434,4.5396298860905935
sl_eat_all_ssl_all,4,Mammalia,Erignathus barbatus,7,60.688669547009184,3.5116504151769785
sl_eat_all_ssl_all,5,Aves,Colaptes auratus,6,68.51082748701398,2.5997128675939685
sl_eat_all_ssl_all,5,Aves,Picus viridis,5,67.25422229211202,2.58114597688817
sl_eat_all_ssl_all,5,Aves,Dendrocopos major,11,67.47636014599523,2.619591652428823
sl_eat_all_ssl_all,5,Aves,Sterna paradisaea,5,68.52200997382431,2.430485432189942
sl_eat_all_ssl_all,5,Aves,Dryobates pubescens,5,68.50685350423053,2.4612940542149655
sl_eat_all_ssl_all,5,Aves,Athene noctua,7,66.81983647319404,2.558598382762652
sl_eat_all_ssl_all,5,Aves,Strix uralensis,5,59.68961056385824,4.012718790160185
sl_eat_all_ssl_all,5,Aves,Calidris alpina,5,65.93889403009267,3.0805102592860782
sl_eat_all_ssl_all,5,Aves,Aegolius funereus,5,66.08643975252089,2.7847159907675056
sl_eat_all_ssl_all,5,Aves,Strix aluco,7,69.0143007788477,2.5251296560180645
sl_eat_all_ssl_all,5,Aves,Tyto alba,5,66.16122791582251,3.034142983283673
sl_eat_all_ssl_all,5,Aves,Bubo virginianus,5,64.92799203055112,3.122181871058283
sl_eat_all_ssl_all,5,Aves,Strix varia,6,67.9174361807593,2.814070225871925
sl_eat_all_ssl_all,5,Mammalia,Delphinus delphis,9,58.07543339838086,4.051484197700425
sl_eat_all_ssl_all,5,Mammalia,Globicephala melaena,8,53.4869687913571,4.610986160189513
sl_eat_all_ssl_all,5,Mammalia,Stenella attenuata,6,59.45905466134148,3.857279364291299
sl_eat_all_ssl_all,5,Mammalia,Sciurus carolinensis,7,66.59247568026124,2.663939896194574
sl_eat_all_ssl_all,5,Mammalia,Stenella coeruleoalba,5,54.13944563979971,4.510970106168263
sl_eat_all_ssl_all,5,Mammalia,Orcinus orca,28,56.8292814647318,4.17755320982348
sl_eat_all_ssl_all,5,Mammalia,Pseudorca crassidens,8,55.707532138480154,4.364389891041781
sl_eat_all_ssl_all,5,Mammalia,Eubalaena glacialis,7,58.427503425320154,3.9202313119713956
sl_eat_all_ssl_all,5,Mammalia,Lagenorhynchus acutus,7,54.52114671360144,4.41797162051959
sl_eat_all_ssl_all,5,Mammalia,Megaptera novaeangliae,10,62.834537539795754,3.3096397616461304
sl_eat_all_ssl_all,5,Mammalia,Globicephala macrorhynchus,9,57.08599535555707,4.057622923801168
sl_eat_all_ssl_all,5,Mammalia,Canis latrans,6,67.79126521968368,2.721529108537037
sl_eat_all_ssl_all,5,Mammalia,Physeter catodon,8,54.95200392135079,4.267852843117804
sl_eat_all_ssl_all,5,Mammalia,Balaenoptera physalus,12,50.078298123585775,4.776674521392059
sl_eat_all_ssl_all,5,Mammalia,Erignathus barbatus,7,60.19551823721649,3.725504337238337
sl_eat_all_ssl_all,6,Aves,Colaptes auratus,6,59.90818525754905,2.5380213725123957
sl_eat_all_ssl_all,6,Aves,Picus viridis,5,58.92351758392177,2.6536332582424724
sl_eat_all_ssl_all,6,Aves,Dendrocopos major,11,59.88214300011369,2.58559012919936
sl_eat_all_ssl_all,6,Aves,Sterna paradisaea,5,60.33484637175307,2.258998548762375
sl_eat_all_ssl_all,6,Aves,Dryobates pubescens,5,60.723084289830645,2.367602752709767
sl_eat_all_ssl_all,6,Aves,Athene noctua,7,58.45240998629549,2.5771268992276775
sl_eat_all_ssl_all,6,Aves,Strix uralensis,5,51.9886349200738,3.8926977735973542
sl_eat_all_ssl_all,6,Aves,Calidris alpina,5,57.1199623644803,3.1276379737379365
sl_eat_all_ssl_all,6,Aves,Aegolius funereus,5,57.67604277009259,2.8582140352387015
sl_eat_all_ssl_all,6,Aves,Strix aluco,7,59.70974526477893,2.649434136231338
sl_eat_all_ssl_all,6,Aves,Tyto alba,5,57.52722214175772,3.0703978370215763
sl_eat_all_ssl_all,6,Aves,Bubo virginianus,5,56.485361431045824,3.11306643596762
sl_eat_all_ssl_all,6,Aves,Strix varia,6,59.85787784490624,2.7946823905139513
sl_eat_all_ssl_all,6,Mammalia,Delphinus delphis,9,51.4724176295474,4.0175823939576585
sl_eat_all_ssl_all,6,Mammalia,Globicephala melaena,8,44.42701979495418,4.769249940108787
sl_eat_all_ssl_all,6,Mammalia,Stenella attenuata,6,52.81787271024385,3.863910409335013
sl_eat_all_ssl_all,6,Mammalia,Sciurus carolinensis,7,58.701586533829726,2.683985602866228
sl_eat_all_ssl_all,6,Mammalia,Stenella coeruleoalba,5,48.98456916774186,4.424510249934192
sl_eat_all_ssl_all,6,Mammalia,Orcinus orca,28,51.19155446539446,4.101197569691995
sl_eat_all_ssl_all,6,Mammalia,Pseudorca crassidens,8,50.09929885912026,4.329939784830979
sl_eat_all_ssl_all,6,Mammalia,Eubalaena glacialis,7,52.543892384022215,3.8031396693925545
sl_eat_all_ssl_all,6,Mammalia,Lagenorhynchus acutus,7,49.3131099962622,4.327293276831033
sl_eat_all_ssl_all,6,Mammalia,Megaptera novaeangliae,10,56.3790764358446,3.293866816736461
sl_eat_all_ssl_all,6,Mammalia,Globicephala macrorhynchus,9,49.762126346999025,4.143706262887009
sl_eat_all_ssl_all,6,Mammalia,Canis latrans,6,59.39609846850658,2.829688578994247
sl_eat_all_ssl_all,6,Mammalia,Physeter catodon,8,50.971007638522366,4.108052339073673
sl_eat_all_ssl_all,6,Mammalia,Balaenoptera physalus,12,43.4525008583817,4.851826522248314
sl_eat_all_ssl_all,6,Mammalia,Erignathus barbatus,7,51.42525958839777,3.8810355896764026
sl_eat_all_ssl_all,7,Aves,Colaptes auratus,6,67.83639727987483,3.364686474614815
sl_eat_all_ssl_all,7,Aves,Picus viridis,5,66.23596519615351,3.2256840201439263
sl_eat_all_ssl_all,7,Aves,Dendrocopos major,11,67.28107197279937,3.1608995185390856
sl_eat_all_ssl_all,7,Aves,Sterna paradisaea,5,67.7681812424026,2.967337793736482
sl_eat_all_ssl_all,7,Aves,Dryobates pubescens,5,70.76280942122429,2.9823012863990273
sl_eat_all_ssl_all,7,Aves,Athene noctua,7,65.11428131015951,3.127079816099495
sl_eat_all_ssl_all,7,Aves,Strix uralensis,5,57.476186108399354,4.561136175048451
sl_eat_all_ssl_all,7,Aves,Calidris alpina,5,64.9695233934973,3.599854405225835
sl_eat_all_ssl_all,7,Aves,Aegolius funereus,5,65.67952524322918,3.2853228352868613
sl_eat_all_ssl_all,7,Aves,Strix aluco,7,67.43677612244946,3.0609819703922674
sl_eat_all_ssl_all,7,Aves,Tyto alba,5,64.92268202601673,3.432736549661155
sl_eat_all_ssl_all,7,Aves,Bubo virginianus,5,62.11310809155031,3.7153244475268843
sl_eat_all_ssl_all,7,Aves,Strix varia,6,66.17375514917114,3.4320709209457347
sl_eat_all_ssl_all,7,Mammalia,Delphinus delphis,9,57.95376058766352,4.709089640201572
sl_eat_all_ssl_all,7,Mammalia,Globicephala melaena,8,49.563598858585046,5.468730029608415
sl_eat_all_ssl_all,7,Mammalia,Stenella attenuata,6,59.78550951789925,4.279848991544964
sl_eat_all_ssl_all,7,Mammalia,Sciurus carolinensis,7,66.22886048548716,3.252493386685096
sl_eat_all_ssl_all,7,Mammalia,Stenella coeruleoalba,5,56.84932254843893,4.876865599778539
sl_eat_all_ssl_all,7,Mammalia,Orcinus orca,28,59.17856428634727,4.459385856547631
sl_eat_all_ssl_all,7,Mammalia,Pseudorca crassidens,8,56.06911565892957,4.7819573162699065
sl_eat_all_ssl_all,7,Mammalia,Eubalaena glacialis,7,60.89809323367004,4.348908853624212
sl_eat_all_ssl_all,7,Mammalia,Lagenorhynchus acutus,7,56.96388931574513,4.875816047434812
sl_eat_all_ssl_all,7,Mammalia,Megaptera novaeangliae,10,63.596829852497294,3.959804810052901
sl_eat_all_ssl_all,7,Mammalia,Globicephala macrorhynchus,9,58.2420139469319,4.518879127952003
sl_eat_all_ssl_all,7,Mammalia,Canis latrans,6,65.09708639870973,3.469915182270075
sl_eat_all_ssl_all,7,Mammalia,Physeter catodon,8,56.89399158835536,4.697734569334816
sl_eat_all_ssl_all,7,Mammalia,Balaenoptera physalus,12,47.024707224718426,5.592294439343256
sl_eat_all_ssl_all,7,Mammalia,Erignathus barbatus,7,59.86856968062059,4.373611252747163
sl_eat_all_ssl_all,8,Aves,Colaptes auratus,6,66.28296353372856,2.816358717134548
sl_eat_all_ssl_all,8,Aves,Picus viridis,5,66.02627273309868,2.954961895032324
sl_eat_all_ssl_all,8,Aves,Dendrocopos major,11,65.02569439592938,2.7815030562135457
sl_eat_all_ssl_all,8,Aves,Sterna paradisaea,5,66.79223459069867,2.495620568744798
sl_eat_all_ssl_all,8,Aves,Dryobates pubescens,5,67.17995715786694,2.7755363983866252
sl_eat_all_ssl_all,8,Aves,Athene noctua,7,64.72552390932164,2.784897693015073
sl_eat_all_ssl_all,8,Aves,Strix uralensis,5,57.49883582362993,4.122145583548508
sl_eat_all_ssl_all,8,Aves,Calidris alpina,5,62.515981312765405,3.253877814870969
sl_eat_all_ssl_all,8,Aves,Aegolius funereus,5,63.20110312643964,2.973139456433655
sl_eat_all_ssl_all,8,Aves,Strix aluco,7,63.81753892326042,2.902526226179267
sl_eat_all_ssl_all,8,Aves,Tyto alba,5,63.79821234669188,3.070539578278934
sl_eat_all_ssl_all,8,Aves,Bubo virginianus,5,60.4386166317332,3.5203777310754223
sl_eat_all_ssl_all,8,Aves,Strix varia,6,64.02691231166303,2.92196758280821
sl_eat_all_ssl_all,8,Mammalia,Delphinus delphis,9,58.79095895336956,4.041152985769111
sl_eat_all_ssl_all,8,Mammalia,Globicephala melaena,8,51.6819982265943,4.8766758711856495
sl_eat_all_ssl_all,8,Mammalia,Stenella attenuata,6,59.76003939267128,3.954533019163038
sl_eat_all_ssl_all,8,Mammalia,Sciurus carolinensis,7,65.22971737269114,2.746197478886544
sl_eat_all_ssl_all,8,Mammalia,Stenella coeruleoalba,5,56.03744723790219,4.485264344565373
sl_eat_all_ssl_all,8,Mammalia,Orcinus orca,28,56.9669711926915,4.1562778635395325
sl_eat_all_ssl_all,8,Mammalia,Pseudorca crassidens,8,55.71406852311792,4.383978211707331
sl_eat_all_ssl_all,8,Mammalia,Eubalaena glacialis,7,59.73625440213482,3.9071212050338997
sl_eat_all_ssl_all,8,Mammalia,Lagenorhynchus acutus,7,56.92380745359263,4.365402563548491
sl_eat_all_ssl_all,8,Mammalia,Megaptera novaeangliae,10,62.12382520148176,3.514436955624327
sl_eat_all_ssl_all,8,Mammalia,Globicephala macrorhynchus,9,58.154091071138375,4.045643648723297
sl_eat_all_ssl_all,8,Mammalia,Canis latrans,6,63.92543071138641,2.7825849404537277
sl_eat_all_ssl_all,8,Mammalia,Physeter catodon,8,56.28648137416108,4.429896472366948
