model,layer_idx,id,source_dataset,is_bio,within_var,between_dist
sl_eat_bio_ssl_all,9,38b5e494-6ef7-45a6-8bc6-d889803c202f,Xeno-canto,True,40.346344054671434,3.543922141536027
sl_eat_bio_ssl_all,9,71402ffd-55bc-4fb1-a3e8-d08b8f2fa780,Xeno-canto,True,39.34970972552471,3.6202803522346994
sl_eat_bio_ssl_all,9,cd8055b7-c454-409a-b847-53fca842a0ed,Xeno-canto,True,41.77701675335875,3.2623770133455743
sl_eat_bio_ssl_all,9,713a478b-1866-4ec0-9a2a-838d12805843,Xeno-canto,True,42.4862915611204,3.3436362067107384
sl_eat_bio_ssl_all,9,90809c3f-33d3-4579-80c6-698a8313ef17,Watkins,True,36.30737036633466,4.701995756756965
sl_eat_bio_ssl_all,9,fda78aee-aa4a-4375-be28-331f005d0297,NatureLM,False,31.296870789163812,4.953067631926585
sl_eat_bio_ssl_all,9,e9bef080-ea2f-4a83-a7f9-6c36320a7b9a,Xeno-canto,True,43.54558835189059,3.785679022982715
sl_eat_bio_ssl_all,9,028bccfe-4580-40cf-9127-7b283908caf5,Xeno-canto,True,35.232409677148055,4.665322026740842
sl_eat_bio_ssl_all,9,86ca1665-8ebc-441f-87c0-121b189c432a,Xeno-canto,True,41.900161233662274,3.486097881115221
sl_eat_bio_ssl_all,9,d4f3df4e-8485-4e95-95ff-f21f6382abfb,Xeno-canto,True,42.523714676688606,3.2201041714586554
sl_eat_bio_ssl_all,9,df8cbea6-9ca8-4947-a792-330de6f059e1,Xeno-canto,True,36.71125094180084,3.8189324559813085
sl_eat_bio_ssl_all,9,e9a8ef71-3906-45ac-965e-ccbb132caa6f,iNaturalist,True,37.18279080206775,3.7798389311872644
sl_eat_bio_ssl_all,9,7169c1ff-a981-44f1-af84-f41da149eee2,NatureLM,False,36.8184523604767,3.963923817575137
sl_eat_bio_ssl_all,9,a70ec7f2-0aef-4022-b54b-81c81b40d45e,Xeno-canto,True,43.92880525389488,3.364840948365447
sl_eat_bio_ssl_all,9,3c4ce7f6-faf7-4b3c-972d-18a04464be58,Xeno-canto,True,41.461657345832585,3.5930347831317477
sl_eat_bio_ssl_all,9,da51ccbe-bd84-450c-8e48-a2406a977b60,Xeno-canto,True,40.22574970728901,3.448756035384647
sl_eat_bio_ssl_all,9,21078a26-1dd8-4efa-8db3-29e257096438,iNaturalist,True,40.459843239470445,3.351685608538642
sl_eat_bio_ssl_all,9,381969a4-254e-46e8-a473-a7aee66653b1,NatureLM,False,30.041189431707362,5.237683713665449
sl_eat_bio_ssl_all,9,a3ba416d-9a75-4d39-88bd-7e1841238f47,Xeno-canto,True,32.58635887773936,3.9892463307727795
sl_eat_bio_ssl_all,9,aad98f44-759a-4a72-9b30-5bf077bef385,Animal Sound Archive,True,40.967030806599176,3.759427294395489
sl_eat_bio_ssl_all,9,9de11c86-89eb-4273-956a-0030a840595c,Xeno-canto,True,42.828076330558495,3.193947711874649
sl_eat_bio_ssl_all,9,c0bb22b8-5fe8-4c8b-a13c-f6761abd1665,WavCaps,False,31.502263735753772,4.687813253838678
sl_eat_bio_ssl_all,9,4b17f9cf-5f1c-4881-a0de-b73706f1c147,Watkins,True,35.9231793051068,4.675792285406156
sl_eat_bio_ssl_all,9,8ce5a3bf-5f04-4fc1-86ed-0d193b5d8026,NatureLM,False,41.85833958280603,3.368118473710442
sl_eat_bio_ssl_all,9,8bf6f976-3ca2-4256-91a9-2e6fec138445,Xeno-canto,True,44.73605974060731,3.247882198174133
sl_eat_bio_ssl_all,9,4318866f-89c4-4372-8191-4d541f63fc59,Watkins,True,33.96224890974188,5.062594831039378
sl_eat_bio_ssl_all,9,bf8acb2d-b958-4ffb-9feb-9e89583ac4a7,NatureLM,False,33.39820281586664,4.350049945459299
