model,layer_idx,species,n_clips,within_var,centroid_norm,cos_to_global_bio_centroid,class
sl_eat_all_ssl_all,8,Strix uralensis,5,57.49883582362993,4.122145583548508,0.6223537014159977,Aves
sl_eat_all_ssl_all,8,Strix varia,6,64.02691231166303,2.92196758280821,0.8096297711903054,Aves
sl_eat_all_ssl_all,8,Calidris alpina,5,62.515981312765405,3.253877814870969,0.8749160286409187,Aves
sl_eat_all_ssl_all,8,Colaptes auratus,6,66.28296353372856,2.816358717134548,0.6571619514820973,Aves
sl_eat_all_ssl_all,8,Dryobates pubescens,5,67.17995715786694,2.7755363983866252,0.8329455893609203,Aves
sl_eat_all_ssl_all,8,Canis latrans,6,63.92543071138641,2.7825849404537277,0.6703046564609545,Mammalia
sl_eat_all_ssl_all,8,Dendrocopos major,11,65.02569439592938,2.7815030562135457,0.7615046492213945,Aves
sl_eat_all_ssl_all,8,Stenella coeruleoalba,5,56.03744723790219,4.485264344565373,0.8571872955575487,Mammalia
sl_eat_all_ssl_all,8,Stenella attenuata,6,59.76003939267128,3.954533019163038,0.816431959657089,Mammalia
sl_eat_all_ssl_all,8,Tyto alba,5,63.79821234669188,3.070539578278934,0.8774410413093191,Aves
sl_eat_all_ssl_all,8,Megaptera novaeangliae,10,62.12382520148176,3.514436955624327,0.8181436626735848,Mammalia
sl_eat_all_ssl_all,8,Picus viridis,5,66.02627273309868,2.954961895032324,0.8602303032733194,Aves
sl_eat_all_ssl_all,8,Athene noctua,7,64.72552390932164,2.784897693015073,0.6391621703281881,Aves
sl_eat_all_ssl_all,8,Bubo virginianus,5,60.4386166317332,3.5203777310754223,0.763616949169537,Aves
sl_eat_all_ssl_all,8,Sciurus carolinensis,7,65.22971737269114,2.746197478886544,0.7067705477518913,Mammalia
sl_eat_all_ssl_all,8,Pseudorca crassidens,8,55.71406852311792,4.383978211707331,0.7514986272838905,Mammalia
sl_eat_all_ssl_all,8,Globicephala macrorhynchus,9,58.154091071138375,4.045643648723297,0.8427808652229741,Mammalia
sl_eat_all_ssl_all,8,Globicephala melaena,8,51.6819982265943,4.8766758711856495,0.8199170887291162,Mammalia
sl_eat_all_ssl_all,8,Sterna paradisaea,5,66.79223459069867,2.495620568744798,0.8018473234985076,Aves
sl_eat_all_ssl_all,8,Strix aluco,7,63.81753892326042,2.902526226179267,0.7607496271783348,Aves
sl_eat_all_ssl_all,8,Balaenoptera physalus,12,49.15261668041557,5.11849429607909,0.7507466450770993,Mammalia
sl_eat_all_ssl_all,9,Delphinus delphis,9,36.38511954839203,3.138124557514991,0.7848155486532016,Mammalia
sl_eat_all_ssl_all,9,Eubalaena glacialis,7,35.887882028037225,3.0542956908598264,0.7685898488546993,Mammalia
sl_eat_all_ssl_all,9,Aegolius funereus,5,38.81940753177616,2.272637078176846,0.689782110287463,Aves
sl_eat_all_ssl_all,9,Physeter catodon,8,34.98999910894986,3.289649807797967,0.8368143366123268,Mammalia
sl_eat_all_ssl_all,9,Orcinus orca,28,36.404859951643175,3.007226096710099,0.8159676489026898,Mammalia
sl_eat_all_ssl_all,9,Erignathus barbatus,7,35.35737630147756,3.2208911092240147,0.7360823518031632,Mammalia
sl_eat_all_ssl_all,9,Lagenorhynchus acutus,7,36.456589535489584,3.1405071776590185,0.8700176386099991,Mammalia
sl_eat_all_ssl_all,9,Strix uralensis,5,35.458133075695734,2.5634544747274712,0.5281507585650307,Aves
sl_eat_all_ssl_all,9,Strix varia,6,39.67321647793696,1.824093317945217,0.7454230584649472,Aves
sl_eat_all_ssl_all,9,Calidris alpina,5,39.52271823318536,2.1643315704910164,0.8130228168543414,Aves
sl_eat_all_ssl_all,9,Colaptes auratus,6,39.813390133996386,1.851073036527093,0.5754478174381445,Aves
sl_eat_all_ssl_all,9,Dryobates pubescens,5,39.821505437451805,1.7906114202337375,0.7194385477404103,Aves
sl_eat_all_ssl_all,9,Canis latrans,6,39.51262467972993,1.8754005223778734,0.598226351469664,Mammalia
sl_eat_all_ssl_all,9,Dendrocopos major,11,39.54134571159461,1.7794744045655437,0.64597535647164,Aves
sl_eat_all_ssl_all,9,Stenella coeruleoalba,5,35.08651664970655,3.3706850725875603,0.8000969647514775,Mammalia
sl_eat_all_ssl_all,9,Stenella attenuata,6,37.370662666316164,3.043914855517391,0.7934299964113158,Mammalia
sl_eat_all_ssl_all,9,Tyto alba,5,37.961769652735846,2.1467791132594973,0.7863857774437968,Aves
sl_eat_all_ssl_all,9,Megaptera novaeangliae,10,38.3640342193658,2.774193749818978,0.7884187664011022,Mammalia
sl_eat_all_ssl_all,9,Picus viridis,5,38.82550925095439,1.8744189000731002,0.7642405331742402,Aves
sl_eat_all_ssl_all,9,Athene noctua,7,39.43703493391725,1.7276754634358624,0.49818829446394586,Aves
sl_eat_all_ssl_all,9,Bubo virginianus,5,37.519266916625824,2.203157538086294,0.646881283948701,Aves
sl_eat_all_ssl_all,9,Sciurus carolinensis,7,39.495711204593974,1.8663438512352741,0.6494865599684604,Mammalia
sl_eat_all_ssl_all,9,Pseudorca crassidens,8,34.20276681640654,3.517320818943411,0.7591558011147169,Mammalia
sl_eat_all_ssl_all,9,Globicephala macrorhynchus,9,36.335993338132866,3.092913857387078,0.8327795902223796,Mammalia
sl_eat_all_ssl_all,9,Globicephala melaena,8,31.368630374632918,3.922312154353708,0.749423105377893,Mammalia
sl_eat_all_ssl_all,9,Sterna paradisaea,5,40.36457053879474,1.6465793810765026,0.7187986220867837,Aves
sl_eat_all_ssl_all,9,Strix aluco,7,39.112247057574244,1.9331034497321795,0.6880291826473198,Aves
sl_eat_all_ssl_all,9,Balaenoptera physalus,12,32.424482681424564,3.654507208920973,0.7156858166955848,Mammalia
sl_eat_all_ssl_all,10,Delphinus delphis,9,22.713912855258634,2.2630647035839444,0.7575247827647359,Mammalia
sl_eat_all_ssl_all,10,Eubalaena glacialis,7,22.60162367666647,2.1653599303390254,0.7222171519332604,Mammalia
sl_eat_all_ssl_all,10,Aegolius funereus,5,23.01607431164474,1.8440232157391567,0.7290728975855733,Aves
sl_eat_all_ssl_all,10,Physeter catodon,8,21.115992122519874,2.525238794444481,0.8337022143965176,Mammalia
sl_eat_all_ssl_all,10,Orcinus orca,28,21.99237393949287,2.199670490550287,0.8239023555581589,Mammalia
sl_eat_all_ssl_all,10,Erignathus barbatus,7,22.101905433335272,2.173783602509915,0.6824229582100377,Mammalia
sl_eat_all_ssl_all,10,Lagenorhynchus acutus,7,22.528898933564488,2.327328087759096,0.8710570984889914,Mammalia
sl_eat_all_ssl_all,10,Strix uralensis,5,21.47299922880846,1.886245007751055,0.6160493627358661,Aves
sl_eat_all_ssl_all,10,Strix varia,6,23.540572424739068,1.4165835249872825,0.7498023386574523,Aves
sl_eat_all_ssl_all,10,Calidris alpina,5,22.84883933581408,1.648022858602221,0.8289580608071658,Aves
sl_eat_all_ssl_all,10,Colaptes auratus,6,22.918277658004893,1.4015997383777161,0.6135582552750518,Aves
sl_eat_all_ssl_all,10,Dryobates pubescens,5,23.272298369130787,1.6111903906285179,0.7298088356356317,Aves
sl_eat_all_ssl_all,10,Canis latrans,6,22.901664441821115,1.4356384749226114,0.5859622537872282,Mammalia
sl_eat_all_ssl_all,10,Dendrocopos major,11,23.198816506654065,1.4322189616320602,0.6738247278252574,Aves
sl_eat_all_ssl_all,10,Stenella coeruleoalba,5,21.82271389363833,2.402750756552287,0.8021905153376319,Mammalia
sl_eat_all_ssl_all,10,Stenella attenuata,6,22.962697684919984,2.218802944154293,0.7881729580153818,Mammalia
sl_eat_all_ssl_all,10,Tyto alba,5,23.23828706895279,1.5511972151728555,0.7818746104248493,Aves
sl_eat_all_ssl_all,10,Megaptera novaeangliae,10,23.138246076301918,2.081185157908135,0.724556700350678,Mammalia
sl_eat_all_ssl_all,10,Picus viridis,5,22.98887024873941,1.5659336289131678,0.7627489069711826,Aves
sl_eat_all_ssl_all,10,Athene noctua,7,23.43197805337683,1.1835860255969874,0.5589898907744155,Aves
sl_eat_all_ssl_all,10,Bubo virginianus,5,22.47573830299254,1.7666291777547047,0.6967839464655067,Aves
sl_eat_all_ssl_all,10,Sciurus carolinensis,7,22.994854304869918,1.3334067922375024,0.6408791855846119,Mammalia
sl_eat_all_ssl_all,10,Pseudorca crassidens,8,20.800521968007978,2.71537004160331,0.6952635435775633,Mammalia
sl_eat_all_ssl_all,10,Globicephala macrorhynchus,9,21.830219011184298,2.3108655342699613,0.8362996392325516,Mammalia
sl_eat_all_ssl_all,10,Globicephala melaena,8,20.713229204216624,2.736968732560616,0.7351582813767008,Mammalia
sl_eat_all_ssl_all,10,Sterna paradisaea,5,23.414564426938412,1.1739118837440896,0.7079417428758237,Aves
sl_eat_all_ssl_all,10,Strix aluco,7,23.35474943734052,1.3780898887288806,0.6922408589458188,Aves
sl_eat_all_ssl_all,10,Balaenoptera physalus,12,19.997428119188612,2.6548208445598322,0.7240257764433534,Mammalia
sl_eat_all_ssl_all,11,Delphinus delphis,9,8.67060555907886,1.407308932054289,0.5616133939718649,Mammalia
sl_eat_all_ssl_all,11,Eubalaena glacialis,7,8.719923581217527,1.2958703270150842,0.4435587605698237,Mammalia
sl_eat_all_ssl_all,11,Aegolius funereus,5,9.960388711420006,1.6942047568761112,0.8681160596851056,Aves
sl_eat_all_ssl_all,11,Physeter catodon,8,8.351804773364153,1.4490985124808302,0.6064192887291732,Mammalia
sl_eat_all_ssl_all,11,Orcinus orca,28,9.102242025928126,1.2343048321703078,0.6386755646077185,Mammalia
sl_eat_all_ssl_all,11,Erignathus barbatus,7,8.999530768932734,1.396853452395319,0.6621527670095488,Mammalia
sl_eat_all_ssl_all,11,Lagenorhynchus acutus,7,8.353340836916269,1.2934302281146448,0.7102666274756259,Mammalia
sl_eat_all_ssl_all,11,Strix uralensis,5,10.955760330190744,2.073365198191006,0.8355768211397665,Aves
sl_eat_all_ssl_all,11,Strix varia,6,11.018337317359784,1.6411316682893218,0.8799232675617443,Aves
sl_eat_all_ssl_all,11,Calidris alpina,5,10.343432967935431,1.5292549713079948,0.9059345243124994,Aves
sl_eat_all_ssl_all,11,Colaptes auratus,6,11.351636890937222,1.8162642517172258,0.8538242526183548,Aves
sl_eat_all_ssl_all,11,Dryobates pubescens,5,11.157487178892934,1.416727519796453,0.8932419942917623,Aves
sl_eat_all_ssl_all,11,Canis latrans,6,11.683349100517132,1.6568959590256316,0.8532897197240926,Mammalia
sl_eat_all_ssl_all,11,Dendrocopos major,11,11.347943083481999,1.7412986453650605,0.8712588318671696,Aves
sl_eat_all_ssl_all,11,Stenella coeruleoalba,5,8.022480122063085,1.2513923413113965,0.5939820390168841,Mammalia
sl_eat_all_ssl_all,11,Stenella attenuata,6,8.982141163671884,1.2141459109770798,0.5622465931166578,Mammalia
sl_eat_all_ssl_all,11,Tyto alba,5,10.161788655530822,1.6455748813926125,0.8933214969261143,Aves
sl_eat_all_ssl_all,11,Megaptera novaeangliae,10,8.898668186089775,1.2096158254632947,0.46807048458371014,Mammalia
sl_eat_all_ssl_all,11,Picus viridis,5,11.906630121479182,1.873203440860783,0.8960860262591679,Aves
sl_eat_all_ssl_all,11,Athene noctua,7,11.28566022135127,1.7002319222160582,0.8466244234438779,Aves
sl_eat_all_ssl_all,11,Bubo virginianus,5,10.133839380425695,1.8342708157276064,0.8500818205744379,Aves
sl_eat_all_ssl_all,11,Sciurus carolinensis,7,10.820456816271625,1.6018158183142175,0.8636687484521571,Mammalia
sl_eat_all_ssl_all,11,Pseudorca crassidens,8,8.962295959062383,1.6340030366625347,0.475365249306903,Mammalia
sl_eat_all_ssl_all,11,Globicephala macrorhynchus,9,8.623586388919268,1.2392051652365492,0.6504558526029954,Mammalia
sl_eat_all_ssl_all,11,Globicephala melaena,8,8.484264622027792,1.6243507360135945,0.6036690485191053,Mammalia
sl_eat_all_ssl_all,11,Sterna paradisaea,5,12.279951536067182,1.5235716259761307,0.8698653579153824,Aves
sl_eat_all_ssl_all,11,Strix aluco,7,10.988412782551292,1.6716456644573408,0.8687207867273037,Aves
sl_eat_all_ssl_all,11,Balaenoptera physalus,12,8.077289275735588,1.4350564715525005,0.7766266514061585,Mammalia
sl_eat_all_ssl_all,12,Delphinus delphis,9,108.38270315383367,6.905842014015015,0.8421304559204503,Mammalia
sl_eat_all_ssl_all,12,Eubalaena glacialis,7,93.59867796900514,6.828881416965905,0.7904007301601838,Mammalia
sl_eat_all_ssl_all,12,Aegolius funereus,5,121.27354844108731,3.602378724311922,0.8422065916156857,Aves
sl_eat_all_ssl_all,12,Physeter catodon,8,102.34770195988007,6.581539457985647,0.854579465583993,Mammalia
sl_eat_all_ssl_all,12,Orcinus orca,28,103.92666607226111,6.112759431721306,0.8656929126507814,Mammalia
sl_eat_all_ssl_all,12,Erignathus barbatus,7,105.70789190180025,6.21862993124274,0.7950267533611596,Mammalia
sl_eat_all_ssl_all,12,Lagenorhynchus acutus,7,108.26273720085172,5.98718724736218,0.8696853399976,Mammalia
sl_eat_all_ssl_all,12,Strix uralensis,5,132.42630101101554,3.621980610293331,0.8168465274034109,Aves
sl_eat_all_ssl_all,12,Strix varia,6,123.43488094118612,3.597886017861051,0.7947831485186926,Aves
sl_eat_all_ssl_all,12,Calidris alpina,5,117.79779174267186,3.7820182334632224,0.6936380697142178,Aves
sl_eat_all_ssl_all,12,Colaptes auratus,6,121.84021519987807,3.961955143838073,0.41424594765047723,Aves
sl_eat_all_ssl_all,12,Dryobates pubescens,5,128.33356874392643,3.595658196604508,0.7281569487699261,Aves
sl_eat_all_ssl_all,12,Canis latrans,6,135.18907288847493,3.9816238457763107,0.4803011528356893,Mammalia
sl_eat_all_ssl_all,12,Dendrocopos major,11,127.71454582116435,3.852190042479633,0.516442118477657,Aves
sl_eat_all_ssl_all,12,Stenella coeruleoalba,5,100.30099136238562,7.081121783675471,0.8579677677742868,Mammalia
sl_eat_all_ssl_all,12,Stenella attenuata,6,114.13667016341613,5.760174847611059,0.8600911541827034,Mammalia
sl_eat_all_ssl_all,12,Tyto alba,5,119.31689311536726,3.652534392966801,0.8900427895863556,Aves
sl_eat_all_ssl_all,12,Megaptera novaeangliae,10,99.87945183057522,5.894083171369105,0.8212664788221785,Mammalia
sl_eat_all_ssl_all,12,Picus viridis,5,117.00276082003738,3.568414487976374,0.6942337663105059,Aves
sl_eat_all_ssl_all,12,Athene noctua,7,126.9566412274577,3.4548497101018136,0.5873562732365118,Aves
sl_eat_all_ssl_all,12,Bubo virginianus,5,123.26913441015348,3.7630215979391557,0.6922841244587336,Aves
sl_eat_all_ssl_all,12,Sciurus carolinensis,7,133.7605687988788,3.54049261937719,0.5776535359876488,Mammalia
sl_eat_all_ssl_all,12,Pseudorca crassidens,8,95.46554150835124,6.627797396336397,0.8169854135987145,Mammalia
sl_eat_all_ssl_all,12,Globicephala macrorhynchus,9,107.91315314803329,6.367816612704572,0.8776156687498999,Mammalia
sl_eat_all_ssl_all,12,Globicephala melaena,8,101.76401393638403,6.1081991134867835,0.8595316790366686,Mammalia
sl_eat_all_ssl_all,12,Sterna paradisaea,5,136.9872371479941,3.707348432583327,0.549358564986785,Aves
sl_eat_all_ssl_all,12,Strix aluco,7,121.22666879138481,3.626025900095471,0.5848610920619789,Aves
sl_eat_all_ssl_all,12,Balaenoptera physalus,12,116.10837914703394,4.467545096530756,0.8945020814857844,Mammalia
sl_eat_bio_ssl_all,0,Delphinus delphis,9,0.39330028342775325,0.25213770985104733,0.7163392218207858,Mammalia
sl_eat_bio_ssl_all,0,Eubalaena glacialis,7,0.374621900092232,0.2488636210900171,0.8717823131080099,Mammalia
sl_eat_bio_ssl_all,0,Aegolius funereus,5,0.37634205322154524,0.18498922282371888,0.6537228981673096,Aves
sl_eat_bio_ssl_all,0,Physeter catodon,8,0.3723618422821778,0.30034970570626685,0.6467081223363859,Mammalia
sl_eat_bio_ssl_all,0,Orcinus orca,28,0.3906543477888163,0.24216717650998681,0.9365665878745331,Mammalia
sl_eat_bio_ssl_all,0,Erignathus barbatus,7,0.3658608273319278,0.21786186730144758,0.8561588302016414,Mammalia
sl_eat_bio_ssl_all,0,Lagenorhynchus acutus,7,0.38525031921125497,0.24320323985525844,0.8191902631998704,Mammalia
sl_eat_bio_ssl_all,0,Strix uralensis,5,0.3435768278428813,0.18436403930540357,0.6933238465124513,Aves
sl_eat_bio_ssl_all,0,Strix varia,6,0.3956647805131937,0.15420371772662805,0.761741673735609,Aves
sl_eat_bio_ssl_all,0,Calidris alpina,5,0.37344389943536455,0.16245418191065647,0.9529645543828,Aves
sl_eat_bio_ssl_all,0,Colaptes auratus,6,0.37524126371698563,0.15309562449292133,0.8472346104406272,Aves
sl_eat_bio_ssl_all,0,Dryobates pubescens,5,0.3798004664284831,0.1590258170892349,0.853416027746752,Aves
sl_eat_bio_ssl_all,0,Canis latrans,6,0.3489866248359304,0.21346987920761903,0.628758000775568,Mammalia
sl_eat_bio_ssl_all,0,Dendrocopos major,11,0.3614949406295144,0.1958789494015742,0.6647619457097996,Aves
sl_eat_bio_ssl_all,0,Stenella coeruleoalba,5,0.36632907520973346,0.26687428800808566,0.8362929707567625,Mammalia
sl_eat_bio_ssl_all,0,Stenella attenuata,6,0.3824911737829292,0.24147415212391443,0.7324123153663985,Mammalia
sl_eat_bio_ssl_all,0,Tyto alba,5,0.36052455242079406,0.20391894278180717,0.8264137511964206,Aves
sl_eat_bio_ssl_all,0,Megaptera novaeangliae,10,0.38114438927123406,0.23510666764153537,0.6756765588990196,Mammalia
sl_eat_bio_ssl_all,0,Picus viridis,5,0.34513775106906586,0.23019444952215448,0.756714448447195,Aves
sl_eat_bio_ssl_all,0,Athene noctua,7,0.3734842088761452,0.13235178157716115,0.7636881074165259,Aves
sl_eat_bio_ssl_all,0,Bubo virginianus,5,0.4000328493783106,0.1822114579607929,0.7513844385069871,Aves
sl_eat_bio_ssl_all,0,Sciurus carolinensis,7,0.35675871182169405,0.19025160333521582,0.6743527845762658,Mammalia
sl_eat_bio_ssl_all,0,Pseudorca crassidens,8,0.39302373862884393,0.23237727736423355,0.9022314974048182,Mammalia
sl_eat_bio_ssl_all,0,Globicephala macrorhynchus,9,0.38475937005824284,0.2760361659652,0.705519216459409,Mammalia
sl_eat_bio_ssl_all,0,Globicephala melaena,8,0.3717175751771841,0.24675488790676522,0.8076246761863503,Mammalia
sl_eat_bio_ssl_all,0,Sterna paradisaea,5,0.3963243925176437,0.15542802396281857,0.8156454529810583,Aves
sl_eat_bio_ssl_all,0,Strix aluco,7,0.37062808060256963,0.16463607826767956,0.7699061356771781,Aves
sl_eat_bio_ssl_all,0,Balaenoptera physalus,12,0.3908335867901909,0.3023542418840097,0.6913961099803778,Mammalia
sl_eat_bio_ssl_all,1,Delphinus delphis,9,24.399893946149046,2.0080466772894434,0.9220026171793544,Mammalia
sl_eat_bio_ssl_all,1,Eubalaena glacialis,7,23.291897484499234,2.3016359196408174,0.9271592223365941,Mammalia
sl_eat_bio_ssl_all,1,Aegolius funereus,5,26.015216404988234,1.5783436081537692,0.9088678006184495,Aves
sl_eat_bio_ssl_all,1,Physeter catodon,8,22.51723525206848,2.368342444790413,0.8730490542577835,Mammalia
sl_eat_bio_ssl_all,1,Orcinus orca,28,22.7624698333287,2.5328727319597997,0.9146097885439479,Mammalia
sl_eat_bio_ssl_all,1,Erignathus barbatus,7,24.5538946359068,1.943322224103324,0.9526742161622471,Mammalia
sl_eat_bio_ssl_all,1,Lagenorhynchus acutus,7,22.73024175793698,2.299575781810004,0.9473283060467,Mammalia
sl_eat_bio_ssl_all,1,Strix uralensis,5,23.74523027191089,1.697164874435537,0.8290692429381046,Aves
sl_eat_bio_ssl_all,1,Strix varia,6,25.65242607620937,1.56834120969325,0.9240912611170595,Aves
sl_eat_bio_ssl_all,1,Calidris alpina,5,24.533274807867354,1.7984955506925833,0.9771038038559821,Aves
sl_eat_bio_ssl_all,1,Colaptes auratus,6,25.95486338582696,1.5206951427452746,0.8794363958582017,Aves
sl_eat_bio_ssl_all,1,Dryobates pubescens,5,25.630214960035286,1.6529819592223807,0.9643325776664138,Aves
sl_eat_bio_ssl_all,1,Canis latrans,6,25.376913928431666,1.6735428779728332,0.8756609201998026,Mammalia
sl_eat_bio_ssl_all,1,Dendrocopos major,11,25.727793431439444,1.6447845166685116,0.9041161054643846,Aves
sl_eat_bio_ssl_all,1,Stenella coeruleoalba,5,21.778732106245016,2.4067257655175327,0.941841335857586,Mammalia
sl_eat_bio_ssl_all,1,Stenella attenuata,6,24.256950718639143,1.9706862388970643,0.9229275995618654,Mammalia
sl_eat_bio_ssl_all,1,Tyto alba,5,24.66817750398019,1.7170281849707412,0.9427640498959696,Aves
sl_eat_bio_ssl_all,1,Megaptera novaeangliae,10,24.545327740759255,1.9022701526877592,0.9564659180565167,Mammalia
sl_eat_bio_ssl_all,1,Picus viridis,5,25.033347431165712,1.8065238348410682,0.9531604691497947,Aves
sl_eat_bio_ssl_all,1,Athene noctua,7,26.07764562643752,1.525054028625109,0.874103852888158,Aves
sl_eat_bio_ssl_all,1,Bubo virginianus,5,24.91792148227885,1.7562652314459457,0.9287994216029989,Aves
sl_eat_bio_ssl_all,1,Sciurus carolinensis,7,24.91588658820209,1.6897501925223843,0.9110465117323298,Mammalia
sl_eat_bio_ssl_all,1,Pseudorca crassidens,8,22.187569986624695,2.5897571651797997,0.9094388603559496,Mammalia
sl_eat_bio_ssl_all,1,Globicephala macrorhynchus,9,23.708213527559167,2.077431265822643,0.9245918445126277,Mammalia
sl_eat_bio_ssl_all,1,Globicephala melaena,8,23.28825410454887,2.1463527938146805,0.9493219217614673,Mammalia
sl_eat_bio_ssl_all,1,Sterna paradisaea,5,26.718595883486515,1.59821433280583,0.9275442569617166,Aves
sl_eat_bio_ssl_all,1,Strix aluco,7,25.88425554445788,1.5583023644512475,0.9157452784503537,Aves
sl_eat_bio_ssl_all,1,Balaenoptera physalus,12,23.857033083407966,2.4841077620388368,0.8434324103934591,Mammalia
sl_eat_bio_ssl_all,2,Delphinus delphis,9,29.339049577393283,2.1678275453667872,0.8715669955110414,Mammalia
sl_eat_bio_ssl_all,2,Eubalaena glacialis,7,29.743948871334236,2.1728727465642415,0.8476414261655448,Mammalia
sl_eat_bio_ssl_all,2,Aegolius funereus,5,30.28048308758714,1.8872429348007476,0.8947761927885005,Aves
sl_eat_bio_ssl_all,2,Physeter catodon,8,26.790183737278493,2.4872307597896266,0.8320552618464692,Mammalia
sl_eat_bio_ssl_all,2,Orcinus orca,28,29.60133383910782,2.2744374630650697,0.8620200232667636,Mammalia
sl_eat_bio_ssl_all,2,Erignathus barbatus,7,30.504658996548372,1.9876928808585634,0.8924178637957855,Mammalia
sl_eat_bio_ssl_all,2,Lagenorhynchus acutus,7,27.385953281288053,2.343242146434793,0.9135779967910976,Mammalia
sl_eat_bio_ssl_all,2,Strix uralensis,5,26.25249371415323,2.323771760985613,0.8298733723677049,Aves
sl_eat_bio_ssl_all,2,Strix varia,6,30.78821716765907,1.827175600364937,0.9164893823111812,Aves
sl_eat_bio_ssl_all,2,Calidris alpina,5,29.75790933887677,1.9759960042556028,0.9525827825075893,Aves
sl_eat_bio_ssl_all,2,Colaptes auratus,6,30.44382420046053,1.8023522256003985,0.8646652353170389,Aves
sl_eat_bio_ssl_all,2,Dryobates pubescens,5,30.292861914814218,1.7862492503339973,0.9306457143247304,Aves
sl_eat_bio_ssl_all,2,Canis latrans,6,30.484319004419024,1.8732476221465546,0.8675219499499481,Mammalia
sl_eat_bio_ssl_all,2,Dendrocopos major,11,30.766005004487564,1.8236580929170507,0.9074942833647174,Aves
sl_eat_bio_ssl_all,2,Stenella coeruleoalba,5,27.214737310805738,2.4306359237324746,0.902850022432236,Mammalia
sl_eat_bio_ssl_all,2,Stenella attenuata,6,28.54448538930946,2.262207034257019,0.8570494392532928,Mammalia
sl_eat_bio_ssl_all,2,Tyto alba,5,28.748998011502337,2.1633729017872394,0.932586033926718,Aves
sl_eat_bio_ssl_all,2,Megaptera novaeangliae,10,30.3207035795435,1.9435170940574897,0.9295675607418171,Mammalia
sl_eat_bio_ssl_all,2,Picus viridis,5,31.1398914998028,1.78771556635633,0.929954920379063,Aves
sl_eat_bio_ssl_all,2,Athene noctua,7,30.399448302929326,1.8948101540351832,0.886421756085953,Aves
sl_eat_bio_ssl_all,2,Bubo virginianus,5,29.474005112681713,1.9202082518148036,0.8947970511335529,Aves
sl_eat_bio_ssl_all,2,Sciurus carolinensis,7,30.026884393250683,1.9135789702101713,0.8999677056425935,Mammalia
sl_eat_bio_ssl_all,2,Pseudorca crassidens,8,28.063628406285797,2.518864053770815,0.8659456333865692,Mammalia
sl_eat_bio_ssl_all,2,Globicephala macrorhynchus,9,29.561530861568446,2.095939078527946,0.8980582983258273,Mammalia
sl_eat_bio_ssl_all,2,Globicephala melaena,8,28.224026995415635,2.242703093699644,0.9113129119912805,Mammalia
sl_eat_bio_ssl_all,2,Sterna paradisaea,5,32.281642006772266,1.6801378888447736,0.8711427375548763,Aves
sl_eat_bio_ssl_all,2,Strix aluco,7,30.404269173595317,1.8658052125380438,0.8884936745081282,Aves
sl_eat_bio_ssl_all,2,Balaenoptera physalus,12,29.09844503279072,2.7263827904471643,0.6851109931103979,Mammalia
sl_eat_bio_ssl_all,3,Delphinus delphis,9,29.930203827734953,2.3933461587766187,0.8531249573821997,Mammalia
sl_eat_bio_ssl_all,3,Eubalaena glacialis,7,31.18910426555516,2.24007187657252,0.8408172152756322,Mammalia
sl_eat_bio_ssl_all,3,Aegolius funereus,5,31.338432801226112,2.3298048135308758,0.8883784648942488,Aves
sl_eat_bio_ssl_all,3,Physeter catodon,8,26.40911898432065,2.7355161299531767,0.8381650745159529,Mammalia
sl_eat_bio_ssl_all,3,Orcinus orca,28,30.91598190717819,2.2294517265635423,0.84712037001659,Mammalia
sl_eat_bio_ssl_all,3,Erignathus barbatus,7,32.053272837819925,2.1842015262498005,0.8819272639000879,Mammalia
sl_eat_bio_ssl_all,3,Lagenorhynchus acutus,7,28.095594180117544,2.5426173955437004,0.9069133387643868,Mammalia
sl_eat_bio_ssl_all,3,Strix uralensis,5,27.256254186006924,2.876465244237226,0.8223455099376665,Aves
sl_eat_bio_ssl_all,3,Strix varia,6,31.594701026847762,2.2201710324504007,0.9162979448055337,Aves
sl_eat_bio_ssl_all,3,Calidris alpina,5,31.460341525708152,2.1898735424723705,0.9471856143374479,Aves
sl_eat_bio_ssl_all,3,Colaptes auratus,6,32.258918450189086,2.1177107216845648,0.8730866799707294,Aves
sl_eat_bio_ssl_all,3,Dryobates pubescens,5,32.18329499834085,1.9885243734323774,0.9365246571451754,Aves
sl_eat_bio_ssl_all,3,Canis latrans,6,31.834295115054314,2.239789624981287,0.8849097439546639,Mammalia
sl_eat_bio_ssl_all,3,Dendrocopos major,11,32.342432717256244,2.086996695832839,0.9074660900576056,Aves
sl_eat_bio_ssl_all,3,Stenella coeruleoalba,5,28.24756846887827,2.557499911871837,0.8874865445942063,Mammalia
sl_eat_bio_ssl_all,3,Stenella attenuata,6,29.000358510532156,2.50968668256948,0.8604136273420347,Mammalia
sl_eat_bio_ssl_all,3,Tyto alba,5,31.16902775577585,2.319388867797061,0.9235479236089316,Aves
sl_eat_bio_ssl_all,3,Megaptera novaeangliae,10,31.561742367480175,2.128148581532352,0.910166191043982,Mammalia
sl_eat_bio_ssl_all,3,Picus viridis,5,32.116089376218525,2.1386189529166826,0.920591956766343,Aves
sl_eat_bio_ssl_all,3,Athene noctua,7,32.589514023653145,2.1159411611143897,0.8715293229265231,Aves
sl_eat_bio_ssl_all,3,Bubo virginianus,5,30.851977051196606,2.3147772740976555,0.9016131183755435,Aves
sl_eat_bio_ssl_all,3,Sciurus carolinensis,7,31.80531321077909,2.186175532750474,0.8779696559453369,Mammalia
