cos_class_aves_vs_mammalia,cos_order_passer_vs_other_aves,abs_cos_veitch_class_vs_passer_subord,species_separability_ratio,species_n_with_data,top1_share,top10_share,mean_l2_norm,model,layer_idx,bootstrap,seed
0.8092883773039669,0.8825217826305446,0.24171963410092526,0.05120493547377675,28,0.2789827272636382,0.5659111294299617,6.364590951393474,eat_all,12,12,12054
0.7725562064899236,0.8622263081348125,0.28680531291018924,0.0491740218996662,28,0.2766491639062607,0.5627454381459629,6.389802459957739,eat_all,12,13,13054
0.80773370144295,0.8762067147821675,0.1836893648384591,0.05373658964444342,28,0.27648931609649724,0.5645933176277627,6.402127613821686,eat_all,12,14,14054
0.8072307825679198,0.902482988150273,0.21180517107447966,0.04935930233184415,28,0.27234121036030423,0.5607737580507407,6.409331124470194,eat_all,12,15,15054
0.800653957965509,0.9182542957519301,0.10376023994455931,0.05911528464983153,28,0.27748802694835084,0.5657045837396715,6.382373332190857,eat_all,12,16,16054
0.7857556485531265,0.930508157563969,0.24252859847509373,0.05526107096820172,28,0.27381886814861445,0.5605314202217397,6.4145107690869825,eat_all,12,17,17054
0.8223780428044936,0.9060252433191831,0.2910349422106694,0.05579317575503002,28,0.27405617411340205,0.560173349492889,6.442721234591617,eat_all,12,18,18054
0.7894000857411074,0.8808006995551538,0.2472808718674391,0.053496071783733126,28,0.27646604576646916,0.5618410168728333,6.395152862475844,eat_all,12,19,19054
0.7987205907463598,0.9033948021063527,0.11485819071448813,0.0493033563978674,27,0.2728890558867477,0.5624507771199881,6.386672357877138,eat_all,12,20,20054
0.8194702504836217,0.8614864691128336,0.02609321413824576,0.052809311358212964,28,0.2724730929669341,0.5603273561519488,6.42732284763444,eat_all,12,21,21054
0.7748529604500208,0.8773845279306981,0.4648726463091722,0.061284046497507384,28,0.27688836936273437,0.5610750396046751,6.404931773662369,eat_all,12,22,22054
0.8039959529002086,0.896803237841137,0.3070768087545271,0.054033490917832674,28,0.27674944210408575,0.5620411617067409,6.398684458831077,eat_all,12,23,23054
0.8081950619122196,0.8976154565795719,0.09291006306860519,0.05708927449408495,28,0.27895666234245475,0.5661685372947103,6.397461837450199,eat_all,12,24,24054
0.8016034946184648,0.9070978262026337,0.14976818053394905,0.058581315345070946,28,0.2758497504313189,0.5619212969637145,6.403956441376517,eat_all,12,25,25054
0.8028781193034646,0.8922420486988463,0.1764044406495995,0.04736951511983096,28,0.2733631933881999,0.5620255806447179,6.41824595892808,eat_all,12,26,26054
0.8179873247146018,0.9319433739657097,0.1735159853810751,0.05919586986898468,28,0.2746034469314299,0.5621130965377816,6.419794177545549,eat_all,12,27,27054
0.8012874079088086,0.8479449753371974,0.04697790563484229,0.053359614764135775,28,0.27706795480259694,0.5660652474672362,6.388290614796265,eat_all,12,28,28054
0.7541798234974507,0.8691388134879003,0.5235517839119601,0.05178936776867271,28,0.27369172266284364,0.5604774913645726,6.397973241390684,eat_all,12,29,29054
