model,layer_idx,metric,n_bootstraps,p05,p50,p95,mean,std
random_init_eat_seed42,10,top1_share,30,0.5169349521893211,0.5302257158290953,0.5405553415155425,0.5294089261172046,0.008040138730947633
random_init_eat_seed42,10,top10_share,30,0.8589001062788459,0.8657153583853798,0.8691931868883461,0.8649394986932045,0.003060811067480488
random_init_eat_seed42,10,mean_l2_norm,30,27.712795958751155,27.71280012423715,27.712803221075763,27.71280030360888,2.3516723008462157e-06
random_init_eat_seed42,11,cos_class_aves_vs_mammalia,30,0.8983034744028271,0.9180228209984123,0.942663846407226,0.9213425235916827,0.013855652705237694
random_init_eat_seed42,11,cos_order_passer_vs_other_aves,30,0.9347796344337034,0.9691109499488013,0.9868434295132088,0.9636285785600693,0.020901196530129087
random_init_eat_seed42,11,abs_cos_veitch_class_vs_passer_subord,30,0.7632107058529977,0.9283279947657314,0.979360224336203,0.9001969557963314,0.09374921033045765
random_init_eat_seed42,11,species_separability_ratio,30,0.38732040495032183,0.444542925403112,0.5177659831508563,0.44494453643841264,0.0409999356562144
random_init_eat_seed42,11,top1_share,30,0.5360691587084471,0.5502492667344817,0.5638084361914302,0.5494153882905051,0.009103587656440254
random_init_eat_seed42,11,top10_share,30,0.8649563184765912,0.87055586153218,0.8755325753883868,0.870161383937263,0.0033864948625639316
random_init_eat_seed42,11,mean_l2_norm,30,27.71279856637219,27.71280015849375,27.71280256532887,27.71280018286357,1.396802088206891e-06
random_init_eat_seed42,12,cos_class_aves_vs_mammalia,30,0.9024460664568017,0.9225735063988301,0.9389241557270225,0.9229514662753133,0.012122008624361585
random_init_eat_seed42,12,cos_order_passer_vs_other_aves,30,0.9296125875696538,0.9614338697605742,0.9815903232099233,0.9593495289313376,0.017756320768159525
random_init_eat_seed42,12,abs_cos_veitch_class_vs_passer_subord,30,0.8834401465159487,0.943363471576742,0.977219501070365,0.9389884603516825,0.031228977862009996
random_init_eat_seed42,12,species_separability_ratio,30,0.38759613425882394,0.4588695519726603,0.5085870652828267,0.45054772293560014,0.038670426769480536
random_init_eat_seed42,12,top1_share,30,0.5496292739292101,0.5639191636003535,0.5752643767612631,0.5628261348679838,0.00904665192208507
random_init_eat_seed42,12,top10_share,30,0.869362149742217,0.8740107415092027,0.8781586111592763,0.8741142450394033,0.002779020313162521
random_init_eat_seed42,12,mean_l2_norm,30,27.712797237404793,27.7127999522751,27.712802572302497,27.712799758639285,1.6932869864346132e-06
sl_eat_all_ssl_all,5,cos_class_aves_vs_mammalia,30,0.6533631575687417,0.6788136162049013,0.7041050867656117,0.6780002150793354,0.017384941920997078
sl_eat_all_ssl_all,5,cos_order_passer_vs_other_aves,30,0.8609208143866997,0.9027003706549996,0.9291630317131063,0.8983400164707235,0.023287997482993292
