model,layer_idx,species,n_clips,within_var,centroid_norm,cos_to_global_bio_centroid,class
eat_all,7,Megaptera novaeangliae,8,65.76557575250264,4.33348676360723,0.8484825866300137,Mammalia
eat_all,7,Anthus trivialis,5,66.46431674444597,4.160454095475652,0.8524051207793013,Aves
eat_all,7,Globicephala macrorhynchus,7,63.770754970671966,4.500887066310861,0.8832581620891271,Mammalia
eat_all,7,Orcinus orca,18,66.67342160422915,4.2197067659674925,0.8794901537160188,Mammalia
eat_all,7,Fringilla coelebs,14,66.52156280693048,4.0985440048254675,0.9126661271597868,Aves
eat_all,7,Turdus merula,10,66.22524286643784,4.154573529232393,0.8975162073150522,Aves
eat_all,8,Lagenorhynchus acutus,6,53.27482273511816,4.569156088028673,0.8947344201952936,Mammalia
eat_all,8,Delphinus delphis,8,56.85341532125127,4.416102280638265,0.8943650841176376,Mammalia
eat_all,8,Balaenoptera physalus,8,56.893174474429976,4.844197605336053,0.6969596986755999,Mammalia
eat_all,8,Erithacus rubecula,6,56.07634656808802,4.28115421387848,0.8892149611051998,Aves
eat_all,8,Parus major,6,60.43097151083046,4.031236795216534,0.9123202307421251,Aves
eat_all,8,Stenella coeruleoalba,5,56.41672632221944,4.586841873483691,0.869841075429299,Mammalia
eat_all,8,Megaptera novaeangliae,8,60.304570245277716,4.159581944504019,0.8951852466190611,Mammalia
eat_all,8,Anthus trivialis,5,59.917281133611475,4.078686465414308,0.8787943831800977,Aves
eat_all,8,Globicephala macrorhynchus,7,57.11019045199698,4.274738082956855,0.8971884948720623,Mammalia
eat_all,8,Orcinus orca,18,59.628407903875406,4.087960465357346,0.9028212047942554,Mammalia
eat_all,8,Fringilla coelebs,14,59.635807805606234,4.042609662028722,0.9314104349111801,Aves
eat_all,8,Turdus merula,10,59.26050773508063,4.097857726831505,0.9071199833827923,Aves
eat_all,9,Lagenorhynchus acutus,6,36.95769137431973,4.014860796936707,0.8826277604589309,Mammalia
eat_all,9,Delphinus delphis,8,39.60886869105368,3.7703459990411767,0.9113566988986844,Mammalia
eat_all,9,Balaenoptera physalus,8,36.61724920724132,4.292762268346671,0.6910268493412244,Mammalia
eat_all,9,Erithacus rubecula,6,39.423076174732124,3.5889330620061064,0.8967474313688484,Aves
eat_all,9,Parus major,6,40.7174510197,3.5139097820845553,0.9122965500438938,Aves
eat_all,9,Stenella coeruleoalba,5,38.17171540538301,3.986307872324649,0.882929907087344,Mammalia
eat_all,9,Megaptera novaeangliae,8,41.042263104066315,3.60946961126107,0.9076788430932051,Mammalia
eat_all,9,Anthus trivialis,5,40.496985741626325,3.6475709794424938,0.8731938489003771,Aves
eat_all,9,Globicephala macrorhynchus,7,38.76864765004562,3.785183683765517,0.898691709122723,Mammalia
eat_all,9,Orcinus orca,18,40.86914438925025,3.5501984684843415,0.9050427851235027,Mammalia
eat_all,9,Fringilla coelebs,14,40.80611818937767,3.467724510572529,0.9328107334862655,Aves
eat_all,9,Turdus merula,10,40.66479168630336,3.53727715588975,0.9106610895936177,Aves
eat_all,10,Lagenorhynchus acutus,6,22.962050810117944,3.172861739129222,0.8823816988842751,Mammalia
eat_all,10,Delphinus delphis,8,24.378643587867273,2.968428593465609,0.914201085269112,Mammalia
eat_all,10,Balaenoptera physalus,8,23.081254013854213,3.168384195684181,0.7144162115878515,Mammalia
eat_all,10,Erithacus rubecula,6,24.854803942784656,2.7509564814877776,0.8677541051279821,Aves
eat_all,10,Parus major,6,25.857736909148052,2.657104800139631,0.9021338057462113,Aves
eat_all,10,Stenella coeruleoalba,5,23.461654091022936,3.1498784853501247,0.8895064622705494,Mammalia
eat_all,10,Megaptera novaeangliae,8,25.549284503384765,2.7395764743556503,0.9133325614705627,Mammalia
eat_all,10,Anthus trivialis,5,25.72532438187398,2.7122918904565196,0.8783810696350243,Aves
eat_all,10,Globicephala macrorhynchus,7,24.63239990774035,2.886902599523297,0.8963913621939529,Mammalia
eat_all,10,Orcinus orca,18,25.290249833433805,2.7280047873769324,0.8966968548651181,Mammalia
eat_all,10,Fringilla coelebs,14,25.865404616821625,2.6181889864061914,0.9139249437136385,Aves
eat_all,10,Turdus merula,10,25.64181906161051,2.651682432618353,0.8881500378443857,Aves
eat_all,11,Lagenorhynchus acutus,6,29.407246418821185,3.5127714926892875,0.8771319107903384,Mammalia
eat_all,11,Delphinus delphis,8,31.237633840672444,3.283915934831313,0.9054005328410508,Mammalia
eat_all,11,Balaenoptera physalus,8,30.24909354445543,3.43085907630126,0.7524999446013112,Mammalia
eat_all,11,Erithacus rubecula,6,32.47800048863886,2.9936107511335006,0.8679641050689885,Aves
eat_all,11,Parus major,6,33.63973928600744,2.887831314619507,0.8878194938577073,Aves
eat_all,11,Stenella coeruleoalba,5,30.5145782714337,3.4253466793418204,0.889515985918418,Mammalia
eat_all,11,Megaptera novaeangliae,8,32.9567027391306,2.9847367319897,0.9288904132184702,Mammalia
eat_all,11,Anthus trivialis,5,33.43796485027464,2.924201069723548,0.8769208126184107,Aves
eat_all,11,Globicephala macrorhynchus,7,30.956803158383394,3.261747197407307,0.8877275106310677,Mammalia
eat_all,11,Orcinus orca,18,32.005115929931904,3.076811237558366,0.882925536615441,Mammalia
eat_all,11,Fringilla coelebs,14,33.551342125837564,2.863843218446491,0.9061011718379596,Aves
eat_all,11,Turdus merula,10,33.31344089015384,2.911778848488533,0.8799887521955968,Aves
eat_all,12,Lagenorhynchus acutus,6,14.63576326314737,4.439480274083097,0.9832769655510383,Mammalia
eat_all,12,Delphinus delphis,8,15.288756545030795,4.404717376996789,0.98891728544488,Mammalia
eat_all,12,Balaenoptera physalus,8,14.566162825037287,4.569845965968787,0.9734677338702785,Mammalia
eat_all,12,Erithacus rubecula,6,16.327097996896402,5.161985227558897,0.9899917162756556,Aves
eat_all,12,Parus major,6,18.3517738890981,5.610650967518642,0.989233585655526,Aves
eat_all,12,Stenella coeruleoalba,5,15.632696055791289,4.576959470613701,0.9817584879234772,Mammalia
eat_all,12,Megaptera novaeangliae,8,17.164474487474973,4.6470257437347176,0.9898926050807532,Mammalia
eat_all,12,Anthus trivialis,5,20.368231296760847,5.735707987653936,0.9849962226300565,Aves
eat_all,12,Globicephala macrorhynchus,7,15.647995167047203,4.335979601944803,0.979828503871255,Mammalia
eat_all,12,Orcinus orca,18,15.106116612050593,4.313973891214151,0.9865628146911145,Mammalia
eat_all,12,Fringilla coelebs,14,18.003123109340184,5.480493038329047,0.9914033930104983,Aves
eat_all,12,Turdus merula,10,17.379625834879022,5.428638048636897,0.990345117265167,Aves
eat_bio,0,Lagenorhynchus acutus,6,0.22693010943766817,0.2534951651967288,0.9269757953548776,Mammalia
eat_bio,0,Delphinus delphis,8,0.24430848910699587,0.24944998401366902,0.8646439153252609,Mammalia
eat_bio,0,Balaenoptera physalus,8,0.3084940873412247,0.3177042761871233,0.6544068766821972,Mammalia
eat_bio,0,Erithacus rubecula,6,0.22559108875760908,0.20897972017793523,0.8976496717706974,Aves
eat_bio,0,Parus major,6,0.26051773968426273,0.19500235339267002,0.9199131219521648,Aves
eat_bio,0,Stenella coeruleoalba,5,0.21979145022130261,0.25895532984702285,0.8937667769287029,Mammalia
eat_bio,0,Megaptera novaeangliae,8,0.24379507802813447,0.22889172906130903,0.9040253120231639,Mammalia
eat_bio,0,Anthus trivialis,5,0.2859264405260598,0.21117131388046978,0.8532537743273688,Aves
eat_bio,0,Globicephala macrorhynchus,7,0.23370052129704164,0.24701582934009922,0.8419229220401867,Mammalia
eat_bio,0,Orcinus orca,18,0.25175711296383174,0.25825053106041024,0.8809660407457482,Mammalia
eat_bio,0,Fringilla coelebs,14,0.2514997878641681,0.1966962450424532,0.9276912594469918,Aves
eat_bio,0,Turdus merula,10,0.2499970398994571,0.20960440924723878,0.8924103645824407,Aves
eat_bio,1,Lagenorhynchus acutus,6,4.16996816177972,1.3389875755126535,0.9263872088370839,Mammalia
eat_bio,1,Delphinus delphis,8,5.027122421640205,1.0966778334834613,0.9305206962730437,Mammalia
eat_bio,1,Balaenoptera physalus,8,5.388459612217953,1.459790665833244,0.7947927817154342,Mammalia
eat_bio,1,Erithacus rubecula,6,5.106903238317761,0.8741523386355547,0.8342500973138333,Aves
eat_bio,1,Parus major,6,5.628867967960769,0.7949779849935341,0.7873835117279573,Aves
eat_bio,1,Stenella coeruleoalba,5,4.249100435652952,1.2625634395341432,0.9340311193389995,Mammalia
eat_bio,1,Megaptera novaeangliae,8,5.050324218234106,1.0099275067475588,0.9638061811862015,Mammalia
eat_bio,1,Anthus trivialis,5,6.145149597584233,0.8432767885516843,0.7397638187550176,Aves
eat_bio,1,Globicephala macrorhynchus,7,4.645244750609832,1.128271240425376,0.9301487692072699,Mammalia
eat_bio,1,Orcinus orca,18,4.764067275291974,1.368739018918189,0.9068847884221747,Mammalia
eat_bio,1,Fringilla coelebs,14,5.599229226904434,0.8021174214536572,0.8469023409572694,Aves
eat_bio,1,Turdus merula,10,5.513455584079452,0.8335809528677315,0.8767315191259747,Aves
eat_bio,2,Lagenorhynchus acutus,6,20.218370869989887,2.272342516145998,0.9277472391959591,Mammalia
eat_bio,2,Delphinus delphis,8,21.541708774227608,2.0707117988430914,0.9362866487975259,Mammalia
eat_bio,2,Balaenoptera physalus,8,20.414349442468094,2.3360662746107708,0.7738225338633513,Mammalia
eat_bio,2,Erithacus rubecula,6,22.804068180666437,1.8903218437772933,0.8982603030765792,Aves
eat_bio,2,Parus major,6,23.45899455340087,1.7469846047593123,0.9045151675600608,Aves
eat_bio,2,Stenella coeruleoalba,5,20.680160994456045,2.2376328120804443,0.9354541091242901,Mammalia
eat_bio,2,Megaptera novaeangliae,8,22.383125071246177,1.9749790632699904,0.9641246953017557,Mammalia
eat_bio,2,Anthus trivialis,5,22.86555476231401,1.7698115913728587,0.8524976825279372,Aves
eat_bio,2,Globicephala macrorhynchus,7,21.226931115762735,2.1369801384835165,0.9379385161036712,Mammalia
eat_bio,2,Orcinus orca,18,21.30403979417049,2.1200046370857106,0.9198615887500522,Mammalia
eat_bio,2,Fringilla coelebs,14,23.385615809369526,1.7535228564794019,0.9218253418910977,Aves
eat_bio,2,Turdus merula,10,23.407956038917423,1.7660608135571145,0.9065433142564254,Aves
eat_bio,3,Lagenorhynchus acutus,6,19.101569158033385,2.5356888723985995,0.9242418004795518,Mammalia
eat_bio,3,Delphinus delphis,8,20.714018121121917,2.342840526129159,0.9313334761453577,Mammalia
eat_bio,3,Balaenoptera physalus,8,19.790132982419607,2.5361399336462784,0.7846176645141105,Mammalia
eat_bio,3,Erithacus rubecula,6,22.021629899086705,2.193469081854597,0.9103438335339645,Aves
eat_bio,3,Parus major,6,22.65143277986114,2.0564510510311136,0.9150586642651961,Aves
eat_bio,3,Stenella coeruleoalba,5,19.72533259376215,2.495645842168354,0.9374057769977462,Mammalia
eat_bio,3,Megaptera novaeangliae,8,21.82836403511895,2.161678298691713,0.9721108983978095,Mammalia
eat_bio,3,Anthus trivialis,5,20.99197556240334,2.190932287499553,0.8609367040756857,Aves
eat_bio,3,Globicephala macrorhynchus,7,20.34276050093942,2.3250629228340496,0.9363841309538697,Mammalia
eat_bio,3,Orcinus orca,18,20.01529976964591,2.31310934435837,0.9245764765937499,Mammalia
eat_bio,3,Fringilla coelebs,14,22.480547915890178,2.0581907221570255,0.9386972293528927,Aves
eat_bio,3,Turdus merula,10,22.51417038946741,2.1072178101303694,0.9229117243536228,Aves
eat_bio,4,Lagenorhynchus acutus,6,22.046814738529754,2.852053453798741,0.8957145030223779,Mammalia
eat_bio,4,Delphinus delphis,8,24.707806593126843,2.460114104585706,0.8824720402187208,Mammalia
eat_bio,4,Balaenoptera physalus,8,24.242913429789574,2.667788038741277,0.6395396964450982,Mammalia
eat_bio,4,Erithacus rubecula,6,26.314966083072903,2.1114269982698803,0.8297855885034321,Aves
eat_bio,4,Parus major,6,27.553510465407854,1.8984402029810235,0.8124521723672191,Aves
eat_bio,4,Stenella coeruleoalba,5,23.36531518942769,2.6034530589914913,0.9065201432855605,Mammalia
eat_bio,4,Megaptera novaeangliae,8,26.18667884644835,2.0913989906633796,0.9334377077756865,Mammalia
eat_bio,4,Anthus trivialis,5,26.900563626483788,2.0407632464546523,0.7257110433332115,Aves
eat_bio,4,Globicephala macrorhynchus,7,24.20367918525534,2.501309480581252,0.8962635307205221,Mammalia
eat_bio,4,Orcinus orca,18,25.024813348801253,2.344389034456566,0.8657918458695879,Mammalia
eat_bio,4,Fringilla coelebs,14,27.51214403900749,1.881602639195509,0.8779510230209395,Aves
eat_bio,4,Turdus merula,10,27.5332823750433,1.8954110767853607,0.8296033560864238,Aves
eat_bio,5,Lagenorhynchus acutus,6,30.845777004968326,3.200861968346167,0.8815317269223923,Mammalia
eat_bio,5,Delphinus delphis,8,33.067785648196825,2.8914036912005088,0.8869852704900439,Mammalia
eat_bio,5,Balaenoptera physalus,8,31.303326218813027,3.138656672081185,0.6602594378087709,Mammalia
eat_bio,5,Erithacus rubecula,6,34.9737674741781,2.6746989866074644,0.8247842717990942,Aves
eat_bio,5,Parus major,6,36.28595718929892,2.377358098293906,0.8531439817496409,Aves
eat_bio,5,Stenella coeruleoalba,5,31.812080786642362,3.0904768223846264,0.889947982960297,Mammalia
eat_bio,5,Megaptera novaeangliae,8,35.097307015474065,2.5044340519114745,0.9250841044066669,Mammalia
eat_bio,5,Anthus trivialis,5,35.237426926961774,2.5025623286725116,0.7773219216243408,Aves
eat_bio,5,Globicephala macrorhynchus,7,32.67262389581723,2.8927357520017964,0.8969374535249411,Mammalia
eat_bio,5,Orcinus orca,18,33.62929170730234,2.6911705522493907,0.8697037262388453,Mammalia
eat_bio,5,Fringilla coelebs,14,36.18679475413464,2.391540231924062,0.8731195619747502,Aves
eat_bio,5,Turdus merula,10,36.144691499990905,2.400615487480354,0.8542433148875297,Aves
eat_bio,6,Lagenorhynchus acutus,6,28.946971202976115,3.177255825067523,0.883210392385418,Mammalia
eat_bio,6,Delphinus delphis,8,30.7485207297571,2.8639155611309213,0.8862076215080655,Mammalia
eat_bio,6,Balaenoptera physalus,8,27.967967230284444,3.2936608496951947,0.6515098549596484,Mammalia
eat_bio,6,Erithacus rubecula,6,31.38401619932407,2.8417225940237474,0.8631571093402808,Aves
eat_bio,6,Parus major,6,32.50680103664201,2.5659241635678693,0.8798418948715782,Aves
eat_bio,6,Stenella coeruleoalba,5,29.631104713815144,3.062636914703944,0.889732382095696,Mammalia
eat_bio,6,Megaptera novaeangliae,8,32.38692244770957,2.508858240975613,0.9140648680300818,Mammalia
eat_bio,6,Anthus trivialis,5,31.169405594822223,2.6347948895418334,0.8105894004785855,Aves
eat_bio,6,Globicephala macrorhynchus,7,30.57210128385389,2.8786860696434093,0.8986847449404748,Mammalia
eat_bio,6,Orcinus orca,18,31.259305816782597,2.6637869986436167,0.8718533134954721,Mammalia
eat_bio,6,Fringilla coelebs,14,32.58877620921663,2.524637625907714,0.9043758175249971,Aves
eat_bio,6,Turdus merula,10,32.29219691786536,2.5929642573253355,0.8856457644790698,Aves
eat_bio,7,Lagenorhynchus acutus,6,33.345203050951994,3.633858873348644,0.8878110299286196,Mammalia
eat_bio,7,Delphinus delphis,8,35.4489482967439,3.401840975382532,0.893912217945814,Mammalia
eat_bio,7,Balaenoptera physalus,8,32.92187488662396,3.9065837405401407,0.6602810889133938,Mammalia
eat_bio,7,Erithacus rubecula,6,36.07375883614415,3.2677034981661546,0.8628227722959041,Aves
eat_bio,7,Parus major,6,38.676690787919014,2.9546000256122937,0.886123254815107,Aves
eat_bio,7,Stenella coeruleoalba,5,33.45501597577469,3.553666413937909,0.8963120351898897,Mammalia
eat_bio,7,Megaptera novaeangliae,8,37.564809778462035,3.0990104539871055,0.8662799400920072,Mammalia
eat_bio,7,Anthus trivialis,5,37.33252202924159,3.1265990378216277,0.8158891847547961,Aves
eat_bio,7,Globicephala macrorhynchus,7,35.32173215537879,3.2749683725063683,0.9029855214884277,Mammalia
eat_bio,7,Orcinus orca,18,36.49451706650854,3.2151912256887023,0.8871557687879654,Mammalia
eat_bio,7,Fringilla coelebs,14,38.20690297866345,2.992788988568447,0.9038633203925142,Aves
eat_bio,7,Turdus merula,10,37.38601762686159,3.092186337339466,0.889474601422982,Aves
eat_bio,8,Lagenorhynchus acutus,6,27.14892032975537,3.3213326689099953,0.8922431586109316,Mammalia
eat_bio,8,Delphinus delphis,8,28.4619465581785,3.259732453623959,0.9004039691475858,Mammalia
eat_bio,8,Balaenoptera physalus,8,28.096227674505045,3.5214182907436196,0.6997798098336568,Mammalia
eat_bio,8,Erithacus rubecula,6,29.79153532477906,2.984297619270086,0.8540253671595126,Aves
eat_bio,8,Parus major,6,31.767097155814213,2.729650505509824,0.8962628153150408,Aves
eat_bio,8,Stenella coeruleoalba,5,27.75195405590353,3.26604847453726,0.9019629748355534,Mammalia
eat_bio,8,Megaptera novaeangliae,8,31.17910444954269,2.828031051708804,0.9049680290257467,Mammalia
eat_bio,8,Anthus trivialis,5,31.432308304642973,2.7830139195894787,0.852347321914455,Aves
eat_bio,8,Globicephala macrorhynchus,7,28.9150441208982,3.0794243366542906,0.9021333898616805,Mammalia
eat_bio,8,Orcinus orca,18,29.554752429630824,3.050555696231564,0.8997548814357037,Mammalia
eat_bio,8,Fringilla coelebs,14,31.577024697533542,2.7351910175725083,0.9069711645747301,Aves
eat_bio,8,Turdus merula,10,30.85776129371831,2.8242914605885487,0.8783390240753123,Aves
eat_bio,9,Lagenorhynchus acutus,6,19.398824985892855,2.9560459124940084,0.8896769172631179,Mammalia
eat_bio,9,Delphinus delphis,8,20.95001798013948,2.7450554327109598,0.9099240380202396,Mammalia
eat_bio,9,Balaenoptera physalus,8,20.15262919325038,3.0117552744675913,0.7102074113070569,Mammalia
eat_bio,9,Erithacus rubecula,6,21.740615588539374,2.4134943446856325,0.8508817290030167,Aves
eat_bio,9,Parus major,6,22.861404619236485,2.3201253445183947,0.8810497792081159,Aves
eat_bio,9,Stenella coeruleoalba,5,20.425520609528473,2.7731729151445887,0.9080536319375259,Mammalia
eat_bio,9,Megaptera novaeangliae,8,22.572030909499254,2.440523272696687,0.919339721163016,Mammalia
eat_bio,9,Anthus trivialis,5,22.71399116154182,2.4466546162135443,0.8240063126225307,Aves
eat_bio,9,Globicephala macrorhynchus,7,20.67245147110547,2.736520642270725,0.9078509864500575,Mammalia
eat_bio,9,Orcinus orca,18,21.30153981976587,2.6603859724316514,0.905057725191997,Mammalia
eat_bio,9,Fringilla coelebs,14,22.875900827584765,2.267910960182821,0.9048089732228783,Aves
eat_bio,9,Turdus merula,10,22.40847157961744,2.332393581814908,0.8782778852911024,Aves
eat_bio,10,Lagenorhynchus acutus,6,14.076461087809712,2.708610022780023,0.8817184153853498,Mammalia
eat_bio,10,Delphinus delphis,8,15.66406556342566,2.397293109429684,0.9113984606436124,Mammalia
eat_bio,10,Balaenoptera physalus,8,15.535325286388211,2.5550315285955256,0.745254537893097,Mammalia
eat_bio,10,Erithacus rubecula,6,16.875779524600933,1.8801503724678104,0.7575295589604599,Aves
eat_bio,10,Parus major,6,17.668237629331657,1.8429182815795417,0.8235332962410826,Aves
eat_bio,10,Stenella coeruleoalba,5,14.710344955146443,2.5464638498566625,0.8922368583106679,Mammalia
eat_bio,10,Megaptera novaeangliae,8,17.257932237479718,2.0940663221422673,0.9216127175225675,Mammalia
eat_bio,10,Anthus trivialis,5,17.58283005051959,1.9897968212021817,0.7778411622611087,Aves
eat_bio,10,Globicephala macrorhynchus,7,15.38538347851762,2.4368889818890995,0.8999537950799704,Mammalia
eat_bio,10,Orcinus orca,18,15.837198818756391,2.394167359911096,0.8987250904972138,Mammalia
eat_bio,10,Fringilla coelebs,14,17.737804404848216,1.8022531647706557,0.8410251311103584,Aves
eat_bio,10,Turdus merula,10,17.367975993658344,1.8543542472055978,0.8002077198833779,Aves
eat_bio,11,Lagenorhynchus acutus,6,13.981636634125856,2.7488085649853944,0.8985224855771285,Mammalia
eat_bio,11,Delphinus delphis,8,15.101935835871167,2.5370908577645377,0.929174767681278,Mammalia
eat_bio,11,Balaenoptera physalus,8,14.876220006052375,2.607449839521402,0.805402576198522,Mammalia
eat_bio,11,Erithacus rubecula,6,16.38668674358469,2.253750110543969,0.8395724091363342,Aves
eat_bio,11,Parus major,6,16.88651934192762,2.157014169246663,0.8763852754624676,Aves
eat_bio,11,Stenella coeruleoalba,5,14.47674646362715,2.644848932418913,0.9145752333151427,Mammalia
eat_bio,11,Megaptera novaeangliae,8,16.6658688483125,2.2124324418846593,0.9487265227957237,Mammalia
eat_bio,11,Anthus trivialis,5,17.019781975380223,2.1849034798982587,0.8597220582305751,Aves
eat_bio,11,Globicephala macrorhynchus,7,15.016215166460949,2.530877988149192,0.9135156294902567,Mammalia
eat_bio,11,Orcinus orca,18,15.201420293979824,2.4949967864950184,0.9063094335628398,Mammalia
eat_bio,11,Fringilla coelebs,14,17.126695457327177,2.0553324770067305,0.8939850633092727,Aves
eat_bio,11,Turdus merula,10,16.840356815362153,2.102834866843899,0.8649285992417882,Aves
eat_bio,12,Lagenorhynchus acutus,6,10.686325069293716,3.989613615492886,0.9749342090289017,Mammalia
eat_bio,12,Delphinus delphis,8,11.313848232543073,4.023987921314173,0.9870586912649739,Mammalia
eat_bio,12,Balaenoptera physalus,8,12.41054943655332,3.8991959346712712,0.952391187229745,Mammalia
eat_bio,12,Erithacus rubecula,6,11.510562694660127,3.496855283492648,0.9763161646578663,Aves
eat_bio,12,Parus major,6,12.376059184116517,3.620392378029762,0.9799280342707507,Aves
eat_bio,12,Stenella coeruleoalba,5,11.386416636612498,4.153494745142653,0.9788019146047547,Mammalia
eat_bio,12,Megaptera novaeangliae,8,14.140045871891822,4.215133902940455,0.9925337098718658,Mammalia
eat_bio,12,Anthus trivialis,5,14.649194605900455,4.000632518357939,0.978206332104666,Aves
eat_bio,12,Globicephala macrorhynchus,7,11.111606203647424,3.893732804051127,0.9812602141322319,Mammalia
eat_bio,12,Orcinus orca,18,12.530059046383341,4.105695930973615,0.9812392332290688,Mammalia
eat_bio,12,Fringilla coelebs,14,13.47971348298235,3.7214470054638444,0.9837556523662567,Aves
eat_bio,12,Turdus merula,10,11.993191855963525,3.6436764745443013,0.9773513454331422,Aves
sl_eat_all_ssl_all,0,Lagenorhynchus acutus,6,1.004943377146061,0.3684242094150214,0.8699223639222465,Mammalia
sl_eat_all_ssl_all,0,Delphinus delphis,8,1.1477224105573032,0.3165475077908382,0.687314234756142,Mammalia
sl_eat_all_ssl_all,0,Balaenoptera physalus,8,1.0460123117982993,0.5946890063691309,0.7636738866945644,Mammalia
sl_eat_all_ssl_all,0,Erithacus rubecula,6,0.9656638168401116,0.29902410987440337,0.847364347503993,Aves
sl_eat_all_ssl_all,0,Parus major,6,1.0478194656908302,0.2614758424584567,0.8783489448810232,Aves
sl_eat_all_ssl_all,0,Stenella coeruleoalba,5,0.9580645863393699,0.3574689859364175,0.8057006959979867,Mammalia
sl_eat_all_ssl_all,0,Megaptera novaeangliae,8,1.061609416300929,0.28189447941451184,0.7913136116543487,Mammalia
sl_eat_all_ssl_all,0,Anthus trivialis,5,1.1583628683201677,0.34273889878761016,0.8187030793485792,Aves
sl_eat_all_ssl_all,0,Globicephala macrorhynchus,7,1.0741363729710196,0.31154213180703466,0.6532080774062042,Mammalia
sl_eat_all_ssl_all,0,Orcinus orca,18,1.0363358399913847,0.4472199644891676,0.9150462155648421,Mammalia
sl_eat_all_ssl_all,0,Fringilla coelebs,14,1.0447716421449034,0.26110812944208783,0.8875147086919719,Aves
sl_eat_all_ssl_all,0,Turdus merula,10,1.0558224002436785,0.3117413026405855,0.8531888013136134,Aves
sl_eat_all_ssl_all,1,Lagenorhynchus acutus,6,24.62839159490004,2.8219698997496145,0.9668327624352645,Mammalia
sl_eat_all_ssl_all,1,Delphinus delphis,8,28.46547863378034,2.18678850165311,0.916205344256764,Mammalia
sl_eat_all_ssl_all,1,Balaenoptera physalus,8,23.49878536199638,3.3232388552415526,0.890483780763826,Mammalia
sl_eat_all_ssl_all,1,Erithacus rubecula,6,28.820088818734195,1.7594768941450645,0.8518258016111471,Aves
sl_eat_all_ssl_all,1,Parus major,6,29.79185541415126,1.6223393311422927,0.8934493719412074,Aves
sl_eat_all_ssl_all,1,Stenella coeruleoalba,5,25.641259321143743,2.6737185317929013,0.9674276841259097,Mammalia
sl_eat_all_ssl_all,1,Megaptera novaeangliae,8,28.466793590131054,2.041668277202194,0.9693793296569349,Mammalia
sl_eat_all_ssl_all,1,Anthus trivialis,5,29.82596232379086,1.8089560380909473,0.9070561895347269,Aves
sl_eat_all_ssl_all,1,Globicephala macrorhynchus,7,27.22360370735917,2.320823671698925,0.9589301263832722,Mammalia
sl_eat_all_ssl_all,1,Orcinus orca,18,24.972100338986372,2.988295356902022,0.9436831946288469,Mammalia
sl_eat_all_ssl_all,1,Fringilla coelebs,14,30.081912930339,1.585215438661685,0.9104720057579376,Aves
sl_eat_all_ssl_all,1,Turdus merula,10,29.664469674963897,1.6265136205288135,0.8869564430301452,Aves
sl_eat_all_ssl_all,2,Lagenorhynchus acutus,6,28.869337489114514,3.103104140102709,0.9368905620722738,Mammalia
sl_eat_all_ssl_all,2,Delphinus delphis,8,33.380127917318845,2.5520141987252436,0.901717395343056,Mammalia
sl_eat_all_ssl_all,2,Balaenoptera physalus,8,28.9535643916726,3.2263694874449564,0.8060301892530619,Mammalia
sl_eat_all_ssl_all,2,Erithacus rubecula,6,32.99904459043332,2.1276464478851698,0.8439996305466608,Aves
sl_eat_all_ssl_all,2,Parus major,6,34.87123099446835,1.7557622828518962,0.7820020132218373,Aves
sl_eat_all_ssl_all,2,Stenella coeruleoalba,5,30.48252475157466,2.9286936936397097,0.9419065886557889,Mammalia
sl_eat_all_ssl_all,2,Megaptera novaeangliae,8,34.518111164733,2.1792385280919726,0.9600098125779557,Mammalia
sl_eat_all_ssl_all,2,Anthus trivialis,5,33.44604240387556,1.8848426037281898,0.7942201141828877,Aves
sl_eat_all_ssl_all,2,Globicephala macrorhynchus,7,33.09399142077454,2.478693342059999,0.9332081979259655,Mammalia
sl_eat_all_ssl_all,2,Orcinus orca,18,30.582700618709474,2.93781952186561,0.9062527636335346,Mammalia
sl_eat_all_ssl_all,2,Fringilla coelebs,14,34.30948033022758,1.980282122782317,0.8855198619920046,Aves
sl_eat_all_ssl_all,2,Turdus merula,10,35.264174714927144,1.8523438867162896,0.83647297590658,Aves
sl_eat_all_ssl_all,3,Lagenorhynchus acutus,6,26.08227734202111,3.0236794726461205,0.922178935627351,Mammalia
sl_eat_all_ssl_all,3,Delphinus delphis,8,30.796782610399124,2.6574313604692374,0.8808498042569846,Mammalia
sl_eat_all_ssl_all,3,Balaenoptera physalus,8,27.631394573439295,3.27199277816533,0.7925986756832387,Mammalia
sl_eat_all_ssl_all,3,Erithacus rubecula,6,32.53511042951337,1.9674198707428898,0.7493571412998896,Aves
sl_eat_all_ssl_all,3,Parus major,6,33.75033163468276,1.7097881170958105,0.708364407656643,Aves
sl_eat_all_ssl_all,3,Stenella coeruleoalba,5,28.54567409465693,2.9504228051321206,0.9228803817253958,Mammalia
sl_eat_all_ssl_all,3,Megaptera novaeangliae,8,33.376903993059194,2.0982773373559773,0.9431331938423428,Mammalia
sl_eat_all_ssl_all,3,Anthus trivialis,5,31.864598574448152,2.0054977221311985,0.7439434637016529,Aves
sl_eat_all_ssl_all,3,Globicephala macrorhynchus,7,30.101570741643012,2.5104353793539893,0.90605290819707,Mammalia
sl_eat_all_ssl_all,3,Orcinus orca,18,29.328548378624173,2.822503506098547,0.8921927251082176,Mammalia
sl_eat_all_ssl_all,3,Fringilla coelebs,14,33.859122201943606,1.7360067791758704,0.8073517194978508,Aves
