bio_idx,nonbio_idx,alpha,bio_file,nonbio_file,bio_source,nonbio_source,valid_token_count,bio_axis_projection,energy_in_bio_top10,energy_in_nonbio_top10,energy_ratio_bio_over_total,cos_to_bio_centroid,cos_to_nonbio_centroid
2,3,0.0,9220100L.flac,YGPZhcnRhI-I.flac,Watkins,WavCaps,505,0.02338438111846433,7.147848756637673,6.93460034779618,0.5075714248018959,0.5495005759243543,0.49096506909478166
2,3,0.25,9220100L.flac,YGPZhcnRhI-I.flac,Watkins,WavCaps,505,-1.5643424213296737,3.897612542156893,6.84675353414343,0.36275872531504283,0.4508602825348261,0.5864408623090388
2,3,0.5,9220100L.flac,YGPZhcnRhI-I.flac,Watkins,WavCaps,505,-1.6115690280238795,3.899339021341169,7.22089146561002,0.3506527158692232,0.43930011207431596,0.5785522569288475
2,3,0.75,9220100L.flac,YGPZhcnRhI-I.flac,Watkins,WavCaps,505,-1.632204145217818,3.8133321163981995,7.248243054075518,0.344736808061206,0.43278090141744363,0.5740865505795291
2,3,1.0,9220100L.flac,YGPZhcnRhI-I.flac,Watkins,WavCaps,505,-1.6559197258124319,3.7565373052845965,7.248323929260424,0.3413525373216489,0.42976777917440334,0.5736027066941876
2,4,0.0,9220100L.flac,568042.flac,Watkins,WavCaps,505,0.02338438111846433,7.147848756637673,6.93460034779618,0.5075714248018959,0.5495005759243543,0.49096506909478166
2,4,0.25,9220100L.flac,568042.flac,Watkins,WavCaps,505,-0.19636650926353097,8.807752154252976,10.227473297482119,0.46270805547249944,0.5898907907153367,0.5506686708144803
2,4,0.5,9220100L.flac,568042.flac,Watkins,WavCaps,505,-0.3385135654322978,9.197367615242431,10.961461951557151,0.4562451200237319,0.6009770995433686,0.5759416731559988
2,4,0.75,9220100L.flac,568042.flac,Watkins,WavCaps,505,-0.5974193021144661,10.377856249990682,12.81822245417632,0.4473970097422707,0.6128237753192656,0.6141925190652027
2,4,1.0,9220100L.flac,568042.flac,Watkins,WavCaps,505,-0.9658046218117107,13.238171852410884,16.589472894200107,0.4438222315194699,0.5914019718248302,0.6253480403187968
3,0,0.0,XC193967-THRUSH_Swainson%27s_c%20ustulatus%20Fish%20Creek%2C%20Hyder%20AK%20062314%201438.flac,YHOtQseh7MIM.flac,Xeno-canto,WavCaps,505,0.5997679399208712,4.730787378825557,4.434902680973219,0.516140884970031,0.5569484831116297,0.4223811989178121
3,0,0.25,XC193967-THRUSH_Swainson%27s_c%20ustulatus%20Fish%20Creek%2C%20Hyder%20AK%20062314%201438.flac,YHOtQseh7MIM.flac,Xeno-canto,WavCaps,505,-0.32606852602225783,5.7306342190211526,5.142528884917372,0.5270438936895353,0.6062731425128522,0.5891852846796339
3,0,0.5,XC193967-THRUSH_Swainson%27s_c%20ustulatus%20Fish%20Creek%2C%20Hyder%20AK%20062314%201438.flac,YHOtQseh7MIM.flac,Xeno-canto,WavCaps,505,-0.9123609582989678,4.7276972018146,4.4911331808999035,0.5128304790897475,0.5317723091863296,0.5949391790207783
3,0,0.75,XC193967-THRUSH_Swainson%27s_c%20ustulatus%20Fish%20Creek%2C%20Hyder%20AK%20062314%201438.flac,YHOtQseh7MIM.flac,Xeno-canto,WavCaps,505,-1.247815242410189,3.013515482693826,3.525317958367704,0.4608643896279769,0.4308838247363287,0.5424218371189531
3,0,1.0,XC193967-THRUSH_Swainson%27s_c%20ustulatus%20Fish%20Creek%2C%20Hyder%20AK%20062314%201438.flac,YHOtQseh7MIM.flac,Xeno-canto,WavCaps,505,-1.4923628187820945,2.639290416011463,3.500570940114765,0.42986156574659995,0.37895420676217684,0.5145389848537438
3,1,0.0,XC193967-THRUSH_Swainson%27s_c%20ustulatus%20Fish%20Creek%2C%20Hyder%20AK%20062314%201438.flac,YDTngmSh5wnI.wav,Xeno-canto,NatureLM,505,0.5997679399208712,4.730787378825557,4.434902680973219,0.516140884970031,0.5569484831116297,0.4223811989178121
