cos_class_aves_vs_mammalia,cos_order_passer_vs_other_aves,abs_cos_veitch_class_vs_passer_subord,species_separability_ratio,species_n_with_data,top1_share,top10_share,mean_l2_norm,model,layer_idx,bootstrap,seed
0.6190537047599074,0.889491977873147,0.30282510262657997,0.08171397478120336,12,0.05508156326287437,0.2946375618732834,5.722412152298358,eat_all,10,13,13052
0.6121868576034272,0.8991028369562454,0.2999007746612976,0.07956300443757965,12,0.05486582288715373,0.29575142360954465,5.72513049495259,eat_all,10,14,14052
0.5966240145275796,0.86827431222561,0.30214770800846596,0.0926700293305593,12,0.05474568383837661,0.29401698689446887,5.7237676679235845,eat_all,10,15,15052
0.6097971539126978,0.8662473074513721,0.5175473509216219,0.08400129633627326,12,0.05469855657291577,0.29590458843191203,5.722141191609828,eat_all,10,16,16052
0.6160745891810551,0.8736967585552253,0.2729656669244032,0.08107469307022797,12,0.054059302641219616,0.2933024811528152,5.724207880333247,eat_all,10,17,17052
0.6011655156785666,0.9048110192916043,0.16686154227432323,0.0760340263043631,12,0.054412909998421896,0.29470274170944355,5.724079562950998,eat_all,10,18,18052
0.5860339319706289,0.8569511801652,0.18843248647565888,0.08756770602265038,12,0.05544320012523275,0.29746154282399984,5.723357432783554,eat_all,10,19,19052
0.5976500087137069,0.9205549569112745,0.26215267772934725,0.07948439471284997,12,0.054398096754208765,0.2946869835808599,5.727479320061566,eat_all,10,20,20052
0.6125963524123332,0.8689954986080226,0.3761338220261738,0.0951289211563168,12,0.05376689891670696,0.29519359165215375,5.72460079822165,eat_all,10,21,21052
0.6169435641281853,0.9069038118641901,0.2269600684507904,0.07317063416372531,12,0.053775658504218914,0.2951900588915691,5.725430885138363,eat_all,10,22,22052
0.5856087510629955,0.8734448311435953,0.45773416696997604,0.08474510034324967,12,0.05472172169955297,0.29477170950616066,5.725975881251138,eat_all,10,23,23052
0.6157667606766688,0.8839141635339101,0.22229399968996455,0.07314760349622967,12,0.05426924493917069,0.29332117168246924,5.724016445069986,eat_all,10,24,24052
0.5936846298400323,0.8932518634277631,0.25354344582694166,0.09217678224420078,12,0.05450785187943491,0.2941220754323194,5.723153415983419,eat_all,10,25,25052
0.593401173294155,0.8850764467721698,0.36406992774293095,0.08292367211939232,12,0.05486258486137744,0.2967149584769514,5.722132761673477,eat_all,10,26,26052
0.5912247268754529,0.8652870132838049,0.22299589624199306,0.08177896077245168,12,0.0540046612253387,0.2952426343444139,5.7248118449587,eat_all,10,27,27052
0.601671318107177,0.8908805606482175,0.13364553807738308,0.08190899831673594,12,0.05560594144058958,0.296425452617067,5.722465860874614,eat_all,10,28,28052
0.6030316280818804,0.8850767750726597,0.3394294731848982,0.08249588309505529,12,0.05387331838659384,0.2932491751976181,5.726915995451889,eat_all,10,29,29052
0.6311488548584803,0.8673552458656871,0.304938805726966,0.07037226126674032,12,0.057007375543164145,0.2727900319887923,6.463898375726121,eat_all,11,0,53
0.642633417376337,0.8889337720395805,0.35110604425961156,0.07728113406837767,12,0.058418542179777384,0.2732969640253939,6.4631713000436575,eat_all,11,1,1053
0.6152592913392999,0.8964158329757819,0.17636605550590598,0.06985151788235537,12,0.05888521094163728,0.2735957477099558,6.462005676543001,eat_all,11,2,2053
0.6475443400076861,0.8606658374970815,0.444436920564416,0.07826154626925569,12,0.05752287227748987,0.2741792538141989,6.464183828650848,eat_all,11,3,3053
0.6257558136123114,0.8652207830536977,0.581245792113386,0.07889313697122395,12,0.05889626987431238,0.27594881875184674,6.458738087507138,eat_all,11,4,4053
0.5901561382273253,0.8264138992732081,0.561807876741902,0.08090144569457636,12,0.05825188496289948,0.2750199391122516,6.462220272787254,eat_all,11,5,5053
0.6182170395825304,0.8742374277306201,0.16287383863445096,0.07241799497642248,12,0.058100043927216106,0.2734896784496002,6.461666164531256,eat_all,11,6,6053
0.6103589732834703,0.7916471964356695,0.37539491512488327,0.06818657114762088,12,0.057685184049900466,0.2773138978786922,6.4599611101994245,eat_all,11,7,7053
0.6067586866226901,0.803615400567011,0.3531236957170308,0.07289683941816358,12,0.058568884136910214,0.2751602733299732,6.462174010234068,eat_all,11,8,8053
0.6208343165681413,0.8670527256103762,0.35142206194075054,0.07370037677171536,12,0.05889031019098591,0.27270533889476156,6.463738661545426,eat_all,11,9,9053
0.616069451922444,0.7913929040366943,0.47814188167698024,0.07581612467987298,12,0.05878247185243321,0.2750980417441782,6.45983155343785,eat_all,11,10,10053
0.6335909884094012,0.8207066651293863,0.26894147930113627,0.07104941305159525,12,0.058407519621058904,0.27661421326751273,6.460424316876968,eat_all,11,11,11053
0.5885840273350421,0.8433011180017035,0.3837052383159522,0.07747837251007897,12,0.05884288373239396,0.2775224334907555,6.463057781728314,eat_all,11,12,12053
0.6028406776455555,0.8576016735346773,0.484559086549777,0.08625506650538328,12,0.057734130307625205,0.2768659118324436,6.462207420253089,eat_all,11,13,13053
0.6019524739606306,0.8591675426484642,0.3894976633039395,0.09620825182363046,12,0.058265914977451115,0.2747967106756489,6.460941199961863,eat_all,11,14,14053
0.5604684318472243,0.8243125545189143,0.36725186744143307,0.07536145617906777,12,0.057886275718084794,0.2742186124710022,6.460336966955479,eat_all,11,15,15053
0.5824444171664812,0.8636697888378396,0.4176199052006379,0.07540541831024518,12,0.05781112053975214,0.2758506365586195,6.463650485425608,eat_all,11,16,16053
0.633316685848437,0.8422704998917533,0.40535113941091533,0.08008858370307761,12,0.05933140014329741,0.27559968829233844,6.461714517578304,eat_all,11,17,17053
0.6538881920069144,0.8530848381315732,0.37990362078137374,0.07278987315969859,12,0.05872247165280034,0.2755503580486892,6.460531750331427,eat_all,11,18,18053
0.6350145420608785,0.8295844722178611,0.6203810609638923,0.08194242975643082,12,0.058695070643121565,0.27307195730421646,6.463135423917334,eat_all,11,19,19053
0.6218811378026788,0.801109248584838,0.293368768236981,0.07956314810634478,12,0.05785305435017998,0.2741404613178539,6.462272655510042,eat_all,11,20,20053
0.6430617409917682,0.8092012087177478,0.3957411255708649,0.074875178046728,12,0.05774546998259804,0.27483246367429154,6.463013419844241,eat_all,11,21,21053
0.6387019150628177,0.847169709986385,0.27497543965332055,0.09435677822795746,12,0.057965139049288426,0.27413808771335557,6.462674535418953,eat_all,11,22,22053
0.6101405027397172,0.8489423601379225,0.08543413727454471,0.08143928492361138,12,0.05816557098097756,0.2753162344108622,6.4625432078539795,eat_all,11,23,23053
0.6282688456434827,0.8506261157047519,0.6104545583854726,0.07125215601804,12,0.057112730411922066,0.27254567232667914,6.464256769175762,eat_all,11,24,24053
0.6350135035735524,0.8442279403764458,0.6509914957662002,0.07699547377944416,12,0.059060628595200296,0.2756416693680577,6.4624889374456504,eat_all,11,25,25053
0.6711812862469226,0.8874782038657789,0.28115526201469826,0.08162799933242351,12,0.05788027111425963,0.2737085938895023,6.462542207186511,eat_all,11,26,26053
0.590482256898732,0.8148996970111844,0.4706228571765545,0.07199522246178186,12,0.05694068547878798,0.27564005971597544,6.462807403825793,eat_all,11,27,27053
0.6102978860877217,0.8241242594583923,0.4563465120429771,0.07163813515974497,12,0.05895786810261272,0.27450111675149463,6.462931854052989,eat_all,11,28,28053
0.5914555249292879,0.8487894911864968,0.33588091658462393,0.07889019264800903,12,0.05811889797880481,0.27688503632487854,6.462619331413414,eat_all,11,29,29053
0.754010512689195,0.8776904418187383,0.7457396703794571,0.059020755964538624,12,0.27493442219724207,0.5624513864096158,6.392484382358917,eat_all,12,0,54
0.7491617979650889,0.8716054726796191,0.2948087295010218,0.0670188788184173,12,0.27732325313824724,0.5629619066576315,6.375318974698247,eat_all,12,1,1054
0.7629557313789264,0.8171457614020013,0.5326301250080233,0.0605727494877691,12,0.2712407751488931,0.5613850523219895,6.393851767327252,eat_all,12,2,2054
0.7471506851648557,0.8694233958843338,0.6056361470689129,0.064088286695741,12,0.2715752976348739,0.5604617356527185,6.404684964549758,eat_all,12,3,3054
0.7728602100903988,0.8911525903018946,0.7020401071994564,0.05652734966388894,12,0.2702076346824642,0.5579017321634413,6.407669107333207,eat_all,12,4,4054
0.7574264413742424,0.8769734001809221,0.22253938964709624,0.0602099444510152,12,0.2707476459015487,0.5599607109980664,6.451450048041332,eat_all,12,5,5054
0.7477501521951863,0.8460817024311504,0.5838792331831051,0.052425537370400024,12,0.2716520845821354,0.5592582056826031,6.429044153620098,eat_all,12,6,6054
0.7725800069469899,0.8795711431463722,0.5171705554770386,0.054119733248708085,12,0.26930553428897047,0.5600633205269844,6.422959187306978,eat_all,12,7,7054
0.7785927125349051,0.8029515764180939,0.8406936806338348,0.051978811955661806,12,0.26759043182805453,0.5579057356218866,6.4303364924030575,eat_all,12,8,8054
0.7701929627232416,0.8504319302263378,0.7170472579336482,0.054684572356691004,12,0.27308633942479044,0.5637037020813372,6.393807609101619,eat_all,12,9,9054
0.7943478959770378,0.9054196004576751,0.1954375884743377,0.05163857899357839,12,0.2702235850978793,0.5602284346941028,6.433299712963344,eat_all,12,10,10054
0.7392458828663899,0.853023217141706,0.14090487324671389,0.062249495124281955,12,0.2739758822024321,0.5627028371826049,6.387195547149948,eat_all,12,11,11054
0.7643634549081889,0.9123891697752639,0.19161668748598604,0.062301044612738485,12,0.2698160744326669,0.5596209142680957,6.445554451239754,eat_all,12,12,12054
0.7668108263801723,0.8302275171317506,0.3889231473698073,0.05349470235472148,12,0.27056933525080057,0.5602670474530443,6.426077051776372,eat_all,12,13,13054
0.77299187813005,0.8479263340465428,0.519005891576,0.06587905501949076,12,0.27193250033853755,0.5617680294802637,6.394116266911977,eat_all,12,14,14054
0.767712486919445,0.8589199323760448,0.6543017687143183,0.06403725429879714,12,0.26938634717825866,0.5603758056585361,6.400556129997589,eat_all,12,15,15054
0.7638976090935561,0.9084186719798101,0.6005250454355334,0.06441966448118713,12,0.2720752747047195,0.5592638596939884,6.411776186527932,eat_all,12,16,16054
