model,layer_idx,source,n_clips,n_frames,effective_rank,participation_ratio,mle_id_k20,is_bio
eat_all,12,WavCaps,100,5000,58.557529429171055,11.29271698574241,12.920120694245346,False
eat_all,12,Xeno-canto,100,5000,61.42983951462645,11.47860995222687,13.71271769889169,True
eat_all,12,iNaturalist,100,5000,60.138283403512595,11.256707138901948,13.265885184247582,True
eat_bio,0,Animal Sound Archive,100,5000,26.783867467205702,9.971565650125752,6.586641462062311,True
eat_bio,0,NatureLM,100,5000,24.476326873054756,10.45099284364932,2.9887217243016564,False
eat_bio,0,Watkins,100,5000,25.234134662704516,9.95331483113668,2.5308021463413075,True
eat_bio,0,WavCaps,100,5000,25.018316059885993,9.98570895096619,6.076280388258152,False
eat_bio,0,Xeno-canto,100,5000,26.30115894184782,9.388143379005438,10.825166050690521,True
eat_bio,0,iNaturalist,100,5000,25.19833921045018,9.190906492910715,9.254261504833078,True
eat_bio,1,Animal Sound Archive,100,5000,64.13559656037131,31.170882552261727,13.07456478970086,True
eat_bio,1,NatureLM,100,5000,51.73498738493659,21.016120864705716,7.13091502039623,False
eat_bio,1,Watkins,100,5000,59.16279039252029,29.992345154216327,2.275812826730372,True
eat_bio,1,WavCaps,100,5000,64.26316936136973,30.603013048576187,13.06153113646167,False
eat_bio,1,Xeno-canto,100,5000,70.8472134672643,37.5327605376817,13.616406453561533,True
eat_bio,1,iNaturalist,100,5000,69.23034210270727,37.06825034564581,13.833048393408253,True
eat_bio,2,Animal Sound Archive,100,5000,50.32475210807112,30.85740405253141,7.912075892066619,True
eat_bio,2,NatureLM,100,5000,48.9641244381774,27.777679301086508,6.080321743946664,False
eat_bio,2,Watkins,100,5000,42.54255305990779,20.55992920239954,2.178759145714554,True
eat_bio,2,WavCaps,100,5000,54.80065850805877,32.852641976929874,9.17627695829434,False
eat_bio,2,Xeno-canto,100,5000,52.87745294429283,31.87329213725569,8.529392814471752,True
eat_bio,2,iNaturalist,100,5000,50.80080704830042,30.534513356071873,7.854504607009787,True
eat_bio,3,Animal Sound Archive,100,5000,66.4387035737478,39.13806732348771,10.054081257696163,True
eat_bio,3,NatureLM,100,5000,61.42603916676968,34.55544577410822,6.7367823271396325,False
eat_bio,3,Watkins,100,5000,57.50057269512494,27.552178672236757,2.16165203903008,True
eat_bio,3,WavCaps,100,5000,70.18175460182167,40.46785902135375,11.014333668382681,False
eat_bio,3,Xeno-canto,100,5000,69.9900458447674,40.87005152976838,10.439118422858876,True
eat_bio,3,iNaturalist,100,5000,67.79315672219828,39.458783093539836,10.334841875411831,True
eat_bio,4,Animal Sound Archive,100,5000,102.76149304648729,51.13831357105717,12.947676374227957,True
eat_bio,4,NatureLM,100,5000,87.5673303973917,41.42080268541097,7.673742864259551,False
eat_bio,4,Watkins,100,5000,94.90362130839611,45.69798086558578,2.094530427822589,True
eat_bio,4,WavCaps,100,5000,107.74080415054547,54.26222512064565,12.571491677107236,False
eat_bio,4,Xeno-canto,100,5000,112.02035225402571,57.215534503907946,13.349745222419841,True
eat_bio,4,iNaturalist,100,5000,107.2337972639335,53.635782591378685,12.946227315680602,True
eat_bio,5,Animal Sound Archive,100,5000,118.46180960142783,56.1945250175377,12.493042062654393,True
eat_bio,5,NatureLM,100,5000,95.2075104317393,44.31987091088211,7.599463198564616,False
eat_bio,5,Watkins,100,5000,100.19779341324012,45.05593314774713,2.1640167737866083,True
eat_bio,5,WavCaps,100,5000,119.65229094889023,57.981978030272565,12.597812265838968,False
eat_bio,5,Xeno-canto,100,5000,124.96307192985492,59.483502375800235,13.41733502537799,True
eat_bio,5,iNaturalist,100,5000,119.78552447192314,56.2010489224012,12.640359274318504,True
eat_bio,6,Animal Sound Archive,100,5000,164.51506421799147,65.87126551511709,13.598220145749004,True
eat_bio,6,NatureLM,100,5000,121.2049101302292,46.10563013546131,7.736689858625724,False
eat_bio,6,Watkins,100,5000,128.8100936956809,54.94703897848572,2.1133964186815906,True
eat_bio,6,WavCaps,100,5000,162.94499529842824,68.18855482088762,11.120701871767057,False
eat_bio,6,Xeno-canto,100,5000,177.2317358885609,73.90761516249574,13.362159211326746,True
eat_bio,6,iNaturalist,100,5000,169.58009754344837,68.38503824072008,12.977462353087018,True
eat_bio,7,Animal Sound Archive,100,5000,167.85723187276113,65.70800657325844,12.319587241763749,True
eat_bio,7,NatureLM,100,5000,121.44474681851294,45.43273275080866,7.419625696311451,False
eat_bio,7,Watkins,100,5000,131.23545069338772,54.96177208354868,2.0613134631405425,True
eat_bio,7,WavCaps,100,5000,165.80854285777173,67.31763248695776,10.510310549497444,False
eat_bio,7,Xeno-canto,100,5000,179.88272614719205,71.7556092785569,12.06122123052868,True
eat_bio,7,iNaturalist,100,5000,174.57594620460958,67.88477731123015,11.669704147578226,True
eat_bio,8,Animal Sound Archive,100,5000,135.01260931999346,53.114763231159436,10.086287545182538,True
eat_bio,8,NatureLM,100,5000,101.99236419719104,40.00155887801908,6.733048383318948,False
eat_bio,8,Watkins,100,5000,103.56246440744368,42.535782207790895,1.9254875573042827,True
eat_bio,8,WavCaps,100,5000,134.53491825672268,54.43333370701171,9.157457585853566,False
eat_bio,8,Xeno-canto,100,5000,149.21183484014946,59.50652289715045,9.670478459152559,True
eat_bio,8,iNaturalist,100,5000,142.57504957894994,55.97917417402419,9.604955042765253,True
eat_bio,9,Animal Sound Archive,100,5000,130.14109358411673,54.225321467043855,9.508660849054772,True
eat_bio,9,NatureLM,100,5000,97.14662030614295,39.20810674290098,6.233780549731375,False
eat_bio,9,Watkins,100,5000,90.59004988156893,39.25010213371018,1.9097926578345932,True
eat_bio,9,WavCaps,100,5000,131.11196350570208,54.9178692550432,8.548101310066336,False
eat_bio,9,Xeno-canto,100,5000,149.52710110996696,63.17662577816728,8.86802668331706,True
eat_bio,9,iNaturalist,100,5000,139.0974562155286,57.599392459765035,8.804988854172185,True
eat_bio,10,Animal Sound Archive,100,5000,140.82604681128683,57.50915706499936,9.33081277312353,True
eat_bio,10,NatureLM,100,5000,100.07431396576803,39.72458679179431,6.218756652679455,False
eat_bio,10,Watkins,100,5000,87.10382568912543,36.68668087733727,1.9151235043894046,True
eat_bio,10,WavCaps,100,5000,135.5090229592112,54.89983244987868,8.577488020707362,False
eat_bio,10,Xeno-canto,100,5000,165.29290449259892,68.05923200861008,8.871966467698638,True
eat_bio,10,iNaturalist,100,5000,152.69926068911178,62.232812793291984,8.906539392343708,True
