model,layer,perm_b,abs_cos
eat_bio,7,163,0.07455019514639961
eat_bio,7,164,0.024911211620035817
eat_bio,7,165,0.18813458531737337
eat_bio,7,166,0.2679874188633464
eat_bio,7,167,0.15872171078929456
eat_bio,7,168,0.3000914148827634
eat_bio,7,169,0.22732976041882497
eat_bio,7,170,0.15863993193175874
eat_bio,7,171,0.06159076768051806
eat_bio,7,172,0.044436493693644316
eat_bio,7,173,0.15586320544204277
eat_bio,7,174,0.21232550004984788
eat_bio,7,175,0.05279598892090172
eat_bio,7,176,0.23731018712552168
eat_bio,7,177,0.02853841719902833
eat_bio,7,178,0.07557674631785406
eat_bio,7,179,0.2564331197370689
eat_bio,7,180,0.24390014885738154
eat_bio,7,181,0.18757611390779244
eat_bio,7,182,0.11823211717699847
eat_bio,7,183,0.24312217945586204
eat_bio,7,184,0.014263746047896
eat_bio,7,185,0.14862993779150324
eat_bio,7,186,0.14205549186014338
eat_bio,7,187,0.15572452903908773
eat_bio,7,188,0.19248333858354713
eat_bio,7,189,0.022155403379119074
eat_bio,7,190,0.036084272637177055
eat_bio,7,191,0.1933093326669678
eat_bio,7,192,0.2965183824354523
eat_bio,7,193,0.10528916090769036
eat_bio,7,194,0.06803860981480989
eat_bio,7,195,0.18853669436490106
eat_bio,7,196,0.243633701953267
eat_bio,7,197,0.1216269504778952
eat_bio,7,198,0.19194641939780346
eat_bio,7,199,0.030564086714636975
eat_bio,9,0,0.07979781799685214
eat_bio,9,1,0.5173202588612582
eat_bio,9,2,0.32789443449995004
eat_bio,9,3,0.19196955227209406
eat_bio,9,4,0.024058500722299626
eat_bio,9,5,0.3586879027735427
eat_bio,9,6,0.06543063980384263
eat_bio,9,7,0.1132474122660398
eat_bio,9,8,0.010142933407025444
eat_bio,9,9,0.19611000611108903
eat_bio,9,10,0.30175093226682925
eat_bio,9,11,0.05067864246589833
eat_bio,9,12,0.13771282874759747
eat_bio,9,13,0.10492552902044222
eat_bio,9,14,0.40689165903533686
eat_bio,9,15,0.007958660752365815
eat_bio,9,16,0.13665716578555515
eat_bio,9,17,0.23555174415672248
eat_bio,9,18,0.08988604750101285
eat_bio,9,19,0.05672151362637854
eat_bio,9,20,0.30404354802256056
eat_bio,9,21,0.05953347373752167
eat_bio,9,22,0.1493954113866435
eat_bio,9,23,0.4080839920863805
eat_bio,9,24,0.06354500760591986
eat_bio,9,25,0.23197043351893573
eat_bio,9,26,0.11727210321262435
eat_bio,9,27,0.5222803903946275
eat_bio,9,28,0.09287895221534738
eat_bio,9,29,0.21609896813799948
eat_bio,9,30,0.06507240011220616
eat_bio,9,31,0.00029633894517057315
eat_bio,9,32,0.35038516028040184
eat_bio,9,33,0.09383226384135018
eat_bio,9,34,0.10272363991009366
eat_bio,9,35,0.49397718820607983
eat_bio,9,36,0.009223803464498062
eat_bio,9,37,0.01366518664025291
eat_bio,9,38,0.031987275390722825
eat_bio,9,39,0.12720616314651775
eat_bio,9,40,0.39385946607602235
eat_bio,9,41,0.3398653844601225
eat_bio,9,42,0.11312210200317803
eat_bio,9,43,0.42015415254932903
eat_bio,9,44,0.3204352688693276
eat_bio,9,45,0.1541262035391163
eat_bio,9,46,0.36791453601112695
eat_bio,9,47,0.0891597567689269
eat_bio,9,48,0.23492780832608198
eat_bio,9,49,0.2635975466018424
eat_bio,9,50,0.25507715802729286
eat_bio,9,51,0.16146886343986477
eat_bio,9,52,0.10370672550887086
eat_bio,9,53,0.2842546138200201
eat_bio,9,54,0.0748817822231575
eat_bio,9,55,0.14631313513242133
eat_bio,9,56,0.10545426208627456
eat_bio,9,57,0.07537621358147764
eat_bio,9,58,0.19389576669583244
eat_bio,9,59,0.02246502152425099
eat_bio,9,60,0.12954959417534284
eat_bio,9,61,0.3607335189219571
eat_bio,9,62,0.03661845307325743
eat_bio,9,63,0.16611400512353405
eat_bio,9,64,0.18121653366013932
eat_bio,9,65,0.30849258606344665
eat_bio,9,66,0.05423285741332088
eat_bio,9,67,0.2308321646091222
eat_bio,9,68,0.03550852389804289
eat_bio,9,69,0.02730189674671942
eat_bio,9,70,0.21696789142654585
eat_bio,9,71,0.19421242485201332
eat_bio,9,72,0.15173969046215643
eat_bio,9,73,0.030546282487532803
eat_bio,9,74,0.01992467317832975
eat_bio,9,75,0.09920216099853103
eat_bio,9,76,0.14548138208512396
eat_bio,9,77,0.20456177030042086
eat_bio,9,78,0.3412173970108621
eat_bio,9,79,0.15402056903024247
eat_bio,9,80,0.02960041176665471
eat_bio,9,81,0.0007643501592479765
eat_bio,9,82,0.028301378664390815
eat_bio,9,83,0.06493276707054163
eat_bio,9,84,0.3149280086819518
eat_bio,9,85,0.0907776441955002
eat_bio,9,86,0.06265553715293709
eat_bio,9,87,0.05947918144798265
eat_bio,9,88,0.04756206805987922
eat_bio,9,89,0.3210081183905837
eat_bio,9,90,0.061447918673982214
eat_bio,9,91,0.23293039582955602
eat_bio,9,92,0.37049776664403883
eat_bio,9,93,0.34663095835148855
eat_bio,9,94,0.10745670180522877
eat_bio,9,95,0.07790076624362736
eat_bio,9,96,0.04618248734795125
eat_bio,9,97,0.001477684779182716
eat_bio,9,98,0.3710688613891269
eat_bio,9,99,0.4264311111058098
eat_bio,9,100,0.16329532254034165
eat_bio,9,101,0.07505382560255777
eat_bio,9,102,0.22047894206447927
eat_bio,9,103,0.010111504405081498
eat_bio,9,104,0.41172337053800434
eat_bio,9,105,0.03714271105492503
eat_bio,9,106,0.13506796799255694
eat_bio,9,107,0.05654985098886441
eat_bio,9,108,0.364834942269092
eat_bio,9,109,0.5226871993172196
eat_bio,9,110,0.2623092622914134
eat_bio,9,111,0.08179888171176432
eat_bio,9,112,0.3653074398099877
eat_bio,9,113,0.15350668950396493
eat_bio,9,114,0.1380629367458188
eat_bio,9,115,0.2888143578574814
eat_bio,9,116,0.29516781980334944
eat_bio,9,117,0.14893553346822316
eat_bio,9,118,0.30545193110154367
eat_bio,9,119,0.08244051442990215
eat_bio,9,120,0.19599137512779283
eat_bio,9,121,0.2700429859727676
eat_bio,9,122,0.15753040377487232
eat_bio,9,123,0.12506485330582098
eat_bio,9,124,0.44934913910735524
eat_bio,9,125,0.4011179671413903
eat_bio,9,126,0.11940272042329698
eat_bio,9,127,0.03789411476812069
eat_bio,9,128,0.1171055065680453
eat_bio,9,129,0.15167045400551157
eat_bio,9,130,0.1866144878023792
eat_bio,9,131,0.09558526690644373
eat_bio,9,132,0.24995942087222414
eat_bio,9,133,0.2672429381580042
eat_bio,9,134,0.21411100436482422
eat_bio,9,135,0.012383627845059114
eat_bio,9,136,0.058586256932258024
eat_bio,9,137,0.38228892810568593
eat_bio,9,138,0.00014859666105961647
eat_bio,9,139,0.1743515528670683
eat_bio,9,140,0.2139172413649836
eat_bio,9,141,0.23252065626999405
eat_bio,9,142,0.06537076739093248
eat_bio,9,143,0.0007956280954465371
eat_bio,9,144,0.3797559847550595
eat_bio,9,145,0.06889237923233714
eat_bio,9,146,0.3591088572830385
eat_bio,9,147,0.10653644398108601
eat_bio,9,148,0.2744181134907137
eat_bio,9,149,0.13013219734098794
eat_bio,9,150,0.12185486934771475
eat_bio,9,151,0.05364833351124443
eat_bio,9,152,0.5922514262905753
eat_bio,9,153,0.0313645316865521
eat_bio,9,154,0.21591789319095075
eat_bio,9,155,0.15310725246528464
eat_bio,9,156,0.021668054943695083
eat_bio,9,157,0.062388022966924805
eat_bio,9,158,0.3543643342578699
eat_bio,9,159,0.06711939395867846
eat_bio,9,160,0.23158679321117343
eat_bio,9,161,0.12141715349311087
eat_bio,9,162,0.15429395004630264
eat_bio,9,163,0.10416193590570347
eat_bio,9,164,0.21958565463022048
eat_bio,9,165,0.29182594727758376
eat_bio,9,166,0.01938630369703738
eat_bio,9,167,0.10139455556619269
eat_bio,9,168,0.1251141439311928
eat_bio,9,169,0.1445276793562873
eat_bio,9,170,0.3613640430952236
eat_bio,9,171,0.033635499354062424
eat_bio,9,172,0.15371480216939798
eat_bio,9,173,0.489560089565601
eat_bio,9,174,0.01596272451438452
eat_bio,9,175,0.17452277091607882
eat_bio,9,176,0.1611468829899068
eat_bio,9,177,0.2776841673215128
eat_bio,9,178,0.3070966278314754
eat_bio,9,179,0.454208623314126
eat_bio,9,180,0.18122864462510233
eat_bio,9,181,0.2512085981091857
eat_bio,9,182,0.4308915927807046
eat_bio,9,183,0.03689624742037583
eat_bio,9,184,0.34544402641971345
eat_bio,9,185,0.12238315609167262
eat_bio,9,186,0.19092101695368716
eat_bio,9,187,0.008352893334081965
eat_bio,9,188,0.1661198426124302
eat_bio,9,189,0.0778252091809971
eat_bio,9,190,0.2248067747471693
eat_bio,9,191,0.2526689463128391
eat_bio,9,192,0.5530735632116986
eat_bio,9,193,0.06880049755032552
eat_bio,9,194,0.36357876113295023
eat_bio,9,195,0.025985493297274658
eat_bio,9,196,0.008103767442337118
eat_bio,9,197,0.014615298735375424
eat_bio,9,198,0.2986325540288347
eat_bio,9,199,0.11424041366451697
eat_bio,12,0,0.151364744694349
eat_bio,12,1,0.055809685984855785
eat_bio,12,2,0.02388103151587295
eat_bio,12,3,0.13548929943751487
eat_bio,12,4,0.22376113365008246
eat_bio,12,5,0.04671226272679387
eat_bio,12,6,0.39704466226528445
eat_bio,12,7,0.40905218898373463
eat_bio,12,8,0.12139965805237404
eat_bio,12,9,0.3507449932680208
eat_bio,12,10,0.3752312755160557
eat_bio,12,11,0.037658371748071295
eat_bio,12,12,0.034891958568794755
eat_bio,12,13,0.09917458019066946
eat_bio,12,14,0.06321664084670134
eat_bio,12,15,0.16495315994366114
eat_bio,12,16,0.5709385766799816
eat_bio,12,17,0.34335419703073905
eat_bio,12,18,0.2725186392842714
eat_bio,12,19,0.3721478076773915
eat_bio,12,20,0.3054775590918321
eat_bio,12,21,0.5561426805638908
eat_bio,12,22,0.3232439080912651
eat_bio,12,23,0.14310862620212567
eat_bio,12,24,0.30704303534807653
eat_bio,12,25,0.36586405375689424
eat_bio,12,26,0.2989107149427435
eat_bio,12,27,0.33270257709139767
eat_bio,12,28,0.3424166012839457
eat_bio,12,29,0.362734493221857
eat_bio,12,30,0.06262640518342444
eat_bio,12,31,0.5322139597720709
eat_bio,12,32,0.07482769675804976
eat_bio,12,33,0.011164570058138397
eat_bio,12,34,0.4062083466580007
eat_bio,12,35,0.6042119600920854
eat_bio,12,36,0.1464730536139344
eat_bio,12,37,0.1727333035768622
eat_bio,12,38,0.05016307025667079
eat_bio,12,39,0.007348643126910533
eat_bio,12,40,0.2729708608467518
eat_bio,12,41,0.21356373744064586
eat_bio,12,42,0.06639511433130028
eat_bio,12,43,0.11547834667119505
eat_bio,12,44,0.3476009394524812
eat_bio,12,45,0.09142837665328417
eat_bio,12,46,0.0010954868212579068
eat_bio,12,47,0.5033246123537877
eat_bio,12,48,0.1900152337733126
eat_bio,12,49,0.23047027698399894
eat_bio,12,50,0.28805108529802276
eat_bio,12,51,0.11423432247361708
eat_bio,12,52,0.30777935155239866
eat_bio,12,53,0.13450264283615634
eat_bio,12,54,0.3501368721245724
eat_bio,12,55,0.2843622576562822
eat_bio,12,56,0.030379877323063464
eat_bio,12,57,0.1629138514843042
eat_bio,12,58,0.014888059266870613
eat_bio,12,59,0.1273181645048152
eat_bio,12,60,0.08643039129271653
eat_bio,12,61,0.03226873250664296
eat_bio,12,62,0.406947694131628
eat_bio,12,63,0.0010943230472847704
eat_bio,12,64,0.3840832549112309
eat_bio,12,65,0.4556109795037183
eat_bio,12,66,0.37572220965390635
eat_bio,12,67,0.21405640430974324
eat_bio,12,68,0.08491389145394758
eat_bio,12,69,0.07058849911902522
eat_bio,12,70,0.07801939218807559
eat_bio,12,71,0.28435813183760933
eat_bio,12,72,0.43059726950282656
eat_bio,12,73,0.47920157488144116
eat_bio,12,74,0.013028343944789068
eat_bio,12,75,0.3649403999584271
eat_bio,12,76,0.016538114527080924
eat_bio,12,77,0.2874530154633048
eat_bio,12,78,0.2173076252377497
eat_bio,12,79,0.21309103330722823
eat_bio,12,80,0.01982351915106863
eat_bio,12,81,0.0962672749439057
eat_bio,12,82,0.061126411658133345
eat_bio,12,83,0.13140790809865477
eat_bio,12,84,0.39657733688393254
eat_bio,12,85,0.3907057990051895
eat_bio,12,86,0.34396338492995243
eat_bio,12,87,0.7096513316071661
eat_bio,12,88,0.06296859060629824
eat_bio,12,89,0.2841608067128648
eat_bio,12,90,0.07568705018886052
eat_bio,12,91,0.11921284618810657
eat_bio,12,92,0.012672286837711462
eat_bio,12,93,0.07589191527960965
eat_bio,12,94,0.5644748008870647
eat_bio,12,95,0.37212636110075337
eat_bio,12,96,0.18965813971525708
eat_bio,12,97,0.27384454567487865
eat_bio,12,98,0.2892609006505166
eat_bio,12,99,0.13325874408060226
eat_bio,12,100,0.298754231580752
eat_bio,12,101,0.12048060931440024
eat_bio,12,102,0.4854492912820866
eat_bio,12,103,0.04997480904675469
eat_bio,12,104,0.21647822981057027
eat_bio,12,105,0.42591991818977426
eat_bio,12,106,0.23102164350830642
eat_bio,12,107,0.3927898054835534
eat_bio,12,108,0.2278729621507394
eat_bio,12,109,0.07503428474312673
eat_bio,12,110,0.17280705288239695
eat_bio,12,111,0.0876969282562441
eat_bio,12,112,0.08825261584502009
eat_bio,12,113,0.0037225507144177865
eat_bio,12,114,0.3799922448107643
eat_bio,12,115,0.052709392937112166
eat_bio,12,116,0.39741495584980696
eat_bio,12,117,0.25394834168692243
eat_bio,12,118,0.0676004821615168
eat_bio,12,119,0.32196533498528795
eat_bio,12,120,0.19526494106088207
eat_bio,12,121,0.516653604784539
eat_bio,12,122,0.015935915808494728
eat_bio,12,123,0.1420295904707477
eat_bio,12,124,0.04517114466107817
eat_bio,12,125,0.3154763196447994
eat_bio,12,126,0.5086667187154057
eat_bio,12,127,0.29260278630184
eat_bio,12,128,0.24270192473487653
eat_bio,12,129,0.22957856118116288
eat_bio,12,130,0.002001313784198118
eat_bio,12,131,0.12132155264187094
eat_bio,12,132,0.6192946423849756
eat_bio,12,133,0.3213514366720856
eat_bio,12,134,0.14472848202149513
eat_bio,12,135,0.4490038818619229
eat_bio,12,136,0.5437496255537982
eat_bio,12,137,0.2958179813773931
eat_bio,12,138,0.14891252442415515
eat_bio,12,139,0.038515389517757126
eat_bio,12,140,0.30674183143595063
eat_bio,12,141,0.1265793572632231
eat_bio,12,142,0.14775457765265124
eat_bio,12,143,0.07433753122219723
eat_bio,12,144,0.0675948493821508
eat_bio,12,145,0.11241177716681353
eat_bio,12,146,0.4374817168086654
eat_bio,12,147,0.286692444162285
eat_bio,12,148,0.13819147936424717
eat_bio,12,149,0.24170057357945293
eat_bio,12,150,0.14535377025933074
eat_bio,12,151,0.0007411650811670731
eat_bio,12,152,0.2312531753228151
eat_bio,12,153,0.09595714540361895
eat_bio,12,154,0.21395846884013114
eat_bio,12,155,0.08954167811100137
eat_bio,12,156,0.3468828546974003
eat_bio,12,157,0.17945111573479586
eat_bio,12,158,0.16552756601979807
eat_bio,12,159,0.14449643217395694
eat_bio,12,160,0.024431034228760713
eat_bio,12,161,0.34572017845814906
eat_bio,12,162,0.26193886749389417
eat_bio,12,163,0.4977797000134089
eat_bio,12,164,0.29602725167063326
eat_bio,12,165,0.19622801943358956
eat_bio,12,166,0.02518438908708721
eat_bio,12,167,0.07965068466228162
eat_bio,12,168,0.13755771701920277
eat_bio,12,169,0.04523592659247725
eat_bio,12,170,0.024738808534273838
eat_bio,12,171,0.034310723149564064
eat_bio,12,172,0.38267320160236434
eat_bio,12,173,0.3151459063603297
eat_bio,12,174,0.19534797555254768
eat_bio,12,175,0.47143899847583093
eat_bio,12,176,0.00870536377202508
eat_bio,12,177,0.3902347240232253
eat_bio,12,178,0.4386276058377545
eat_bio,12,179,0.03415927894965879
eat_bio,12,180,0.24307199537207932
eat_bio,12,181,0.35077308516364425
eat_bio,12,182,0.3393950435436733
eat_bio,12,183,0.5622426971146294
eat_bio,12,184,0.15759545649163675
eat_bio,12,185,0.19521975171393915
eat_bio,12,186,0.029998373128030293
eat_bio,12,187,0.13976334971515364
eat_bio,12,188,0.07167652222005515
eat_bio,12,189,0.1821058782556235
eat_bio,12,190,0.40157094421957656
eat_bio,12,191,0.11868074793371106
eat_bio,12,192,0.1389516542966035
eat_bio,12,193,0.20066124918273534
eat_bio,12,194,0.14505141494065762
eat_bio,12,195,0.19983756917079407
eat_bio,12,196,0.1489654677745223
eat_bio,12,197,0.23762666382638734
eat_bio,12,198,0.1627643617998264
eat_bio,12,199,0.10289015623471247
sl_eat_all_ssl_all,7,0,0.308905954127794
sl_eat_all_ssl_all,7,1,0.10845855077763598
sl_eat_all_ssl_all,7,2,0.16237397627024375
sl_eat_all_ssl_all,7,3,0.059761320019515236
sl_eat_all_ssl_all,7,4,0.18880918106468622
sl_eat_all_ssl_all,7,5,0.06743589938420642
sl_eat_all_ssl_all,7,6,0.5101138702473133
sl_eat_all_ssl_all,7,7,0.0824911420113713
sl_eat_all_ssl_all,7,8,0.23962237475176856
sl_eat_all_ssl_all,7,9,0.222059676130747
sl_eat_all_ssl_all,7,10,0.11778556008774313
sl_eat_all_ssl_all,7,11,0.08471551551593773
sl_eat_all_ssl_all,7,12,0.1510174264247413
sl_eat_all_ssl_all,7,13,0.0034683644746517786
sl_eat_all_ssl_all,7,14,0.32155794888502165
sl_eat_all_ssl_all,7,15,0.31867472209243325
sl_eat_all_ssl_all,7,16,0.28794628113691084
sl_eat_all_ssl_all,7,17,0.15527512320523684
sl_eat_all_ssl_all,7,18,0.11386393705975476
sl_eat_all_ssl_all,7,19,0.10650658549407768
sl_eat_all_ssl_all,7,20,0.15279540430750585
sl_eat_all_ssl_all,7,21,0.05210791777356035
sl_eat_all_ssl_all,7,22,0.1523966976357477
sl_eat_all_ssl_all,7,23,0.05736376439547146
sl_eat_all_ssl_all,7,24,0.19569119631028498
sl_eat_all_ssl_all,7,25,0.2326463599400401
sl_eat_all_ssl_all,7,26,0.051690068685217194
sl_eat_all_ssl_all,7,27,0.13030824306972855
sl_eat_all_ssl_all,7,28,0.15154465489807534
sl_eat_all_ssl_all,7,29,0.20680142774233892
sl_eat_all_ssl_all,7,30,0.11436812760352784
sl_eat_all_ssl_all,7,31,0.011312223544769809
sl_eat_all_ssl_all,7,32,0.09701094900142115
sl_eat_all_ssl_all,7,33,0.03650378013332451
sl_eat_all_ssl_all,7,34,0.09173519460059892
sl_eat_all_ssl_all,7,35,0.039692732862648704
sl_eat_all_ssl_all,7,36,0.19928716830343238
sl_eat_all_ssl_all,7,37,0.2985143156673758
sl_eat_all_ssl_all,7,38,0.15386294347365922
sl_eat_all_ssl_all,7,39,0.375469254935586
sl_eat_all_ssl_all,7,40,0.28960919016887987
sl_eat_all_ssl_all,7,41,0.14417871051052758
sl_eat_all_ssl_all,7,42,0.04089064012949734
sl_eat_all_ssl_all,7,43,0.08333108488447476
sl_eat_all_ssl_all,7,44,0.22940221578744496
sl_eat_all_ssl_all,7,45,5.100999810757887e-05
sl_eat_all_ssl_all,7,46,0.38904767124966205
sl_eat_all_ssl_all,7,47,0.16759425947404274
sl_eat_all_ssl_all,7,48,0.11757918964588503
sl_eat_all_ssl_all,7,49,0.13723531693985486
sl_eat_all_ssl_all,7,50,0.09531474751886017
sl_eat_all_ssl_all,7,51,0.25443686076334765
sl_eat_all_ssl_all,7,52,0.26304681386430134
sl_eat_all_ssl_all,7,53,0.20556738614576775
sl_eat_all_ssl_all,7,54,0.2798563642845345
sl_eat_all_ssl_all,7,55,0.24140050232236385
sl_eat_all_ssl_all,7,56,0.22663192233060792
sl_eat_all_ssl_all,7,57,0.05491775632382654
sl_eat_all_ssl_all,7,58,0.29464555399619613
sl_eat_all_ssl_all,7,59,0.028044207224392645
sl_eat_all_ssl_all,7,60,0.6426825104816282
sl_eat_all_ssl_all,7,61,0.11315372884040505
sl_eat_all_ssl_all,7,62,0.5961799354769334
sl_eat_all_ssl_all,7,63,0.009064671297003212
sl_eat_all_ssl_all,7,64,0.059751382001832616
sl_eat_all_ssl_all,7,65,0.02485435800066543
sl_eat_all_ssl_all,7,66,0.07517240967672781
sl_eat_all_ssl_all,7,67,0.23336722345076005
sl_eat_all_ssl_all,7,68,0.15249816548232245
sl_eat_all_ssl_all,7,69,0.04701464579639982
sl_eat_all_ssl_all,7,70,0.1959569006362729
sl_eat_all_ssl_all,7,71,0.15470309584335196
sl_eat_all_ssl_all,7,72,0.06289173964612045
sl_eat_all_ssl_all,7,73,0.06397377002352064
sl_eat_all_ssl_all,7,74,0.07092120981369315
sl_eat_all_ssl_all,7,75,0.6003509171572549
sl_eat_all_ssl_all,7,76,0.5912834808409478
sl_eat_all_ssl_all,7,77,0.332067013192932
sl_eat_all_ssl_all,7,78,0.4584904461131778
sl_eat_all_ssl_all,7,79,0.47805933099599346
sl_eat_all_ssl_all,7,80,0.10210886533754497
sl_eat_all_ssl_all,7,81,0.05286360292333581
sl_eat_all_ssl_all,7,82,0.09890526191913794
sl_eat_all_ssl_all,7,83,0.2168103823841207
sl_eat_all_ssl_all,7,84,0.009378936958559115
sl_eat_all_ssl_all,7,85,0.20364376747497534
sl_eat_all_ssl_all,7,86,0.08073998026873433
sl_eat_all_ssl_all,7,87,0.0609263344878893
sl_eat_all_ssl_all,7,88,0.005501189401030803
sl_eat_all_ssl_all,7,89,0.5339939064623526
sl_eat_all_ssl_all,7,90,0.05961089538562773
sl_eat_all_ssl_all,7,91,0.2508379673682858
sl_eat_all_ssl_all,7,92,0.17300230984289808
sl_eat_all_ssl_all,7,93,0.20688773493108756
sl_eat_all_ssl_all,7,94,0.2616931740975732
sl_eat_all_ssl_all,7,95,0.07653970002742977
sl_eat_all_ssl_all,7,96,0.44089652202374624
sl_eat_all_ssl_all,7,97,0.08198083858545986
sl_eat_all_ssl_all,7,98,0.08800773471255818
sl_eat_all_ssl_all,7,99,0.17803147161073793
sl_eat_all_ssl_all,7,100,0.04443328007475814
sl_eat_all_ssl_all,7,101,0.18743914542611245
sl_eat_all_ssl_all,7,102,0.283008456204594
sl_eat_all_ssl_all,7,103,0.13988222576181206
sl_eat_all_ssl_all,7,104,0.09803537799408728
sl_eat_all_ssl_all,7,105,0.07841362934239429
sl_eat_all_ssl_all,7,106,0.11349971476275986
sl_eat_all_ssl_all,7,107,0.1496851251010696
sl_eat_all_ssl_all,7,108,0.3707934409684433
sl_eat_all_ssl_all,7,109,0.09224353170543163
sl_eat_all_ssl_all,7,110,0.07333589609803398
sl_eat_all_ssl_all,7,111,0.058564756313906806
sl_eat_all_ssl_all,7,112,0.017810127521919437
sl_eat_all_ssl_all,7,113,0.07032865469379415
sl_eat_all_ssl_all,7,114,0.4720634725204659
sl_eat_all_ssl_all,7,115,0.07763074565516177
sl_eat_all_ssl_all,7,116,0.054925699009080044
sl_eat_all_ssl_all,7,117,0.006904155050682737
sl_eat_all_ssl_all,7,118,0.04450841954577923
sl_eat_all_ssl_all,7,119,0.3950408992416782
sl_eat_all_ssl_all,7,120,0.1496588273197161
sl_eat_all_ssl_all,7,121,0.28196733882610037
sl_eat_all_ssl_all,7,122,0.13948822924304333
sl_eat_all_ssl_all,7,123,0.11707675354577983
sl_eat_all_ssl_all,7,124,0.19222343334855418
sl_eat_all_ssl_all,7,125,0.36191928153946357
sl_eat_all_ssl_all,7,126,0.31550755772222233
sl_eat_all_ssl_all,7,127,0.045293664607624365
sl_eat_all_ssl_all,7,128,0.1433222977406724
sl_eat_all_ssl_all,7,129,0.0748689483643849
sl_eat_all_ssl_all,7,130,0.09248005607314147
sl_eat_all_ssl_all,7,131,0.06949973572401376
sl_eat_all_ssl_all,7,132,0.31728567285977755
sl_eat_all_ssl_all,7,133,0.1366675551974356
sl_eat_all_ssl_all,7,134,0.03834036548499158
sl_eat_all_ssl_all,7,135,0.30866047737644964
sl_eat_all_ssl_all,7,136,0.038913379363046646
sl_eat_all_ssl_all,7,137,0.21653830897155898
sl_eat_all_ssl_all,7,138,0.29988409629688484
sl_eat_all_ssl_all,7,139,0.36721562477090525
sl_eat_all_ssl_all,7,140,0.1725345217771046
sl_eat_all_ssl_all,7,141,0.010152239114721073
sl_eat_all_ssl_all,7,142,0.24802589073423978
sl_eat_all_ssl_all,7,143,0.08075820333642435
sl_eat_all_ssl_all,7,144,0.05997638230915045
sl_eat_all_ssl_all,7,145,0.09786999977100756
sl_eat_all_ssl_all,7,146,0.12215770175087257
sl_eat_all_ssl_all,7,147,0.02738667369890827
sl_eat_all_ssl_all,7,148,0.06013006190505916
sl_eat_all_ssl_all,7,149,0.17914433230239457
sl_eat_all_ssl_all,7,150,0.2900567021535653
sl_eat_all_ssl_all,7,151,0.3118946362562026
sl_eat_all_ssl_all,7,152,0.3970921719303685
sl_eat_all_ssl_all,7,153,0.14076843920555066
sl_eat_all_ssl_all,7,154,0.18461428787081827
sl_eat_all_ssl_all,7,155,0.47032907006610697
sl_eat_all_ssl_all,7,156,0.1313429462067772
sl_eat_all_ssl_all,7,157,0.006032934850941425
sl_eat_all_ssl_all,7,158,0.10098488197596428
sl_eat_all_ssl_all,7,159,0.10363167574263649
sl_eat_all_ssl_all,7,160,0.02512352588229501
sl_eat_all_ssl_all,7,161,0.21478235016684766
sl_eat_all_ssl_all,7,162,0.09030988519385337
sl_eat_all_ssl_all,7,163,0.04092937624288884
sl_eat_all_ssl_all,7,164,0.1011620275724544
sl_eat_all_ssl_all,7,165,0.2646886494226519
sl_eat_all_ssl_all,7,166,0.4785601225755731
sl_eat_all_ssl_all,7,167,0.2764395985953357
sl_eat_all_ssl_all,7,168,0.33276947774115956
sl_eat_all_ssl_all,7,169,0.3378815545264618
sl_eat_all_ssl_all,7,170,0.23247423840526943
sl_eat_all_ssl_all,7,171,0.1366173092049169
sl_eat_all_ssl_all,7,172,0.11436667285582398
sl_eat_all_ssl_all,7,173,0.22112666398978395
sl_eat_all_ssl_all,7,174,0.10792914920972738
sl_eat_all_ssl_all,7,175,0.03319539641268484
sl_eat_all_ssl_all,7,176,0.146373781327975
sl_eat_all_ssl_all,7,177,0.05114736542863083
sl_eat_all_ssl_all,7,178,0.1783987953319606
sl_eat_all_ssl_all,7,179,0.3061282524461794
sl_eat_all_ssl_all,7,180,0.07155431796934268
sl_eat_all_ssl_all,7,181,0.2760098776952791
sl_eat_all_ssl_all,7,182,0.09180943384527138
sl_eat_all_ssl_all,7,183,0.1644815448144786
sl_eat_all_ssl_all,7,184,0.061656908964251037
sl_eat_all_ssl_all,7,185,0.029772097699122195
sl_eat_all_ssl_all,7,186,0.30948084073070375
sl_eat_all_ssl_all,7,187,0.27665147092180686
sl_eat_all_ssl_all,7,188,0.34945463484547923
sl_eat_all_ssl_all,7,189,0.09998860780647448
sl_eat_all_ssl_all,7,190,0.18609117413425758
sl_eat_all_ssl_all,7,191,0.14536228769063694
sl_eat_all_ssl_all,7,192,0.3999892525095025
sl_eat_all_ssl_all,7,193,0.04588371052627365
sl_eat_all_ssl_all,7,194,0.31000749239495873
sl_eat_all_ssl_all,7,195,0.01517967015117937
sl_eat_all_ssl_all,7,196,0.2496593122832754
sl_eat_all_ssl_all,7,197,0.11432080054484478
sl_eat_all_ssl_all,7,198,0.09715355263271912
sl_eat_all_ssl_all,7,199,0.19369312846888706
sl_eat_all_ssl_all,9,0,0.17883576147595312
sl_eat_all_ssl_all,9,1,0.40312606380140575
sl_eat_all_ssl_all,9,2,0.20614559699761287
sl_eat_all_ssl_all,9,3,0.02448743338712612
sl_eat_all_ssl_all,9,4,0.1302303370707419
sl_eat_all_ssl_all,9,5,0.34719803223852164
sl_eat_all_ssl_all,9,6,0.06408380518576408
sl_eat_all_ssl_all,9,7,0.05299411723545583
sl_eat_all_ssl_all,9,8,0.0022951972127648393
sl_eat_all_ssl_all,9,9,0.06650415330488849
