model,layer_idx,source_a,source_b,is_bio_a,is_bio_b,same_bio_class,mean_cos_principal_angles,k
sl_eat_bio_ssl_all,7,Watkins,iNaturalist,True,True,True,0.3566146260997944,10
sl_eat_bio_ssl_all,7,WavCaps,Xeno-canto,False,True,False,0.5067473707577446,10
sl_eat_bio_ssl_all,7,WavCaps,iNaturalist,False,True,False,0.5272124951067896,10
sl_eat_bio_ssl_all,7,Xeno-canto,iNaturalist,True,True,True,0.7771870255032264,10
sl_eat_bio_ssl_all,8,Animal Sound Archive,NatureLM,True,False,False,0.53844827224555,10
sl_eat_bio_ssl_all,8,Animal Sound Archive,Watkins,True,True,True,0.4165128417890417,10
sl_eat_bio_ssl_all,8,Animal Sound Archive,WavCaps,True,False,False,0.6122399862521677,10
sl_eat_bio_ssl_all,8,Animal Sound Archive,Xeno-canto,True,True,True,0.5692523453018276,10
sl_eat_bio_ssl_all,8,Animal Sound Archive,iNaturalist,True,True,True,0.5594527020418327,10
sl_eat_bio_ssl_all,8,NatureLM,Watkins,False,True,False,0.4506779434840599,10
sl_eat_bio_ssl_all,8,NatureLM,WavCaps,False,False,True,0.6743589664503007,10
sl_eat_bio_ssl_all,8,NatureLM,Xeno-canto,False,True,False,0.5747829305002685,10
sl_eat_bio_ssl_all,8,NatureLM,iNaturalist,False,True,False,0.6357365200705531,10
sl_eat_bio_ssl_all,8,Watkins,WavCaps,True,False,False,0.49936926821266975,10
sl_eat_bio_ssl_all,8,Watkins,Xeno-canto,True,True,True,0.4358372275897855,10
sl_eat_bio_ssl_all,8,Watkins,iNaturalist,True,True,True,0.4431711903608152,10
sl_eat_bio_ssl_all,8,WavCaps,Xeno-canto,False,True,False,0.6314768291932955,10
sl_eat_bio_ssl_all,8,WavCaps,iNaturalist,False,True,False,0.6784109122719824,10
sl_eat_bio_ssl_all,8,Xeno-canto,iNaturalist,True,True,True,0.8709579951667493,10
sl_eat_bio_ssl_all,9,Animal Sound Archive,NatureLM,True,False,False,0.44652060140810557,10
sl_eat_bio_ssl_all,9,Animal Sound Archive,Watkins,True,True,True,0.3460682786791402,10
sl_eat_bio_ssl_all,9,Animal Sound Archive,WavCaps,True,False,False,0.5057715217208365,10
sl_eat_bio_ssl_all,9,Animal Sound Archive,Xeno-canto,True,True,True,0.4885119868020541,10
sl_eat_bio_ssl_all,9,Animal Sound Archive,iNaturalist,True,True,True,0.4905969178017601,10
sl_eat_bio_ssl_all,9,NatureLM,Watkins,False,True,False,0.37687518095902156,10
sl_eat_bio_ssl_all,9,NatureLM,WavCaps,False,False,True,0.5983614373414827,10
sl_eat_bio_ssl_all,9,NatureLM,Xeno-canto,False,True,False,0.5007774495564579,10
sl_eat_bio_ssl_all,9,NatureLM,iNaturalist,False,True,False,0.548681868745792,10
sl_eat_bio_ssl_all,9,Watkins,WavCaps,True,False,False,0.42677987778564247,10
sl_eat_bio_ssl_all,9,Watkins,Xeno-canto,True,True,True,0.39082793473961136,10
sl_eat_bio_ssl_all,9,Watkins,iNaturalist,True,True,True,0.4066091994156931,10
sl_eat_bio_ssl_all,9,WavCaps,Xeno-canto,False,True,False,0.526352536646925,10
sl_eat_bio_ssl_all,9,WavCaps,iNaturalist,False,True,False,0.5503188717985085,10
sl_eat_bio_ssl_all,9,Xeno-canto,iNaturalist,True,True,True,0.7901826029414296,10
sl_eat_bio_ssl_all,10,Animal Sound Archive,NatureLM,True,False,False,0.5002843969939884,10
sl_eat_bio_ssl_all,10,Animal Sound Archive,Watkins,True,True,True,0.37694948984276455,10
sl_eat_bio_ssl_all,10,Animal Sound Archive,WavCaps,True,False,False,0.5720219153994194,10
sl_eat_bio_ssl_all,10,Animal Sound Archive,Xeno-canto,True,True,True,0.5121578948435761,10
sl_eat_bio_ssl_all,10,Animal Sound Archive,iNaturalist,True,True,True,0.50301185952342,10
sl_eat_bio_ssl_all,10,NatureLM,Watkins,False,True,False,0.445509948795802,10
sl_eat_bio_ssl_all,10,NatureLM,WavCaps,False,False,True,0.65993536756686,10
sl_eat_bio_ssl_all,10,NatureLM,Xeno-canto,False,True,False,0.5961977469623332,10
sl_eat_bio_ssl_all,10,NatureLM,iNaturalist,False,True,False,0.6330785358869885,10
sl_eat_bio_ssl_all,10,Watkins,WavCaps,True,False,False,0.4610658345040952,10
sl_eat_bio_ssl_all,10,Watkins,Xeno-canto,True,True,True,0.45951197567444757,10
sl_eat_bio_ssl_all,10,Watkins,iNaturalist,True,True,True,0.46727402283139485,10
sl_eat_bio_ssl_all,10,WavCaps,Xeno-canto,False,True,False,0.6214910837666061,10
sl_eat_bio_ssl_all,10,WavCaps,iNaturalist,False,True,False,0.6470507731428177,10
sl_eat_bio_ssl_all,10,Xeno-canto,iNaturalist,True,True,True,0.834083611932454,10
sl_eat_bio_ssl_all,11,Animal Sound Archive,NatureLM,True,False,False,0.519778408782193,10
sl_eat_bio_ssl_all,11,Animal Sound Archive,Watkins,True,True,True,0.3964486690910771,10
sl_eat_bio_ssl_all,11,Animal Sound Archive,WavCaps,True,False,False,0.5878891272567428,10
sl_eat_bio_ssl_all,11,Animal Sound Archive,Xeno-canto,True,True,True,0.5534433044474416,10
sl_eat_bio_ssl_all,11,Animal Sound Archive,iNaturalist,True,True,True,0.539855294737535,10
sl_eat_bio_ssl_all,11,NatureLM,Watkins,False,True,False,0.48391473156681375,10
sl_eat_bio_ssl_all,11,NatureLM,WavCaps,False,False,True,0.6488722044689046,10
sl_eat_bio_ssl_all,11,NatureLM,Xeno-canto,False,True,False,0.62343290577174,10
sl_eat_bio_ssl_all,11,NatureLM,iNaturalist,False,True,False,0.6347314348579222,10
sl_eat_bio_ssl_all,11,Watkins,WavCaps,True,False,False,0.4828498349758778,10
sl_eat_bio_ssl_all,11,Watkins,Xeno-canto,True,True,True,0.5146231178150986,10
sl_eat_bio_ssl_all,11,Watkins,iNaturalist,True,True,True,0.523107820515336,10
sl_eat_bio_ssl_all,11,WavCaps,Xeno-canto,False,True,False,0.6918783147184474,10
sl_eat_bio_ssl_all,11,WavCaps,iNaturalist,False,True,False,0.6963007354846846,10
sl_eat_bio_ssl_all,11,Xeno-canto,iNaturalist,True,True,True,0.9177700090231209,10
sl_eat_bio_ssl_all,12,Animal Sound Archive,NatureLM,True,False,False,0.5539841212024854,10
sl_eat_bio_ssl_all,12,Animal Sound Archive,Watkins,True,True,True,0.4772972694531704,10
sl_eat_bio_ssl_all,12,Animal Sound Archive,WavCaps,True,False,False,0.632136041996596,10
sl_eat_bio_ssl_all,12,Animal Sound Archive,Xeno-canto,True,True,True,0.5839555939561745,10
sl_eat_bio_ssl_all,12,Animal Sound Archive,iNaturalist,True,True,True,0.5602744347371099,10
sl_eat_bio_ssl_all,12,NatureLM,Watkins,False,True,False,0.5613351019331544,10
sl_eat_bio_ssl_all,12,NatureLM,WavCaps,False,False,True,0.7151779635197076,10
sl_eat_bio_ssl_all,12,NatureLM,Xeno-canto,False,True,False,0.6761532762517686,10
sl_eat_bio_ssl_all,12,NatureLM,iNaturalist,False,True,False,0.685129980353014,10
sl_eat_bio_ssl_all,12,Watkins,WavCaps,True,False,False,0.5751319144203942,10
sl_eat_bio_ssl_all,12,Watkins,Xeno-canto,True,True,True,0.5984774317709121,10
sl_eat_bio_ssl_all,12,Watkins,iNaturalist,True,True,True,0.573444372907016,10
sl_eat_bio_ssl_all,12,WavCaps,Xeno-canto,False,True,False,0.7308008603619276,10
sl_eat_bio_ssl_all,12,WavCaps,iNaturalist,False,True,False,0.6918224432403984,10
sl_eat_bio_ssl_all,12,Xeno-canto,iNaturalist,True,True,True,0.7988332601806677,10
random_init_eat_seed42,0,Animal Sound Archive,NatureLM,True,False,False,0.879033551205786,10
random_init_eat_seed42,0,Animal Sound Archive,Watkins,True,True,True,0.8356601885348637,10
random_init_eat_seed42,0,Animal Sound Archive,WavCaps,True,False,False,0.8841613429675566,10
random_init_eat_seed42,0,Animal Sound Archive,Xeno-canto,True,True,True,0.882970524734503,10
random_init_eat_seed42,0,Animal Sound Archive,iNaturalist,True,True,True,0.876253187279391,10
random_init_eat_seed42,0,NatureLM,Watkins,False,True,False,0.9168090010892461,10
random_init_eat_seed42,0,NatureLM,WavCaps,False,False,True,0.9817718006080172,10
random_init_eat_seed42,0,NatureLM,Xeno-canto,False,True,False,0.9372556504202263,10
random_init_eat_seed42,0,NatureLM,iNaturalist,False,True,False,0.9633677425224698,10
random_init_eat_seed42,0,Watkins,WavCaps,True,False,False,0.906025774955918,10
random_init_eat_seed42,0,Watkins,Xeno-canto,True,True,True,0.8758964124939117,10
random_init_eat_seed42,0,Watkins,iNaturalist,True,True,True,0.8873567167520603,10
random_init_eat_seed42,0,WavCaps,Xeno-canto,False,True,False,0.934284905451704,10
random_init_eat_seed42,0,WavCaps,iNaturalist,False,True,False,0.9561942929252527,10
random_init_eat_seed42,0,Xeno-canto,iNaturalist,True,True,True,0.974426999108579,10
random_init_eat_seed42,1,Animal Sound Archive,NatureLM,True,False,False,0.8860315533581631,10
random_init_eat_seed42,1,Animal Sound Archive,Watkins,True,True,True,0.8128700172358692,10
random_init_eat_seed42,1,Animal Sound Archive,WavCaps,True,False,False,0.9034133636696557,10
random_init_eat_seed42,1,Animal Sound Archive,Xeno-canto,True,True,True,0.9034619455425226,10
random_init_eat_seed42,1,Animal Sound Archive,iNaturalist,True,True,True,0.8866155631001466,10
random_init_eat_seed42,1,NatureLM,Watkins,False,True,False,0.9053183064837119,10
random_init_eat_seed42,1,NatureLM,WavCaps,False,False,True,0.9770752398609698,10
random_init_eat_seed42,1,NatureLM,Xeno-canto,False,True,False,0.9840789346584377,10
random_init_eat_seed42,1,NatureLM,iNaturalist,False,True,False,0.9847856254346883,10
random_init_eat_seed42,1,Watkins,WavCaps,True,False,False,0.8879800386455778,10
random_init_eat_seed42,1,Watkins,Xeno-canto,True,True,True,0.8948205901242984,10
random_init_eat_seed42,1,Watkins,iNaturalist,True,True,True,0.9102671659186612,10
random_init_eat_seed42,1,WavCaps,Xeno-canto,False,True,False,0.9858754250399603,10
random_init_eat_seed42,1,WavCaps,iNaturalist,False,True,False,0.969818127402946,10
random_init_eat_seed42,1,Xeno-canto,iNaturalist,True,True,True,0.9838871758043395,10
random_init_eat_seed42,2,Animal Sound Archive,NatureLM,True,False,False,0.9205771547291424,10
random_init_eat_seed42,2,Animal Sound Archive,Watkins,True,True,True,0.8600232504937404,10
random_init_eat_seed42,2,Animal Sound Archive,WavCaps,True,False,False,0.9388819428462793,10
random_init_eat_seed42,2,Animal Sound Archive,Xeno-canto,True,True,True,0.9426331380194087,10
random_init_eat_seed42,2,Animal Sound Archive,iNaturalist,True,True,True,0.9362427351431475,10
random_init_eat_seed42,2,NatureLM,Watkins,False,True,False,0.9166007561540812,10
random_init_eat_seed42,2,NatureLM,WavCaps,False,False,True,0.9623697058554115,10
random_init_eat_seed42,2,NatureLM,Xeno-canto,False,True,False,0.9777679761936244,10
random_init_eat_seed42,2,NatureLM,iNaturalist,False,True,False,0.9615616392590252,10
random_init_eat_seed42,2,Watkins,WavCaps,True,False,False,0.8863644696737705,10
random_init_eat_seed42,2,Watkins,Xeno-canto,True,True,True,0.8961039810891842,10
random_init_eat_seed42,2,Watkins,iNaturalist,True,True,True,0.9272039749793404,10
random_init_eat_seed42,2,WavCaps,Xeno-canto,False,True,False,0.9836805711349779,10
random_init_eat_seed42,2,WavCaps,iNaturalist,False,True,False,0.973647835396258,10
random_init_eat_seed42,2,Xeno-canto,iNaturalist,True,True,True,0.9803554852469235,10
random_init_eat_seed42,3,Animal Sound Archive,NatureLM,True,False,False,0.8964508100428509,10
random_init_eat_seed42,3,Animal Sound Archive,Watkins,True,True,True,0.8588682561000848,10
random_init_eat_seed42,3,Animal Sound Archive,WavCaps,True,False,False,0.9134328362201055,10
random_init_eat_seed42,3,Animal Sound Archive,Xeno-canto,True,True,True,0.9028354165039598,10
random_init_eat_seed42,3,Animal Sound Archive,iNaturalist,True,True,True,0.9076284514694223,10
random_init_eat_seed42,3,NatureLM,Watkins,False,True,False,0.9242646067409149,10
random_init_eat_seed42,3,NatureLM,WavCaps,False,False,True,0.9762825496162628,10
random_init_eat_seed42,3,NatureLM,Xeno-canto,False,True,False,0.9836918232642088,10
random_init_eat_seed42,3,NatureLM,iNaturalist,False,True,False,0.9818488754156792,10
random_init_eat_seed42,3,Watkins,WavCaps,True,False,False,0.9024523449789614,10
random_init_eat_seed42,3,Watkins,Xeno-canto,True,True,True,0.9123810714494878,10
random_init_eat_seed42,3,Watkins,iNaturalist,True,True,True,0.9172069376420018,10
random_init_eat_seed42,3,WavCaps,Xeno-canto,False,True,False,0.9813418862112815,10
random_init_eat_seed42,3,WavCaps,iNaturalist,False,True,False,0.9773707643658384,10
random_init_eat_seed42,3,Xeno-canto,iNaturalist,True,True,True,0.9902915512961952,10
random_init_eat_seed42,4,Animal Sound Archive,NatureLM,True,False,False,0.9404899202814029,10
random_init_eat_seed42,4,Animal Sound Archive,Watkins,True,True,True,0.8783525519192829,10
random_init_eat_seed42,4,Animal Sound Archive,WavCaps,True,False,False,0.9130157894774269,10
random_init_eat_seed42,4,Animal Sound Archive,Xeno-canto,True,True,True,0.9523204134716587,10
random_init_eat_seed42,4,Animal Sound Archive,iNaturalist,True,True,True,0.9353627205661347,10
random_init_eat_seed42,4,NatureLM,Watkins,False,True,False,0.9130162542424296,10
random_init_eat_seed42,4,NatureLM,WavCaps,False,False,True,0.9498576570754877,10
random_init_eat_seed42,4,NatureLM,Xeno-canto,False,True,False,0.9866379594465726,10
random_init_eat_seed42,4,NatureLM,iNaturalist,False,True,False,0.974736725043412,10
random_init_eat_seed42,4,Watkins,WavCaps,True,False,False,0.8757289322315754,10
random_init_eat_seed42,4,Watkins,Xeno-canto,True,True,True,0.9075884703768151,10
random_init_eat_seed42,4,Watkins,iNaturalist,True,True,True,0.9204478807878049,10
random_init_eat_seed42,4,WavCaps,Xeno-canto,False,True,False,0.9521149441683923,10
random_init_eat_seed42,4,WavCaps,iNaturalist,False,True,False,0.9584384923763535,10
random_init_eat_seed42,4,Xeno-canto,iNaturalist,True,True,True,0.9794528294129448,10
random_init_eat_seed42,5,Animal Sound Archive,NatureLM,True,False,False,0.9326113579941202,10
random_init_eat_seed42,5,Animal Sound Archive,Watkins,True,True,True,0.872802408580721,10
random_init_eat_seed42,5,Animal Sound Archive,WavCaps,True,False,False,0.8988262865383605,10
random_init_eat_seed42,5,Animal Sound Archive,Xeno-canto,True,True,True,0.9413000983113727,10
random_init_eat_seed42,5,Animal Sound Archive,iNaturalist,True,True,True,0.9095326513601277,10
random_init_eat_seed42,5,NatureLM,Watkins,False,True,False,0.9169080618483509,10
random_init_eat_seed42,5,NatureLM,WavCaps,False,False,True,0.9685409860939351,10
random_init_eat_seed42,5,NatureLM,Xeno-canto,False,True,False,0.9796943395642757,10
random_init_eat_seed42,5,NatureLM,iNaturalist,False,True,False,0.9113351678209988,10
random_init_eat_seed42,5,Watkins,WavCaps,True,False,False,0.8929519597728406,10
random_init_eat_seed42,5,Watkins,Xeno-canto,True,True,True,0.8976241120643147,10
random_init_eat_seed42,5,Watkins,iNaturalist,True,True,True,0.9279972520869479,10
random_init_eat_seed42,5,WavCaps,Xeno-canto,False,True,False,0.9759460223328389,10
random_init_eat_seed42,5,WavCaps,iNaturalist,False,True,False,0.9160331073343931,10
random_init_eat_seed42,5,Xeno-canto,iNaturalist,True,True,True,0.9029054114452375,10
random_init_eat_seed42,6,Animal Sound Archive,NatureLM,True,False,False,0.918293599821326,10
random_init_eat_seed42,6,Animal Sound Archive,Watkins,True,True,True,0.8711860552808792,10
random_init_eat_seed42,6,Animal Sound Archive,WavCaps,True,False,False,0.9306545587579244,10
random_init_eat_seed42,6,Animal Sound Archive,Xeno-canto,True,True,True,0.9312648188437075,10
random_init_eat_seed42,6,Animal Sound Archive,iNaturalist,True,True,True,0.9084037878693383,10
random_init_eat_seed42,6,NatureLM,Watkins,False,True,False,0.918203917057592,10
random_init_eat_seed42,6,NatureLM,WavCaps,False,False,True,0.9422461194353151,10
random_init_eat_seed42,6,NatureLM,Xeno-canto,False,True,False,0.9765953128172875,10
random_init_eat_seed42,6,NatureLM,iNaturalist,False,True,False,0.9671182861725566,10
random_init_eat_seed42,6,Watkins,WavCaps,True,False,False,0.8724764737680667,10
random_init_eat_seed42,6,Watkins,Xeno-canto,True,True,True,0.890899495765437,10
random_init_eat_seed42,6,Watkins,iNaturalist,True,True,True,0.8837879321309051,10
random_init_eat_seed42,6,WavCaps,Xeno-canto,False,True,False,0.9491236795183265,10
random_init_eat_seed42,6,WavCaps,iNaturalist,False,True,False,0.925828713641819,10
random_init_eat_seed42,6,Xeno-canto,iNaturalist,True,True,True,0.9854235251056644,10
random_init_eat_seed42,7,Animal Sound Archive,NatureLM,True,False,False,0.926016678505803,10
random_init_eat_seed42,7,Animal Sound Archive,Watkins,True,True,True,0.8612029300267403,10
random_init_eat_seed42,7,Animal Sound Archive,WavCaps,True,False,False,0.9424101529998457,10
random_init_eat_seed42,7,Animal Sound Archive,Xeno-canto,True,True,True,0.9565027729193272,10
random_init_eat_seed42,7,Animal Sound Archive,iNaturalist,True,True,True,0.9452203177124844,10
random_init_eat_seed42,7,NatureLM,Watkins,False,True,False,0.9199148703538522,10
random_init_eat_seed42,7,NatureLM,WavCaps,False,False,True,0.9663770110786496,10
random_init_eat_seed42,7,NatureLM,Xeno-canto,False,True,False,0.9768422546112031,10
random_init_eat_seed42,7,NatureLM,iNaturalist,False,True,False,0.9754607150301038,10
random_init_eat_seed42,7,Watkins,WavCaps,True,False,False,0.8845254990537519,10
random_init_eat_seed42,7,Watkins,Xeno-canto,True,True,True,0.9006020221183892,10
random_init_eat_seed42,7,Watkins,iNaturalist,True,True,True,0.8922865736245253,10
random_init_eat_seed42,7,WavCaps,Xeno-canto,False,True,False,0.9757977404173136,10
random_init_eat_seed42,7,WavCaps,iNaturalist,False,True,False,0.9680381311557827,10
random_init_eat_seed42,7,Xeno-canto,iNaturalist,True,True,True,0.9893415517591173,10
random_init_eat_seed42,8,Animal Sound Archive,NatureLM,True,False,False,0.9227760226954101,10
random_init_eat_seed42,8,Animal Sound Archive,Watkins,True,True,True,0.8580115611971649,10
random_init_eat_seed42,8,Animal Sound Archive,WavCaps,True,False,False,0.9168084998792502,10
random_init_eat_seed42,8,Animal Sound Archive,Xeno-canto,True,True,True,0.9085442934850867,10
random_init_eat_seed42,8,Animal Sound Archive,iNaturalist,True,True,True,0.897988744651833,10
random_init_eat_seed42,8,NatureLM,Watkins,False,True,False,0.9042361401914395,10
random_init_eat_seed42,8,NatureLM,WavCaps,False,False,True,0.9464367243086498,10
random_init_eat_seed42,8,NatureLM,Xeno-canto,False,True,False,0.914362710221069,10
random_init_eat_seed42,8,NatureLM,iNaturalist,False,True,False,0.9130500936891346,10
random_init_eat_seed42,8,Watkins,WavCaps,True,False,False,0.8871037476999073,10
random_init_eat_seed42,8,Watkins,Xeno-canto,True,True,True,0.8393796184237974,10
random_init_eat_seed42,8,Watkins,iNaturalist,True,True,True,0.854034679890985,10
random_init_eat_seed42,8,WavCaps,Xeno-canto,False,True,False,0.9012513422282666,10
random_init_eat_seed42,8,WavCaps,iNaturalist,False,True,False,0.8863137828336572,10
random_init_eat_seed42,8,Xeno-canto,iNaturalist,True,True,True,0.9843174988695054,10
random_init_eat_seed42,9,Animal Sound Archive,NatureLM,True,False,False,0.8866251086597143,10
random_init_eat_seed42,9,Animal Sound Archive,Watkins,True,True,True,0.8377220909140976,10
random_init_eat_seed42,9,Animal Sound Archive,WavCaps,True,False,False,0.9144245825748791,10
random_init_eat_seed42,9,Animal Sound Archive,Xeno-canto,True,True,True,0.9122399229720971,10
random_init_eat_seed42,9,Animal Sound Archive,iNaturalist,True,True,True,0.8868596299289848,10
random_init_eat_seed42,9,NatureLM,Watkins,False,True,False,0.9074118740290646,10
random_init_eat_seed42,9,NatureLM,WavCaps,False,False,True,0.9582700083310005,10
random_init_eat_seed42,9,NatureLM,Xeno-canto,False,True,False,0.9038069062409277,10
random_init_eat_seed42,9,NatureLM,iNaturalist,False,True,False,0.8875975188394427,10
random_init_eat_seed42,9,Watkins,WavCaps,True,False,False,0.8924556886732532,10
random_init_eat_seed42,9,Watkins,Xeno-canto,True,True,True,0.8417037420066494,10
random_init_eat_seed42,9,Watkins,iNaturalist,True,True,True,0.8335106126901216,10
random_init_eat_seed42,9,WavCaps,Xeno-canto,False,True,False,0.9323068712742127,10
random_init_eat_seed42,9,WavCaps,iNaturalist,False,True,False,0.900805563840063,10
random_init_eat_seed42,9,Xeno-canto,iNaturalist,True,True,True,0.9776742059863176,10
random_init_eat_seed42,10,Animal Sound Archive,NatureLM,True,False,False,0.9300254848079511,10
random_init_eat_seed42,10,Animal Sound Archive,Watkins,True,True,True,0.8635698089625847,10
random_init_eat_seed42,10,Animal Sound Archive,WavCaps,True,False,False,0.9439275432732994,10
random_init_eat_seed42,10,Animal Sound Archive,Xeno-canto,True,True,True,0.8746444845800081,10
random_init_eat_seed42,10,Animal Sound Archive,iNaturalist,True,True,True,0.8560430836704838,10
random_init_eat_seed42,10,NatureLM,Watkins,False,True,False,0.894742147304347,10
random_init_eat_seed42,10,NatureLM,WavCaps,False,False,True,0.9661374187775046,10
random_init_eat_seed42,10,NatureLM,Xeno-canto,False,True,False,0.8944799409924491,10
random_init_eat_seed42,10,NatureLM,iNaturalist,False,True,False,0.8853018494613991,10
random_init_eat_seed42,10,Watkins,WavCaps,True,False,False,0.8880101995538545,10
random_init_eat_seed42,10,Watkins,Xeno-canto,True,True,True,0.8184540654604469,10
random_init_eat_seed42,10,Watkins,iNaturalist,True,True,True,0.810986156588695,10
random_init_eat_seed42,10,WavCaps,Xeno-canto,False,True,False,0.887763296590758,10
random_init_eat_seed42,10,WavCaps,iNaturalist,False,True,False,0.8716605575339731,10
random_init_eat_seed42,10,Xeno-canto,iNaturalist,True,True,True,0.9736193353399372,10
random_init_eat_seed42,11,Animal Sound Archive,NatureLM,True,False,False,0.8764828150333962,10
random_init_eat_seed42,11,Animal Sound Archive,Watkins,True,True,True,0.8329117348960162,10
random_init_eat_seed42,11,Animal Sound Archive,WavCaps,True,False,False,0.8853699682331729,10
random_init_eat_seed42,11,Animal Sound Archive,Xeno-canto,True,True,True,0.9196073011271368,10
random_init_eat_seed42,11,Animal Sound Archive,iNaturalist,True,True,True,0.8885803556663525,10
random_init_eat_seed42,11,NatureLM,Watkins,False,True,False,0.8889193855494592,10
random_init_eat_seed42,11,NatureLM,WavCaps,False,False,True,0.8790391923930689,10
random_init_eat_seed42,11,NatureLM,Xeno-canto,False,True,False,0.8950881833801176,10
random_init_eat_seed42,11,NatureLM,iNaturalist,False,True,False,0.8943903838102034,10
random_init_eat_seed42,11,Watkins,WavCaps,True,False,False,0.8257172970511707,10
random_init_eat_seed42,11,Watkins,Xeno-canto,True,True,True,0.8090711346941795,10
random_init_eat_seed42,11,Watkins,iNaturalist,True,True,True,0.810676969063447,10
random_init_eat_seed42,11,WavCaps,Xeno-canto,False,True,False,0.9612525670581068,10
random_init_eat_seed42,11,WavCaps,iNaturalist,False,True,False,0.9152594112835443,10
random_init_eat_seed42,11,Xeno-canto,iNaturalist,True,True,True,0.9675532722175284,10
random_init_eat_seed42,12,Animal Sound Archive,NatureLM,True,False,False,0.8695172937621922,10
random_init_eat_seed42,12,Animal Sound Archive,Watkins,True,True,True,0.8420167153150194,10
random_init_eat_seed42,12,Animal Sound Archive,WavCaps,True,False,False,0.8995394713952743,10
random_init_eat_seed42,12,Animal Sound Archive,Xeno-canto,True,True,True,0.9033556949789775,10
random_init_eat_seed42,12,Animal Sound Archive,iNaturalist,True,True,True,0.8535847294215901,10
random_init_eat_seed42,12,NatureLM,Watkins,False,True,False,0.8855203493068334,10
random_init_eat_seed42,12,NatureLM,WavCaps,False,False,True,0.9012833316491337,10
random_init_eat_seed42,12,NatureLM,Xeno-canto,False,True,False,0.8889845318243352,10
random_init_eat_seed42,12,NatureLM,iNaturalist,False,True,False,0.880486778780643,10
random_init_eat_seed42,12,Watkins,WavCaps,True,False,False,0.868948673707202,10
random_init_eat_seed42,12,Watkins,Xeno-canto,True,True,True,0.8578663618977773,10
random_init_eat_seed42,12,Watkins,iNaturalist,True,True,True,0.837297051869682,10
random_init_eat_seed42,12,WavCaps,Xeno-canto,False,True,False,0.9584138827485871,10
random_init_eat_seed42,12,WavCaps,iNaturalist,False,True,False,0.898105912335906,10
random_init_eat_seed42,12,Xeno-canto,iNaturalist,True,True,True,0.9531535649971495,10
